index,portLOCAL,port4,port1,port2,port5,port3
830,0.0,1413738.6666666667,222352.0,480.0,11573.333333333334,480.0
831,0.0,1391018.6666666667,238949.3333333333,640.0,640.0,640.0
832,0.0,2437717.333333333,250896.0,480.0,6640.0,480.0
833,0.0,2086016.0,246112.0,480.0,480.0,640.0
834,0.0,8203557.333333333,380805.3333333333,640.0,6800.0,480.0
835,0.0,11257264.0,448032.0,480.0,6640.0,480.0
836,0.0,11107072.0,314608.0,640.0,11733.333333333334,640.0
837,0.0,11514464.0,220304.0,480.0,12800.0,480.0
838,0.0,11857728.0,799440.0,640.0,10256.0,640.0
839,0.0,12058496.0,782954.6666666666,480.0,9104.0,480.0
840,0.0,12400378.666666666,593637.3333333334,640.0,7856.0,640.0
841,0.0,11955269.333333334,1455050.6666666667,480.0,6992.0,480.0
842,0.0,11975338.666666666,1105301.3333333333,480.0,5056.0,480.0
843,0.0,12678928.0,1699802.6666666667,640.0,12432.0,640.0
844,0.0,11916618.666666666,1785509.3333333333,480.0,3824.0,480.0
845,0.0,12424650.666666666,1905674.6666666667,640.0,7792.0,640.0
846,0.0,5446837.333333333,3055520.0,480.0,5584.0,480.0
847,0.0,835232.0,3059920.0,480.0,9125.333333333334,640.0
848,0.0,1172357.3333333333,3352464.0,640.0,13312.0,480.0
849,0.0,814512.0,2350725.333333333,480.0,8512.0,480.0
850,0.0,844528.0,2727856.0,640.0,8560.0,640.0
851,0.0,302608.0,1996149.3333333333,480.0,8400.0,480.0
852,0.0,24240.0,1994720.0,480.0,1712.0,640.0
853,0.0,23872.0,2555205.333333333,640.0,7328.0,480.0
854,0.0,22304.0,2556709.333333333,480.0,12544.0,480.0
855,0.0,18416.0,1961072.0,640.0,8560.0,640.0
856,0.0,8576.0,2276810.6666666665,480.0,8400.0,480.0
857,0.0,480.0,1918661.3333333333,480.0,8400.0,640.0
858,0.0,640.0,2334117.333333333,640.0,8560.0,480.0
859,0.0,480.0,2309765.333333333,480.0,8400.0,480.0
860,0.0,480.0,2318133.333333333,640.0,8757.333333333334,640.0
861,0.0,640.0,1992640.0,480.0,656.0,480.0
862,0.0,480.0,1831589.3333333333,480.0,362858.6666666667,480.0
863,0.0,640.0,1331264.0,640.0,716234.6666666666,640.0
864,0.0,480.0,1326864.0,480.0,358277.3333333333,480.0
865,0.0,39573.333333333336,6275136.0,640.0,716234.6666666666,640.0
866,0.0,770496.0,9937813.333333334,480.0,715898.6666666666,480.0
867,0.0,796208.0,10197690.666666666,480.0,1163274.6666666667,480.0
868,0.0,824176.0,20467792.0,640.0,674448.0,640.0
869,0.0,851808.0,19941285.33333333,544800.0,673824.0,480.0
870,0.0,852832.0,19808698.666666668,456368.0,698288.0,640.0
871,0.0,857440.0,19704016.0,1010784.0,698629.3333333334,480.0
872,0.0,883040.0,20381717.33333333,722944.0,1074106.6666666667,640.0
873,0.0,900224.0,20780245.33333333,740538.6666666666,1796512.0,640.0
874,0.0,926512.0,21341648.0,1443994.6666666667,1476464.0,480.0
875,0.0,502096.0,20936176.0,1442213.3333333333,1459232.0,640.0
876,0.0,73504.0,21416602.666666668,1448741.3333333333,1807248.0,480.0
877,0.0,65520.0,20629306.666666668,1440805.3333333333,735946.6666666666,640.0
878,0.0,67648.0,20815562.666666668,2159061.333333333,752624.0,640.0
879,0.0,60240.0,13259829.333333334,2162224.0,1109429.3333333333,480.0
880,0.0,52736.0,8481018.666666666,2156400.0,740634.6666666666,640.0
881,0.0,52224.0,8791413.333333334,2156592.0,742826.6666666666,480.0
882,0.0,53808.0,8791413.333333334,2523850.6666666665,738234.6666666666,640.0
883,0.0,51152.0,8439936.0,2223365.333333333,741946.6666666666,480.0
884,0.0,52069.333333333336,8470986.666666666,1895573.3333333333,24240.0,480.0
885,0.0,9264.0,1376474.6666666667,2154384.0,25280.0,640.0
886,0.0,592.0,592.0,1860464.0,13328.0,480.0
887,0.0,480.0,480.0,1478122.6666666667,7344.0,640.0
888,0.0,640.0,640.0,1506506.6666666667,7680.0,480.0
889,0.0,480.0,480.0,1490218.6666666667,8752.0,480.0
890,0.0,480.0,640.0,1486346.6666666667,8736.0,640.0
891,0.0,327232.0,480.0,1148549.3333333333,5760.0,480.0
892,0.0,448144.0,592.0,1107178.6666666667,13488.0,480.0
893,0.0,1250560.0,640.0,716346.6666666666,10784.0,640.0
894,0.0,1460176.0,480.0,716074.6666666666,9392.0,480.0
895,0.0,1439904.0,480.0,716234.6666666666,7856.0,640.0
896,0.0,1436032.0,640.0,716074.6666666666,7520.0,480.0
897,0.0,1447968.0,480.0,358629.3333333333,5232.0,480.0
898,0.0,1439061.3333333333,640.0,640.0,357402.6666666667,640.0
899,0.0,1103344.0,4512.0,480.0,356165.3333333333,480.0
900,0.0,1018784.0,592.0,640.0,356325.3333333333,640.0
901,0.0,1365258.6666666667,5413.333333333333,480.0,356165.3333333333,480.0
902,0.0,1355957.3333333333,8400.0,480.0,356165.3333333333,480.0
903,0.0,1723754.6666666667,372362.6666666667,640.0,366976.0,640.0
904,0.0,1224293.3333333333,4176.0,480.0,360373.3333333333,480.0
905,0.0,361445.3333333333,363845.3333333333,640.0,997733.3333333334,640.0
906,0.0,362309.3333333333,372650.6666666667,480.0,1505456.0,480.0
907,0.0,736160.0,742848.0,480.0,1862032.0,480.0
908,0.0,386533.3333333333,1805952.0,640.0,1874773.3333333333,640.0
909,0.0,543605.3333333334,1447797.3333333333,480.0,1549904.0,480.0
910,0.0,606421.3333333334,1601584.0,640.0,2192325.333333333,640.0
911,0.0,962986.6666666666,1659632.0,480.0,1870848.0,480.0
912,0.0,611989.3333333334,1445157.3333333333,480.0,1863984.0,480.0
913,0.0,1365141.3333333333,1449429.3333333333,640.0,1866432.0,640.0
914,0.0,1040496.0,1442517.3333333333,480.0,1863392.0,480.0
915,0.0,1028016.0,1440789.3333333333,640.0,771477.3333333334,640.0
916,0.0,997088.0,398954.6666666667,480.0,5201632.0,480.0
917,0.0,988320.0,410725.3333333333,480.0,6206096.0,480.0
918,0.0,6728330.666666667,275925.3333333333,640.0,6540506.666666667,640.0
919,0.0,12057301.333333334,382576.0,480.0,6334981.333333333,480.0
920,0.0,12478693.333333334,170496.0,242928.0,7152208.0,640.0
921,0.0,12065861.333333334,146208.0,42192.0,6793349.333333333,480.0
922,0.0,12299957.333333334,508586.6666666667,42896.0,6817157.333333333,640.0
923,0.0,12512992.0,148832.0,42352.0,6951482.666666667,480.0
924,0.0,12312325.333333334,151157.33333333334,44656.0,6969445.333333333,480.0
925,0.0,5763712.0,146480.0,15600.0,7149306.666666667,640.0
926,0.0,3696112.0,503301.3333333333,480.0,6793525.333333333,480.0
927,0.0,7965808.0,146208.0,4512.0,6809477.333333333,640.0
928,0.0,7248272.0,33200.0,640.0,2004890.6666666667,480.0
929,0.0,7121712.0,358453.3333333333,592.0,937642.6666666666,480.0
930,0.0,7127152.0,358826.6666666667,640.0,582698.6666666666,640.0
931,0.0,7297696.0,1074032.0,480.0,605893.3333333334,480.0
932,0.0,7201152.0,1432165.3333333333,4512.0,605210.6666666666,480.0
933,0.0,6551200.0,716234.6666666666,640.0,949898.6666666666,640.0
934,0.0,6480421.333333333,1073984.0,480.0,954768.0,480.0
935,0.0,6534736.0,1073872.0,592.0,606053.3333333334,640.0
936,0.0,6583125.333333333,1074032.0,640.0,6181968.0,480.0
937,0.0,617856.0,834554.6666666666,4512.0,10897013.333333334,480.0
938,0.0,39008.0,955552.0,640.0,11260778.666666666,640.0
939,0.0,218389.3333333333,9473637.333333334,677.3333333333334,11256218.666666666,480.0
940,0.0,229104.0,9673045.333333334,480.0,11263882.666666666,640.0
941,0.0,600634.6666666666,8741525.333333334,640.0,10887706.666666666,480.0
942,0.0,941706.6666666666,8480709.333333334,480.0,11262730.666666666,480.0
943,0.0,960346.6666666666,8696314.666666666,640.0,11418682.666666666,640.0
944,0.0,939594.6666666666,8583392.0,480.0,10748261.333333334,480.0
945,0.0,863562.6666666666,8981354.666666666,480.0,17146848.0,640.0
946,0.0,1154992.0,8674176.0,640.0,20024549.33333333,480.0
947,0.0,1300346.6666666667,8852976.0,480.0,19939898.666666668,480.0
948,0.0,1492378.6666666667,9142666.666666666,640.0,20757941.33333333,640.0
949,0.0,1480256.0,8949013.333333334,480.0,19892576.0,480.0
950,0.0,1477770.6666666667,9047946.666666666,640.0,19930330.666666668,640.0
951,0.0,1871648.0,9988789.333333334,480.0,20639568.0,480.0
952,0.0,1478650.6666666667,9385498.666666666,480.0,20379546.666666668,640.0
953,0.0,1471770.6666666667,9737797.333333334,640.0,19249920.0,480.0
954,0.0,1480922.6666666667,10796528.0,480.0,19717770.666666668,480.0
955,0.0,746176.0,10542581.333333334,640.0,14903280.0,640.0
956,0.0,843637.3333333334,10943653.333333334,480.0,2146560.0,480.0
957,0.0,923936.0,3408469.333333333,480.0,480.0,480.0
958,0.0,895456.0,2135498.6666666665,640.0,640.0,640.0
959,0.0,887376.0,1822890.6666666667,480.0,1153056.0,480.0
960,0.0,906432.0,3127418.6666666665,640.0,8862186.666666666,640.0
961,0.0,890336.0,2651354.6666666665,480.0,8587424.0,480.0
962,0.0,444752.0,2777157.333333333,480.0,8765061.333333334,480.0
963,0.0,462981.3333333333,2879301.333333333,640.0,9122384.0,640.0
964,0.0,462992.0,2770069.333333333,480.0,9646794.666666666,480.0
965,0.0,456320.0,2817002.6666666665,640.0,9761125.333333334,640.0
966,0.0,461376.0,2455685.333333333,480.0,9724149.333333334,480.0
967,0.0,316416.0,2752602.6666666665,480.0,7064202.666666667,480.0
968,0.0,232768.0,2531509.333333333,640.0,1016704.0,640.0
969,0.0,233328.0,3070522.6666666665,480.0,1008592.0,480.0
970,0.0,336208.0,1176949.3333333333,480.0,1012672.0,640.0
971,0.0,1177984.0,448304.0,640.0,980368.0,480.0
972,0.0,1081280.0,436160.0,480.0,980256.0,480.0
973,0.0,1097456.0,448192.0,640.0,448304.0,640.0
974,0.0,1097184.0,435936.0,480.0,480.0,480.0
975,0.0,1101216.0,157728.0,480.0,133536.0,640.0
976,0.0,1093312.0,640.0,640.0,218368.0,480.0
977,0.0,1105248.0,480.0,480.0,226272.0,480.0
978,0.0,1085088.0,640.0,640.0,222400.0,640.0
979,0.0,528832.0,4512.0,480.0,222240.0,480.0
980,0.0,592.0,480.0,480.0,222352.0,480.0
981,0.0,752.0,383904.0,640.0,936176.0,640.0
982,0.0,480.0,774624.0,480.0,1048800.0,480.0
983,0.0,480.0,770704.0,640.0,883760.0,640.0
984,0.0,640.0,766720.0,480.0,1197984.0,480.0
985,0.0,480.0,782688.0,480.0,1464096.0,480.0
986,0.0,119669.33333333331,773413.3333333334,640.0,1415872.0,640.0
987,0.0,597242.6666666666,784608.0,480.0,1423888.0,480.0
988,0.0,706138.6666666666,785397.3333333334,480.0,1448128.0,640.0
989,0.0,726864.0,797317.3333333334,640.0,1443936.0,480.0
990,0.0,1431669.3333333333,806656.0,480.0,1439904.0,480.0
991,0.0,755840.0,803712.0,640.0,1456192.0,640.0
992,0.0,1750522.6666666667,813541.3333333334,480.0,1722144.0,480.0
993,0.0,1431317.3333333333,810336.0,480.0,1895520.0,640.0
994,0.0,3397429.333333333,856810.6666666666,640.0,1468288.0,480.0
995,0.0,13057685.333333334,904928.0,480.0,1012736.0,480.0
996,0.0,13593264.0,308640.0,640.0,1069232.0,640.0
997,0.0,12377040.0,304944.0,480.0,1336757.3333333333,480.0
998,0.0,12999072.0,396384.0,480.0,1355232.0,480.0
999,0.0,12180645.333333334,378768.0,640.0,1290880.0,640.0
1000,0.0,12941258.666666666,394976.0,480.0,786720.0,480.0
1001,0.0,12366224.0,233168.0,640.0,1758357.3333333333,640.0
1002,0.0,12634725.333333334,197312.0,480.0,1372970.6666666667,480.0
1003,0.0,10406992.0,187296.0,480.0,1094005.3333333333,640.0
1004,0.0,2312565.333333333,128848.0,640.0,1415024.0,480.0
1005,0.0,1886085.3333333333,123936.0,480.0,1418720.0,480.0
1006,0.0,1170122.6666666667,811248.0,640.0,1521760.0,640.0
1007,0.0,1088794.6666666667,1020688.0,480.0,2119328.0,480.0
1008,0.0,1463061.3333333333,1004560.0,480.0,1908586.6666666667,640.0
1009,0.0,2165146.6666666665,980416.0,640.0,2178640.0,480.0
1010,0.0,2168842.6666666665,1016544.0,480.0,1948816.0,480.0
1011,0.0,2181504.0,1366986.6666666667,640.0,1856240.0,640.0
1012,0.0,2178538.6666666665,1715658.6666666667,480.0,1496362.6666666667,480.0
1013,0.0,1830634.6666666667,2009605.3333333333,480.0,1849344.0,640.0
1014,0.0,1214816.0,2314837.333333333,640.0,1829920.0,480.0
1015,0.0,1060032.0,2330917.333333333,480.0,1857920.0,480.0
1016,0.0,1053728.0,2680698.6666666665,640.0,1849904.0,640.0
1017,0.0,1290352.0,2322741.333333333,480.0,1494058.6666666667,480.0
1018,0.0,1689696.0,2676506.6666666665,480.0,1610469.3333333333,640.0
1019,0.0,1700128.0,1965104.0,640.0,7399360.0,480.0
1020,0.0,1467781.3333333333,3047125.333333333,480.0,7346784.0,480.0
1021,0.0,691152.0,2719840.0,640.0,7246144.0,640.0
1022,0.0,717808.0,2930298.6666666665,480.0,7362912.0,480.0
1023,0.0,720837.3333333334,2147376.0,480.0,7623018.666666667,480.0
1024,0.0,720976.0,1789450.6666666667,640.0,8090570.666666667,640.0
1025,0.0,721888.0,1793850.6666666667,480.0,7848490.666666667,480.0
1026,0.0,718085.3333333334,2147461.333333333,640.0,7130954.666666667,640.0
1027,0.0,321856.0,1078640.0,480.0,6791349.333333333,480.0
1028,0.0,44656.0,1431669.3333333333,480.0,7150954.666666667,480.0
1029,0.0,41648.0,1790176.0,640.0,7417632.0,640.0
1030,0.0,30576.0,1526453.3333333333,480.0,7273002.666666667,480.0
1031,0.0,30576.0,1698714.6666666667,480.0,6218554.666666667,640.0
1032,0.0,38656.0,2144442.6666666665,640.0,719770.6666666666,480.0
1033,0.0,23712.0,1864496.0,480.0,719770.6666666666,480.0
1034,0.0,22640.0,2969322.6666666665,640.0,767002.6666666666,640.0
1035,0.0,25472.0,3844624.0,480.0,1268725.3333333333,480.0
1036,0.0,49125.333333333336,4094533.3333333335,480.0,1029200.0,640.0
1037,0.0,367328.0,4204122.666666667,640.0,1039440.0,480.0
1038,0.0,375461.3333333333,4382149.333333333,480.0,1033120.0,480.0
1039,0.0,370496.0,4189994.6666666665,640.0,1039120.0,640.0
1040,0.0,363648.0,2537600.0,480.0,1004304.0,480.0
1041,0.0,360816.0,2022512.0,480.0,1016400.0,480.0
1042,0.0,348512.0,1739312.0,640.0,1121568.0,640.0
1043,0.0,350976.0,1377322.6666666667,480.0,1105248.0,480.0
1044,0.0,346944.0,1390112.0,640.0,1919482.6666666667,640.0
1045,0.0,85408.0,1751968.0,480.0,11305157.333333334,480.0
1046,0.0,1613712.0,1149728.0,480.0,11361130.666666666,480.0
1047,0.0,8847290.666666666,1417776.0,640.0,11380053.333333334,640.0
1048,0.0,10506501.333333334,1563616.0,480.0,12605557.333333334,480.0
1049,0.0,9512234.666666666,1100837.3333333333,752.0,11441493.333333334,640.0
1050,0.0,9643168.0,940496.0,480.0,11447930.666666666,480.0
1051,0.0,9472581.333333334,580213.3333333334,640.0,11432613.333333334,640.0
1052,0.0,9427706.666666666,572981.3333333334,480.0,11050464.0,480.0
1053,0.0,9362000.0,620416.0,358826.6666666667,11325248.0,480.0
1054,0.0,9240325.333333334,2459717.333333333,640.0,10957296.0,640.0
1055,0.0,9822304.0,2327845.333333333,358277.3333333333,11245877.333333334,480.0
1056,0.0,9425189.333333334,3082325.333333333,362309.3333333333,4771653.333333333,640.0
1057,0.0,9514592.0,3219381.333333333,640.0,21776.0,480.0
1058,0.0,6288293.333333333,3456133.333333333,480.0,388197.3333333333,480.0
1059,0.0,716586.6666666666,2378208.0,640.0,372341.3333333333,640.0
1060,0.0,592.0,2992165.333333333,480.0,24768.0,480.0
1061,0.0,480.0,3006277.333333333,480.0,381317.3333333333,640.0
1062,0.0,640.0,2630384.0,640.0,15792.0,480.0
1063,0.0,592.0,2274314.6666666665,480.0,372005.3333333333,480.0
1064,0.0,640.0,1924277.3333333333,640.0,366357.3333333333,640.0
1065,0.0,480.0,1564896.0,480.0,480.0,480.0
1066,0.0,480.0,1916053.3333333333,480.0,366197.3333333333,640.0
1067,0.0,640.0,1549280.0,640.0,992.0,480.0
1068,0.0,8544.0,793845.3333333334,480.0,8512.0,480.0
1069,0.0,480.0,992.0,640.0,816.0,640.0
1070,0.0,752.0,592.0,480.0,480.0,480.0
1071,0.0,480.0,480.0,480.0,480.0,480.0
1072,0.0,640.0,640.0,640.0,640.0,640.0
1073,0.0,480.0,480.0,480.0,480.0,480.0
1074,0.0,480.0,480.0,640.0,640.0,640.0
1075,0.0,640.0,640.0,480.0,480.0,480.0
1076,0.0,480.0,480.0,480.0,480.0,480.0
1077,0.0,640.0,640.0,640.0,640.0,640.0
1078,0.0,480.0,480.0,480.0,480.0,480.0
1079,0.0,480.0,480.0,480.0,480.0,640.0
1080,0.0,640.0,640.0,640.0,640.0,480.0
1081,0.0,480.0,480.0,480.0,480.0,480.0
1082,0.0,480.0,480.0,640.0,640.0,640.0
