port_1,port_2,port_3,port_4,port_5
950016.0,1028880.0,720.0,480.0,950256.0
943968.0,1028640.0,480.0,720.0,943968.0
950016.0,1028640.0,480.0,480.0,950016.0
950016.0,1028640.0,480.0,480.0,943968.0
950256.0,1034928.0,480.0,480.0,956064.0
950016.0,1028640.0,720.0,720.0,950256.0
1427808.0,1028640.0,484320.0,480.0,943968.0
1796736.0,1028640.0,841152.0,480.0,950016.0
1796736.0,1034688.0,847200.0,480.0,950016.0
1790928.0,1022832.0,841392.0,480.0,944208.0
1790688.0,1034688.0,847200.0,720.0,956064.0
1796736.0,1028640.0,847200.0,480.0,943968.0
1790688.0,1028640.0,841152.0,480.0,950016.0
1809072.0,1040976.0,853248.0,480.0,962112.0
3544608.0,1022592.0,2589264.0,480.0,938160.0
5111040.0,1034688.0,3949824.0,720.0,1161696.0
7971744.0,1028640.0,3925632.0,480.0,4034496.0
7899168.0,1016544.0,3901440.0,480.0,4010304.0
7581152.0,1034928.0,3919584.0,480.0,3661808.0
6291088.0,1034688.0,3218944.0,480.0,3073104.0
3925632.0,1028640.0,847200.0,720.0,3091008.0
3931680.0,1028640.0,841152.0,480.0,3084960.0
3931680.0,1028640.0,847200.0,480.0,3091008.0
3931920.0,1034928.0,841392.0,480.0,3091008.0
3937728.0,1167744.0,841152.0,720.0,3085200.0
3925632.0,4119168.0,847200.0,480.0,3091008.0
3925632.0,4113120.0,841152.0,480.0,3084960.0
3943776.0,4215936.0,847200.0,480.0,3097056.0
3919824.0,6169680.0,841392.0,480.0,3079152.0
1686232.0,6175488.0,841152.0,720.0,845560.0
853248.0,6260160.0,853248.0,480.0,480.0
829056.0,6096864.0,835104.0,480.0,480.0
847440.0,6169680.0,841152.0,480.0,480.0
2504352.0,6175488.0,2504592.0,480.0,720.0
3937728.0,6175488.0,3931680.0,720.0,480.0
3931680.0,6187584.0,3937728.0,480.0,480.0
3931680.0,6057856.0,3925632.0,6528.0,480.0
3931920.0,5141520.0,3925872.0,480.0,480.0
3931680.0,2920024.0,3931680.0,720.0,6768.0
3937728.0,2062848.0,3931680.0,480.0,480.0
1230512.0,2056800.0,1236560.0,480.0,480.0
841392.0,2063088.0,847200.0,480.0,480.0
847200.0,2056800.0,841392.0,480.0,720.0
841152.0,2062848.0,847200.0,720.0,480.0
841152.0,2056800.0,841152.0,480.0,480.0
406904.0,2062848.0,406904.0,480.0,480.0
720.0,2057040.0,720.0,480.0,480.0
6528.0,1952344.0,480.0,720.0,6768.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,480.0,480.0,480.0,480.0
1706016.0,720.0,1688112.0,480.0,720.0
6187584.0,480.0,6181536.0,720.0,480.0
6157344.0,480.0,6169440.0,480.0,480.0
6248064.0,480.0,6235968.0,480.0,480.0
9254160.0,720.0,9260208.0,480.0,480.0
9266016.0,480.0,9266016.0,720.0,720.0
11407008.0,480.0,9272064.0,2123328.0,480.0
13384704.0,480.0,9259968.0,4113120.0,480.0
13366800.0,480.0,9266016.0,4119168.0,480.0
14951136.0,720.0,9254160.0,5679552.0,720.0
16487328.0,760.0,9278112.0,7222032.0,480.0
16451040.0,480.0,9247872.0,7191552.0,480.0
16451040.0,480.0,9253920.0,7197600.0,480.0
16475472.0,720.0,9260208.0,7203648.0,480.0
16463136.0,480.0,9272064.0,7209936.0,720.0
16481280.0,480.0,9266016.0,7209696.0,480.0
16451040.0,480.0,9253920.0,7197600.0,480.0
16481520.0,480.0,9272064.0,7209696.0,480.0
14299680.0,6768.0,9242064.0,5058336.0,720.0
9664064.0,6528.0,6597728.0,3091248.0,480.0
9253920.0,480.0,6163392.0,3084960.0,480.0
9266016.0,480.0,6181536.0,3091008.0,480.0
9260208.0,720.0,6175488.0,3084960.0,480.0
9266016.0,480.0,6169680.0,3085200.0,720.0
9162600.0,6528.0,6084168.0,3091008.0,480.0
4018600.0,6528.0,946216.0,3084960.0,480.0
3091008.0,480.0,480.0,3091008.0,480.0
3085200.0,720.0,720.0,3084960.0,720.0
3091008.0,480.0,480.0,3091248.0,480.0
3084960.0,480.0,480.0,3084960.0,480.0
3084960.0,480.0,480.0,3084960.0,480.0
3091248.0,720.0,480.0,3084960.0,480.0
3084960.0,480.0,720.0,3091008.0,720.0
3091008.0,480.0,480.0,3091248.0,480.0
3085240.0,480.0,480.0,3084960.0,480.0
3091008.0,480.0,480.0,3084960.0,480.0
451040.0,6768.0,720.0,462896.0,480.0
480.0,480.0,480.0,720.0,720.0
714144.0,480.0,480.0,714144.0,480.0
841580.0,908.0,908.0,841580.0,908.0
877680.0,720.0,720.0,877440.0,480.0
810912.0,480.0,480.0,810912.0,720.0
847200.0,480.0,480.0,841392.0,480.0
841152.0,480.0,480.0,841152.0,480.0
841152.0,480.0,480.0,847200.0,480.0
847440.0,720.0,720.0,841152.0,480.0
841152.0,480.0,480.0,847440.0,720.0
841152.0,865344.0,480.0,841152.0,480.0
847200.0,1028640.0,480.0,841152.0,480.0
841392.0,1028640.0,480.0,847200.0,480.0
841152.0,1028880.0,720.0,841152.0,720.0
847200.0,1887456.0,760.0,847440.0,480.0
841152.0,2056800.0,480.0,841152.0,480.0
847200.0,2062848.0,480.0,841152.0,480.0
841392.0,2057040.0,480.0,847200.0,480.0
841152.0,2056800.0,720.0,841392.0,720.0
847200.0,2056800.0,480.0,841152.0,480.0
841152.0,2056800.0,480.0,847200.0,480.0
847200.0,2371296.0,480.0,841152.0,480.0
841392.0,3006576.0,720.0,847200.0,720.0
841152.0,3012384.0,480.0,841392.0,480.0
847200.0,3000288.0,480.0,841152.0,480.0
1113312.0,3006336.0,272640.0,847200.0,480.0
1688112.0,3006576.0,841152.0,841152.0,480.0
1953984.0,3012384.0,1107504.0,847200.0,720.0
2528544.0,3006336.0,1681824.0,841392.0,480.0
2528544.0,3006336.0,1693920.0,841152.0,480.0
2528544.0,3000288.0,1681824.0,847200.0,480.0
2528784.0,3012624.0,1688112.0,841152.0,480.0
2534592.0,3006336.0,1687872.0,847440.0,720.0
2528544.0,5504160.0,1681824.0,841152.0,480.0
2528544.0,6102912.0,1693920.0,841152.0,480.0
2528784.0,6078720.0,1681824.0,847200.0,480.0
2528544.0,8588880.0,1694160.0,841152.0,720.0
2528544.0,9175296.0,1681824.0,841392.0,480.0
2534592.0,7706320.0,1681824.0,853248.0,760.0
2534592.0,5178256.0,1693920.0,841152.0,480.0
3139632.0,5141520.0,1688112.0,847200.0,605280.0
4596960.0,5153376.0,1687872.0,841392.0,2063088.0
4584864.0,5141280.0,1687872.0,841152.0,2056800.0
4590912.0,5153376.0,1681824.0,847200.0,2062848.0
4579056.0,5135232.0,1687872.0,841152.0,2050752.0
4596960.0,5153616.0,1688112.0,847200.0,2063088.0
4578816.0,6036384.0,1681824.0,841392.0,2056800.0
4596960.0,8243904.0,1693920.0,841152.0,2062848.0
4578816.0,8225760.0,1681824.0,847200.0,2056800.0
4571368.0,6772840.0,1694160.0,815320.0,2056800.0
3738144.0,5147328.0,1687872.0,720.0,2057040.0
3744192.0,5141280.0,1681824.0,480.0,2056800.0
3750240.0,5153376.0,1687872.0,480.0,2062848.0
3738384.0,5141280.0,1687872.0,480.0,2056800.0
3750240.0,5147568.0,1688112.0,480.0,2057040.0
4034496.0,5147328.0,1687872.0,1000.0,2353152.0
4772352.0,5141280.0,1681824.0,480.0,3084960.0
4772352.0,5141280.0,1687872.0,480.0,3084960.0
4778640.0,4272336.0,1687872.0,6528.0,3084960.0
4650832.0,4125216.0,1560544.0,720.0,3091248.0
3931680.0,4113120.0,841152.0,480.0,3084960.0
6199120.0,4131264.0,725680.0,480.0,5486016.0
6169440.0,4113120.0,480.0,480.0,6163392.0
6175728.0,4119408.0,720.0,480.0,6175728.0
6175488.0,1140832.0,480.0,6768.0,6169440.0
6181536.0,1306848.0,480.0,480.0,6169440.0
5549824.0,1914976.0,480.0,480.0,5561920.0
4119408.0,1978416.0,480.0,480.0,4113120.0
4119168.0,1984224.0,720.0,480.0,4125456.0
4107072.0,1972128.0,480.0,720.0,4113120.0
4288512.0,2062848.0,480.0,480.0,4288512.0
3943776.0,1893504.0,480.0,480.0,3943776.0
4125456.0,1978416.0,480.0,480.0,4119168.0
4113120.0,1978176.0,720.0,720.0,4113360.0
4119168.0,1978176.0,480.0,480.0,4119168.0
3819056.0,1978176.0,480.0,480.0,3825104.0
3084960.0,1978176.0,480.0,480.0,3084960.0
685872.0,1990512.0,720.0,480.0,691920.0
480.0,1972128.0,480.0,720.0,480.0
480.0,1978176.0,480.0,480.0,480.0
480.0,1978176.0,480.0,480.0,480.0
720.0,1978416.0,480.0,480.0,480.0
480.0,1984224.0,720.0,720.0,720.0
480.0,1972128.0,480.0,480.0,480.0
480.0,1978176.0,480.0,480.0,480.0
480.0,1978176.0,480.0,480.0,480.0
720.0,1978416.0,720.0,480.0,720.0
480.0,1978176.0,480.0,720.0,480.0
480.0,1978176.0,480.0,480.0,480.0
480.0,1972128.0,480.0,480.0,480.0
720.0,1984464.0,480.0,480.0,480.0
480.0,1978176.0,720.0,480.0,720.0
480.0,1978176.0,480.0,720.0,480.0
6528.0,1693360.0,6528.0,480.0,480.0
480.0,943968.0,480.0,480.0,480.0
720.0,950256.0,720.0,480.0,480.0
480.0,950016.0,480.0,720.0,720.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
720.0,950016.0,480.0,480.0,480.0
6528.0,897032.0,720.0,480.0,6768.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,720.0,480.0,480.0
480.0,3653472.0,480.0,720.0,720.0
480.0,6175488.0,480.0,480.0,480.0
480.0,9193440.0,480.0,480.0,480.0
720.0,9780096.0,480.0,480.0,480.0
480.0,12350736.0,720.0,480.0,720.0
480.0,16275648.0,480.0,720.0,480.0
480.0,16977216.0,480.0,480.0,480.0
480.0,16971168.0,480.0,480.0,480.0
720.0,16995600.0,720.0,480.0,480.0
480.0,16965120.0,480.0,720.0,720.0
480.0,16995360.0,480.0,480.0,480.0
480.0,16959072.0,480.0,480.0,480.0
720.0,17001408.0,480.0,480.0,480.0
480.0,16959312.0,720.0,480.0,720.0
480.0,16983264.0,480.0,720.0,480.0
480.0,16989312.0,480.0,480.0,480.0
480.0,16971168.0,480.0,480.0,480.0
6768.0,13568112.0,480.0,6528.0,480.0
6528.0,12282848.0,720.0,720.0,6768.0
480.0,9774048.0,480.0,480.0,480.0
6528.0,7756264.0,480.0,6528.0,480.0
480.0,6169440.0,480.0,480.0,480.0
720.0,6181776.0,720.0,480.0,720.0
480.0,6169440.0,480.0,720.0,480.0
480.0,6181536.0,480.0,480.0,480.0
480.0,6169440.0,480.0,480.0,480.0
720.0,6181776.0,480.0,480.0,480.0
6528.0,4061456.0,720.0,6528.0,720.0
6528.0,495816.0,480.0,720.0,6528.0
480.0,480.0,480.0,480.0,480.0
683904.0,480.0,683904.0,480.0,480.0
877680.0,720.0,877680.0,480.0,720.0
810912.0,480.0,804864.0,720.0,480.0
841152.0,480.0,847200.0,480.0,480.0
847200.0,480.0,841152.0,480.0,480.0
841392.0,480.0,847200.0,480.0,480.0
841152.0,720.0,841392.0,480.0,720.0
847200.0,829056.0,847200.0,720.0,480.0
841152.0,1282656.0,841152.0,480.0,480.0
847200.0,1875360.0,841152.0,480.0,480.0
841392.0,1869552.0,841152.0,480.0,480.0
841152.0,1875360.0,847440.0,480.0,720.0
847200.0,1875360.0,841152.0,720.0,480.0
2474112.0,1869312.0,847200.0,480.0,1627392.0
2903520.0,1869312.0,841152.0,480.0,2062848.0
2903760.0,1875600.0,847440.0,480.0,2057040.0
2897472.0,1869312.0,841152.0,720.0,2062848.0
2903520.0,1869312.0,841152.0,480.0,2056800.0
2903520.0,1881408.0,847200.0,480.0,2056800.0
2897712.0,1869552.0,841152.0,480.0,2056800.0
3175680.0,1875360.0,841392.0,272640.0,2063088.0
3847008.0,1869312.0,847200.0,950256.0,2056800.0
3853056.0,1869312.0,841152.0,943968.0,2056800.0
3853056.0,1875360.0,841152.0,950016.0,2056800.0
3841200.0,1869552.0,847440.0,950016.0,2063088.0
3859104.0,1881408.0,841152.0,950256.0,2056800.0
3847008.0,1869312.0,847200.0,950016.0,2056800.0
3847008.0,2443872.0,841152.0,950016.0,2062848.0
3859344.0,3931920.0,841152.0,943968.0,2056800.0
3847008.0,3931680.0,847440.0,950016.0,2057040.0
3847008.0,3925632.0,841152.0,950256.0,2056800.0
3847008.0,3931680.0,847200.0,950016.0,2062848.0
3853056.0,3937728.0,841152.0,950016.0,2056800.0
2212648.0,3184256.0,841392.0,950016.0,416152.0
1790688.0,3084960.0,847200.0,950256.0,720.0
1784640.0,3084960.0,841152.0,950016.0,480.0
2528544.0,3091008.0,847200.0,1681824.0,480.0
2740464.0,4663488.0,841152.0,1899552.0,480.0
2746272.0,5147568.0,841392.0,1887456.0,720.0
2746272.0,4307864.0,847200.0,1905840.0,480.0
2728128.0,4657440.0,841152.0,1899552.0,480.0
2752320.0,5588272.0,841152.0,1899552.0,6528.0
2740464.0,4119408.0,847440.0,1899552.0,480.0
2746272.0,4119168.0,841152.0,1899792.0,720.0
2740224.0,4113120.0,847200.0,1887456.0,480.0
2740224.0,4125216.0,841152.0,1899552.0,480.0
2734416.0,4324800.0,841152.0,1899552.0,480.0
2740224.0,4960080.0,847440.0,1899552.0,720.0
2740224.0,4959840.0,841152.0,1887696.0,480.0
2746272.0,4959840.0,841152.0,1899552.0,480.0
2728128.0,4959840.0,847200.0,1899552.0,480.0
1881088.0,3380992.0,841152.0,1034128.0,6528.0
1796736.0,3665568.0,847440.0,950256.0,720.0
1790688.0,6695616.0,841152.0,943968.0,480.0
1796736.0,6943584.0,841152.0,950016.0,480.0
1784880.0,6931488.0,847200.0,950016.0,480.0
1796736.0,6943824.0,841392.0,950016.0,720.0
1790688.0,6925440.0,847200.0,950256.0,480.0
1592832.0,6937536.0,643296.0,943968.0,480.0
950016.0,7197600.0,480.0,950016.0,480.0
944208.0,7959888.0,480.0,950016.0,480.0
950016.0,7977792.0,720.0,950256.0,720.0
950016.0,7953600.0,480.0,950016.0,480.0
956064.0,6164600.0,480.0,950016.0,6528.0
956064.0,4326528.0,480.0,950016.0,480.0
950256.0,2825136.0,720.0,950016.0,720.0
568432.0,2818848.0,480.0,574720.0,480.0
480.0,2825176.0,480.0,480.0,480.0
480.0,2818848.0,480.0,480.0,480.0
720.0,2824896.0,480.0,480.0,480.0
480.0,2813040.0,720.0,480.0,720.0
480.0,2818848.0,480.0,720.0,480.0
480.0,2824896.0,480.0,480.0,480.0
480.0,2818848.0,480.0,480.0,480.0
720.0,2831184.0,720.0,480.0,480.0
480.0,2812800.0,480.0,720.0,720.0
480.0,2818848.0,480.0,480.0,480.0
480.0,2824896.0,480.0,480.0,480.0
720.0,2818848.0,480.0,480.0,480.0
6528.0,2573408.0,720.0,6528.0,720.0
480.0,1790688.0,480.0,720.0,480.0
480.0,1790688.0,480.0,480.0,480.0
480.0,1790688.0,480.0,480.0,480.0
6768.0,1445632.0,720.0,480.0,6528.0
480.0,841152.0,480.0,720.0,720.0
480.0,847200.0,480.0,480.0,480.0
480.0,841152.0,480.0,480.0,480.0
720.0,841152.0,480.0,480.0,480.0
480.0,847440.0,720.0,480.0,720.0
480.0,841152.0,480.0,720.0,480.0
480.0,841152.0,480.0,480.0,480.0
480.0,847200.0,480.0,480.0,480.0
720.0,841392.0,480.0,480.0,480.0
480.0,847200.0,720.0,720.0,720.0
480.0,841152.0,480.0,480.0,480.0
480.0,841152.0,480.0,480.0,480.0
480.0,847200.0,480.0,480.0,480.0
720.0,841392.0,720.0,480.0,720.0
480.0,841152.0,480.0,720.0,480.0
480.0,847200.0,480.0,480.0,480.0
480.0,841152.0,480.0,480.0,480.0
720.0,847440.0,480.0,480.0,480.0
480.0,841152.0,720.0,480.0,720.0
480.0,841152.0,480.0,720.0,480.0
480.0,847200.0,480.0,480.0,480.0
6528.0,268320.0,6528.0,480.0,480.0
720.0,720.0,720.0,480.0,480.0
480.0,480.0,480.0,720.0,720.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,480.0,480.0,480.0,480.0
480.0,835344.0,720.0,480.0,720.0
480.0,3091008.0,480.0,720.0,480.0
480.0,3078912.0,480.0,480.0,480.0
480.0,5455776.0,480.0,480.0,480.0
720.0,9308592.0,720.0,480.0,480.0
760.0,10306272.0,480.0,720.0,720.0
480.0,11080416.0,480.0,480.0,480.0
480.0,13372608.0,480.0,480.0,480.0
720.0,13402848.0,480.0,480.0,480.0
480.0,14401008.0,720.0,480.0,720.0
480.0,17509440.0,480.0,720.0,480.0
480.0,17497344.0,480.0,480.0,480.0
908.0,17485676.0,908.0,908.0,908.0
720.0,17479440.0,720.0,480.0,480.0
480.0,17485248.0,480.0,720.0,720.0
480.0,17503392.0,480.0,480.0,480.0
480.0,17485248.0,480.0,480.0,480.0
720.0,17509440.0,480.0,480.0,480.0
6528.0,14315216.0,720.0,480.0,6768.0
6528.0,11445024.0,480.0,6768.0,480.0
480.0,9840576.0,480.0,480.0,480.0
480.0,10300224.0,760.0,480.0,480.0
720.0,10276272.0,480.0,480.0,480.0
480.0,10294176.0,720.0,480.0,720.0
480.0,10282080.0,480.0,720.0,480.0
6528.0,9238024.0,480.0,480.0,6528.0
480.0,6187584.0,480.0,480.0,480.0
6768.0,4279424.0,6768.0,480.0,480.0
480.0,3084960.0,480.0,720.0,720.0
480.0,3084960.0,480.0,480.0,480.0
6528.0,2273928.0,480.0,480.0,6528.0
720.0,480.0,480.0,480.0,480.0
200064.0,720.0,720.0,480.0,194256.0
841152.0,480.0,480.0,720.0,847200.0
847200.0,480.0,480.0,480.0,841152.0
841152.0,480.0,480.0,480.0,847200.0
841392.0,720.0,720.0,480.0,841152.0
847200.0,480.0,480.0,720.0,841392.0
841152.0,480.0,480.0,480.0,847200.0
841152.0,480.0,480.0,480.0,841152.0
3091248.0,480.0,480.0,2232192.0,847200.0
3925632.0,720.0,720.0,3091008.0,841392.0
3931680.0,230304.0,480.0,3085200.0,841152.0
3931680.0,1028640.0,480.0,3091008.0,847200.0
3931680.0,1034688.0,480.0,3084960.0,841152.0
2716960.0,1034928.0,480.0,1882096.0,841152.0
841152.0,1028640.0,720.0,720.0,847440.0
847200.0,1028640.0,480.0,480.0,841152.0
841152.0,1028640.0,480.0,480.0,847200.0
841152.0,1028640.0,480.0,480.0,841152.0
847440.0,1028880.0,720.0,480.0,841392.0
1064928.0,1028640.0,480.0,218448.0,847200.0
1869312.0,1034688.0,480.0,1028640.0,841152.0
1875360.0,1028640.0,480.0,1034688.0,841152.0
1869552.0,1028880.0,480.0,1028640.0,847200.0
1875360.0,1028640.0,720.0,1028880.0,841392.0
1869312.0,1028640.0,480.0,1028640.0,841152.0
1875360.0,1028640.0,480.0,1028640.0,847200.0
1875360.0,1028640.0,480.0,1028640.0,841152.0
1869552.0,1034928.0,720.0,1028640.0,847200.0
1869312.0,1028640.0,480.0,1034928.0,841392.0
4052640.0,1028640.0,2171712.0,1028640.0,841152.0
4959840.0,1028640.0,3091008.0,1028640.0,847200.0
4960080.0,1028640.0,3084960.0,1028640.0,841152.0
4965888.0,1028880.0,3091248.0,1028640.0,847440.0
4953792.0,1028640.0,3084960.0,1028880.0,841152.0
4965888.0,1034688.0,3091008.0,1034688.0,847200.0
4953792.0,1028640.0,3084960.0,1028640.0,841152.0
4960080.0,1028880.0,3085200.0,1028640.0,841152.0
4959840.0,3181728.0,3084960.0,1028880.0,841392.0
3798064.0,4125216.0,1941328.0,1028640.0,847200.0
2312024.0,4125216.0,480.0,1615296.0,691160.0
