,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2,1->3,2->4,1->4,2->3,4->1,4->2,3->2,3->1
1278,0.0,5552064.0,14198544.0,12096.0,0.0,5527872.0,12096.0,14222736.0,0.0,0.0,5491584.0,9507456.0,12096.0,10194768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,0.0,6084288.0,9773568.0,0.0,0.0,6084288.0,0.0,9761472.0,0.0,0.0,6096384.0,9773568.0,0.0,6096384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,0.0,6096384.0,9773568.0,0.0,0.0,6096384.0,0.0,9773568.0,0.0,0.0,6084288.0,9785664.0,0.0,6084288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,0.0,6072192.0,9713088.0,0.0,0.0,6072192.0,0.0,9725184.0,0.0,0.0,6072192.0,9700992.0,0.0,6072192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,0.0,6156864.0,9894528.0,0.0,0.0,6156864.0,0.0,9894528.0,0.0,0.0,6168960.0,9894528.0,0.0,6168960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,0.0,6289920.0,10063872.0,0.0,0.0,6277824.0,0.0,10051776.0,0.0,0.0,6277824.0,10075968.0,0.0,6277824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,24192.0,789696.0,8855648.0,0.0,12096.0,825984.0,12096.0,8879840.0,0.0,12096.0,850176.0,8879840.0,12096.0,874368.0,12096.0,0.0,0.0,0.0,2370816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,0.0,0.0,3075840.0,12096.0,0.0,0.0,12096.0,3100032.0,0.0,0.0,0.0,3124224.0,12096.0,0.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,350784.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,7717248.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,7717248.0,3278016.0,0.0,0.0,0.0,0.0,0.0
1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,3096576.0,0.0,0.0,0.0,0.0,0.0
1293,0.0,0.0,3532032.0,0.0,0.0,0.0,0.0,3519936.0,0.0,0.0,0.0,3495744.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
1294,0.0,0.0,4862592.0,0.0,0.0,0.0,0.0,4862592.0,0.0,0.0,0.0,4862592.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,7717248.0,4632768.0,0.0,0.0,0.0,0.0,0.0
1295,0.0,0.0,5987520.0,0.0,0.0,0.0,0.0,5951232.0,0.0,0.0,0.0,4874688.0,0.0,1064448.0,0.0,0.0,0.0,0.0,5709312.0,1814400.0,4281984.0,0.0,0.0,0.0,0.0,0.0
1296,0.0,0.0,10910592.0,0.0,0.0,0.0,0.0,10898496.0,0.0,0.0,0.0,4838400.0,0.0,6048000.0,0.0,0.0,0.0,0.0,4112640.0,0.0,3084480.0,12096.0,0.0,0.0,0.0,0.0
1297,0.0,0.0,10971072.0,0.0,0.0,0.0,0.0,10995264.0,0.0,0.0,0.0,4886784.0,0.0,6108480.0,0.0,0.0,0.0,0.0,4100544.0,0.0,3096576.0,3858624.0,12096.0,0.0,0.0,0.0
1298,0.0,0.0,10983168.0,0.0,0.0,0.0,0.0,10971072.0,0.0,0.0,0.0,4874688.0,0.0,6096384.0,0.0,0.0,0.0,0.0,6181056.0,0.0,142992.0,6181056.0,0.0,0.0,0.0,0.0
1299,0.0,0.0,10898496.0,0.0,0.0,0.0,0.0,10910592.0,0.0,0.0,0.0,4850496.0,0.0,6060096.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
1300,0.0,0.0,14491008.0,0.0,0.0,0.0,0.0,14454720.0,0.0,0.0,0.0,4898880.0,0.0,9555840.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
1301,0.0,0.0,14660352.0,0.0,0.0,0.0,0.0,14660352.0,0.0,0.0,0.0,4874688.0,0.0,9761472.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
1302,0.0,0.0,14624064.0,0.0,0.0,0.0,0.0,14624064.0,0.0,0.0,0.0,4874688.0,0.0,9749376.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
1303,0.0,0.0,14865984.0,0.0,0.0,0.0,0.0,14878080.0,0.0,0.0,0.0,4959360.0,0.0,9930816.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,4343840.0,0.0,0.0,12096.0,0.0
1304,0.0,5491584.0,10354176.0,0.0,0.0,5455296.0,0.0,10366272.0,0.0,0.0,5431104.0,5285952.0,0.0,10523520.0,0.0,0.0,0.0,0.0,2156544.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0
1305,0.0,6084288.0,9120384.0,0.0,0.0,6084288.0,0.0,9108288.0,0.0,0.0,6084288.0,5443200.0,0.0,9737280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,0.0,6120576.0,12384144.0,12096.0,0.0,6132672.0,12096.0,12420432.0,0.0,0.0,6132672.0,9797760.0,12096.0,8743248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,0.0,6132672.0,9821952.0,0.0,0.0,6120576.0,0.0,9797760.0,0.0,0.0,6120576.0,9797760.0,0.0,6120576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,0.0,6060096.0,9725184.0,0.0,0.0,6072192.0,0.0,9725184.0,0.0,0.0,6072192.0,9725184.0,0.0,6060096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,0.0,6108480.0,9797760.0,0.0,0.0,6108480.0,0.0,9797760.0,0.0,0.0,6108480.0,9797760.0,0.0,6120576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,0.0,6120576.0,9797760.0,0.0,0.0,6120576.0,0.0,9821952.0,0.0,0.0,6120576.0,9821952.0,0.0,6108480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,12096.0,5579712.0,9749376.0,0.0,12096.0,5603904.0,0.0,9725184.0,0.0,12096.0,5628096.0,9725184.0,0.0,5664384.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,12096.0,0.0,7996832.0,0.0,0.0,0.0,12096.0,8021024.0,0.0,0.0,0.0,8045216.0,12096.0,0.0,0.0,0.0,0.0,0.0,3592512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,0.0,0.0,1902528.0,12096.0,0.0,0.0,12096.0,1926720.0,0.0,0.0,0.0,1950912.0,12096.0,0.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,1886976.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,7717248.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,12096.0,0.0,0.0,0.0,0.0,0.0
1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,7729344.0,4185216.0,0.0,0.0,0.0,0.0,0.0
1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5745600.0,1838592.0,4306176.0,0.0,0.0,0.0,0.0,0.0
1321,0.0,0.0,4874688.0,0.0,0.0,0.0,0.0,4850496.0,0.0,0.0,0.0,4838400.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,0.0,3084480.0,0.0,0.0,0.0,0.0,0.0
1322,0.0,0.0,4923072.0,0.0,0.0,0.0,0.0,4923072.0,0.0,0.0,0.0,4910976.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,0.0,3084480.0,0.0,0.0,0.0,0.0,0.0
1323,0.0,0.0,7680960.0,0.0,0.0,0.0,0.0,7656768.0,0.0,0.0,0.0,4862592.0,0.0,2782080.0,0.0,0.0,0.0,0.0,6168960.0,0.0,4644864.0,0.0,0.0,0.0,0.0,0.0
1324,0.0,0.0,10995264.0,0.0,0.0,0.0,0.0,10995264.0,0.0,0.0,0.0,4886784.0,0.0,6108480.0,0.0,0.0,0.0,0.0,4124736.0,0.0,3084480.0,1016064.0,0.0,0.0,0.0,0.0
1325,0.0,0.0,11079936.0,0.0,0.0,0.0,0.0,11092032.0,0.0,0.0,0.0,4923072.0,0.0,6156864.0,0.0,0.0,0.0,0.0,4112640.0,0.0,2296080.0,4112640.0,12096.0,0.0,0.0,0.0
1326,0.0,0.0,10946880.0,0.0,0.0,0.0,0.0,10934784.0,0.0,0.0,0.0,4862592.0,0.0,6084288.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
1327,0.0,0.0,12325824.0,0.0,0.0,0.0,0.0,12313728.0,0.0,0.0,0.0,5019840.0,0.0,7257600.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4100544.0,0.0,0.0,0.0,0.0
1328,0.0,0.0,14793408.0,0.0,0.0,0.0,0.0,14769216.0,0.0,0.0,0.0,4935168.0,0.0,9858240.0,0.0,0.0,0.0,0.0,6168960.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
1329,0.0,5491584.0,10039680.0,0.0,0.0,5467392.0,0.0,10100160.0,0.0,0.0,5443200.0,5177088.0,0.0,10329984.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
1330,0.0,6132672.0,8588160.0,0.0,0.0,6132672.0,0.0,8588160.0,0.0,0.0,6132672.0,4910976.0,0.0,9834048.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
1331,0.0,6168960.0,8636544.0,0.0,0.0,6168960.0,0.0,8624448.0,0.0,0.0,6168960.0,4935168.0,0.0,9870336.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,3097952.0,0.0,0.0,12096.0,0.0
1332,0.0,6096384.0,8527680.0,0.0,0.0,6096384.0,0.0,8527680.0,0.0,0.0,6084288.0,4874688.0,0.0,9737280.0,0.0,0.0,0.0,0.0,886464.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0
1333,0.0,6132672.0,10813824.0,0.0,0.0,6132672.0,0.0,10789632.0,0.0,0.0,6132672.0,7088256.0,0.0,9809856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,0.0,6156864.0,11271312.0,12096.0,0.0,6156864.0,12096.0,11283408.0,0.0,0.0,6168960.0,9882432.0,12096.0,7569936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,0.0,6120576.0,9785664.0,0.0,0.0,6120576.0,0.0,9785664.0,0.0,0.0,6120576.0,9773568.0,0.0,6120576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,0.0,6132672.0,9797760.0,0.0,0.0,6120576.0,0.0,9809856.0,0.0,0.0,6120576.0,9809856.0,0.0,6132672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,0.0,6168960.0,9870336.0,0.0,0.0,6181056.0,0.0,9870336.0,0.0,0.0,6168960.0,9870336.0,0.0,6168960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,0.0,6096384.0,9773568.0,0.0,0.0,6096384.0,0.0,9761472.0,0.0,0.0,6108480.0,9773568.0,0.0,6108480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,12096.0,3450816.0,9773568.0,0.0,12096.0,3475008.0,0.0,9785664.0,0.0,12096.0,3499200.0,9785664.0,0.0,3523392.0,12096.0,0.0,0.0,0.0,241920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,12096.0,0.0,6194528.0,0.0,0.0,0.0,12096.0,6206624.0,0.0,0.0,0.0,6218720.0,12096.0,0.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,0.0,0.0,293760.0,12096.0,0.0,0.0,12096.0,317952.0,0.0,0.0,0.0,342144.0,12096.0,0.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,2842560.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,7705152.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,7717248.0,1681344.0,0.0,0.0,0.0,0.0,0.0
1347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,3096576.0,0.0,0.0,0.0,0.0,0.0
1348,0.0,0.0,1632960.0,0.0,0.0,0.0,0.0,1608768.0,0.0,0.0,0.0,1584576.0,0.0,0.0,0.0,0.0,0.0,0.0,6640704.0,2999808.0,4983552.0,0.0,0.0,0.0,0.0,0.0
1349,0.0,0.0,4910976.0,0.0,0.0,0.0,0.0,4923072.0,0.0,0.0,0.0,4923072.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,0.0,3084480.0,0.0,0.0,0.0,0.0,0.0
1350,0.0,0.0,4862592.0,0.0,0.0,0.0,0.0,4850496.0,0.0,0.0,0.0,4862592.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,0.0,3084480.0,0.0,0.0,0.0,0.0,0.0
1351,0.0,0.0,9930816.0,0.0,0.0,0.0,0.0,9906624.0,0.0,0.0,0.0,4959360.0,0.0,4923072.0,0.0,0.0,0.0,0.0,6181056.0,0.0,4632768.0,0.0,0.0,0.0,0.0,0.0
1352,0.0,0.0,11104128.0,0.0,0.0,0.0,0.0,11116224.0,0.0,0.0,0.0,4935168.0,0.0,6168960.0,0.0,0.0,0.0,0.0,4100544.0,0.0,3096576.0,2685312.0,0.0,0.0,0.0,0.0
1353,0.0,0.0,10971072.0,0.0,0.0,0.0,0.0,10958976.0,0.0,0.0,0.0,4874688.0,0.0,6096384.0,0.0,0.0,0.0,0.0,5963328.0,0.0,1038096.0,6168960.0,12096.0,0.0,0.0,0.0
1354,0.0,0.0,11019456.0,0.0,0.0,0.0,0.0,11031552.0,0.0,0.0,0.0,4898880.0,0.0,6120576.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
1355,0.0,0.0,13390272.0,0.0,0.0,0.0,0.0,13366080.0,0.0,0.0,0.0,4935168.0,0.0,8406720.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
1356,0.0,0.0,14684544.0,0.0,0.0,0.0,0.0,14696640.0,0.0,0.0,0.0,4898880.0,0.0,9785664.0,0.0,0.0,0.0,0.0,6168960.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
1357,0.0,5467392.0,10196928.0,0.0,0.0,5443200.0,0.0,10209024.0,0.0,0.0,5419008.0,5225472.0,0.0,10426752.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
1358,0.0,6193152.0,8672832.0,0.0,0.0,6193152.0,0.0,8660736.0,0.0,0.0,6193152.0,4947264.0,0.0,9906624.0,0.0,0.0,0.0,0.0,6168960.0,0.0,0.0,5553440.0,0.0,0.0,12096.0,0.0
1359,0.0,6108480.0,8539776.0,0.0,0.0,6096384.0,0.0,8551872.0,0.0,0.0,6096384.0,4886784.0,0.0,9761472.0,0.0,0.0,0.0,0.0,3571776.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0
1360,0.0,6132672.0,8576064.0,0.0,0.0,6144768.0,0.0,8576064.0,0.0,0.0,6144768.0,4898880.0,0.0,9821952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,0.0,6181056.0,12640320.0,0.0,0.0,6181056.0,0.0,12628224.0,0.0,0.0,6181056.0,8878464.0,0.0,9906624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,0.0,6289920.0,9940752.0,12096.0,0.0,6289920.0,12096.0,9952848.0,0.0,0.0,6289920.0,9870336.0,12096.0,6384528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,0.0,6132672.0,9834048.0,0.0,0.0,6132672.0,0.0,9821952.0,0.0,0.0,6132672.0,9834048.0,0.0,6120576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,0.0,6181056.0,9882432.0,0.0,0.0,6181056.0,0.0,9894528.0,0.0,0.0,6168960.0,9882432.0,0.0,6181056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,0.0,6084288.0,9761472.0,0.0,0.0,6084288.0,0.0,9761472.0,0.0,0.0,6096384.0,9773568.0,0.0,6096384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,0.0,6132672.0,9821952.0,0.0,0.0,6132672.0,0.0,9821952.0,0.0,0.0,6132672.0,9821952.0,0.0,6132672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,24192.0,1140480.0,9242720.0,0.0,12096.0,1164672.0,12096.0,9254816.0,0.0,12096.0,1188864.0,9266912.0,12096.0,1213056.0,12096.0,0.0,0.0,0.0,2286144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,0.0,0.0,3475008.0,12096.0,0.0,0.0,12096.0,3499200.0,0.0,0.0,0.0,3523392.0,12096.0,0.0,0.0,0.0,0.0,0.0,6168960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,254016.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,7729344.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,7717248.0,120960.0,0.0,0.0,0.0,0.0,0.0
1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,3096576.0,0.0,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6156864.0,2358720.0,4608576.0,0.0,0.0,0.0,0.0,0.0
1376,0.0,0.0,3822336.0,0.0,0.0,0.0,0.0,3798144.0,0.0,0.0,0.0,3773952.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,0.0,3084480.0,0.0,0.0,0.0,0.0,0.0
1377,0.0,0.0,4862592.0,0.0,0.0,0.0,0.0,4862592.0,0.0,0.0,0.0,4862592.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,0.0,3096576.0,0.0,0.0,0.0,0.0,0.0
1378,0.0,0.0,6519744.0,0.0,0.0,0.0,0.0,6507648.0,0.0,0.0,0.0,4959360.0,0.0,1524096.0,0.0,0.0,0.0,0.0,6181056.0,0.0,4632768.0,0.0,0.0,0.0,0.0,0.0
1379,0.0,0.0,10995264.0,0.0,0.0,0.0,0.0,10995264.0,0.0,0.0,0.0,4886784.0,0.0,6108480.0,0.0,0.0,0.0,0.0,4124736.0,0.0,3084480.0,108864.0,0.0,0.0,0.0,0.0
1380,0.0,0.0,11176704.0,0.0,0.0,0.0,0.0,11164608.0,0.0,0.0,0.0,4971456.0,0.0,6205248.0,0.0,0.0,0.0,0.0,6168960.0,0.0,2973456.0,6181056.0,12096.0,0.0,0.0,0.0
1381,0.0,0.0,10971072.0,0.0,0.0,0.0,0.0,10983168.0,0.0,0.0,0.0,4874688.0,0.0,6096384.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
1382,0.0,0.0,11479104.0,0.0,0.0,0.0,0.0,11454912.0,0.0,0.0,0.0,4983552.0,0.0,6471360.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
1383,0.0,0.0,14696640.0,0.0,0.0,0.0,0.0,14708736.0,0.0,0.0,0.0,4898880.0,0.0,9785664.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,6168960.0,0.0,0.0,0.0,0.0
1384,0.0,5491584.0,10438848.0,0.0,0.0,5455296.0,0.0,10438848.0,0.0,0.0,5431104.0,5298048.0,0.0,10584000.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
1385,0.0,6108480.0,8551872.0,0.0,0.0,6108480.0,0.0,8551872.0,0.0,0.0,6120576.0,4898880.0,0.0,9785664.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,6156864.0,0.0,0.0,0.0,0.0
1386,0.0,6253632.0,8757504.0,0.0,0.0,6265728.0,0.0,8769600.0,0.0,0.0,6253632.0,4995648.0,0.0,10015488.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,1948832.0,0.0,0.0,12096.0,0.0
1387,0.0,6120576.0,8576064.0,0.0,0.0,6120576.0,0.0,8576064.0,0.0,0.0,6120576.0,4910976.0,0.0,9797760.0,0.0,0.0,0.0,0.0,1781568.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0
1388,0.0,6265728.0,10257408.0,0.0,0.0,6265728.0,0.0,10245312.0,0.0,0.0,6265728.0,6471360.0,0.0,10015488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,0.0,6156864.0,11779344.0,12096.0,0.0,6144768.0,12096.0,11791440.0,0.0,0.0,6156864.0,9834048.0,12096.0,8102160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,0.0,6205248.0,9955008.0,0.0,0.0,6205248.0,0.0,9955008.0,0.0,0.0,6193152.0,9955008.0,0.0,6205248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,0.0,6108480.0,9785664.0,0.0,0.0,6132672.0,0.0,9785664.0,0.0,0.0,6132672.0,9797760.0,0.0,6120576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,0.0,6241536.0,9979200.0,0.0,0.0,6217344.0,0.0,9979200.0,0.0,0.0,6217344.0,9967104.0,0.0,6229440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,0.0,6108480.0,9809856.0,0.0,0.0,6120576.0,0.0,9797760.0,0.0,0.0,6120576.0,9809856.0,0.0,6120576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
