,1->6,7->5,1->3,3->5,7->4,4->7,8->7,4->6,6->1,5->7,5->3,6->4,8->2,6->8,7->8,8->3,4->1,3->8,3->4,3->6,2->6,5->6,3->1,5->2,6->3,6->2,2->8,8->5,2->5,5->8,5->1,4->3,2->7,2->4,8->6,6->5,1->5,3->7,1->4,7->2,2->3,4->2,7->6,1->7,7->3,6->7,5->4,3->2,7->1,4->5,1->8,8->1,1->2,2->1,4->8,8->4
726,0.0,36288.0,0.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,834624.0,955584.0,520128.0,0.0,0.0,0.0,0.0,0.0,7209216.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,3096576.0,0.0,0.0,1270080.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,10813824.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1270080.0,1415232.0,786240.0,0.0,0.0,0.0,0.0,0.0,10801728.0,0.0,943488.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1257984.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,678672.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,846720.0,943488.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1257984.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1270080.0,1415232.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,2068416.0,0.0,0.0,846720.0,955584.0,520128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1257984.0,1415232.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1270080.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1257984.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,2068416.0,0.0,0.0,846720.0,943488.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1270080.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,1257984.0,1415232.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858816.0,0.0,0.0,0.0,0.0,2044224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,1718928.0,0.0,0.0,1270080.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270080.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,48384.0,0.0,0.0,834624.0,943488.0,520128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834624.0,0.0,0.0,0.0,0.0,1378944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,36288.0,0.0,0.0,1270080.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270080.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,0.0,0.0,776560.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,807152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270080.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532224.0,0.0,0.0,0.0,834624.0,0.0,0.0,0.0,0.0,1366848.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,12096.0,0.0,1270080.0,0.0,0.0,0.0,0.0,1356048.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,1270080.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,1536192.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415232.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,1257984.0,0.0,0.0,0.0,737856.0,943488.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0.0,1028160.0,10209024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,846720.0,0.0,0.0,0.0,737856.0,641088.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,1899072.0,8394624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741824.0,967680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899072.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,1354752.0,1161216.0,0.0,0.0,0.0,1899072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,520128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,846720.0,0.0,0.0,0.0,737856.0,628992.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.0,1911168.0,10535616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753920.0,979776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911168.0,0.0,0.0,0.0,1572480.0,0.0,0.0,0.0,1378944.0,1173312.0,0.0,0.0,0.0,1911168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.0,1028160.0,7223728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,834624.0,0.0,0.0,0.0,737856.0,641088.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,0.0,1548288.0,0.0,0.0,0.0,684112.0,0.0,0.0,0.0,1100736.0,943488.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0.0,1886976.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,1729728.0,967680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354752.0,1161216.0,0.0,0.0,0.0,1874880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,2044224.0,0.0,0.0,0.0,0.0,943488.0,520128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,628992.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0,1862784.0,0.0,0.0,0.0,0.0,0.0,3096576.0,0.0,0.0,0.0,0.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,943488.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.0,2491776.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1415232.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,955584.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0.0,1657152.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,955584.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,628992.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.0,2503872.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,943488.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0.0,2479680.0,0.0,0.0,0.0,0.0,0.0,3096576.0,0.0,0.0,0.0,0.0,1415232.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,955584.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.0,1669248.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,955584.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,628992.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,0.0,2491776.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1415232.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,955584.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0.0,2491776.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,943488.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,1669248.0,0.0,0.0,0.0,0.0,0.0,2068416.0,0.0,0.0,0.0,0.0,943488.0,520128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919296.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,628992.0,0.0,0.0,0.0,1040256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0.0,2479680.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,955584.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,2491776.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,943488.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.0,1669248.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,943488.0,532224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,641088.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0,2491776.0,0.0,0.0,0.0,0.0,0.0,3096576.0,0.0,0.0,0.0,0.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,943488.0,0.0,0.0,0.0,1548288.0,411264.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,2503872.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1415232.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,943488.0,0.0,0.0,0.0,1536192.0,1257984.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,2479680.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1427328.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415232.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,955584.0,0.0,0.0,0.0,1548288.0,1270080.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0.0,1657152.0,0.0,0.0,0.0,0.0,0.0,2068416.0,0.0,0.0,0.0,0.0,955584.0,520128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,12096.0,0.0,0.0,0.0,0.0,0.0,737856.0,315872.0,0.0,0.0,0.0,1028160.0,834624.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0.0,2503872.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1415232.0,798336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415232.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,0.0,0.0,0.0,0.0,1548288.0,1270080.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0.0,1865200.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,12096.0,0.0,0.0,1427328.0,786240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,0.0,0.0,0.0,0.0,1536192.0,1257984.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,943488.0,520128.0,0.0,0.0,314496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,0.0,0.0,0.0,0.0,1028160.0,846720.0,0.0,0.0,0.0,0.0,0.0,0.0
775,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1427328.0,798336.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427328.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,0.0,0.0,0.0,0.0,1548288.0,1270080.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,3096576.0,0.0,0.0,0.0,0.0,1415232.0,786240.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,1301008.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,0.0,0.0,0.0,0.0,1548288.0,1257984.0,0.0,0.0,0.0,0.0,0.0,0.0
777,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,1427328.0,798336.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,0.0,0.0,0.0,0.0,1536192.0,1270080.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,2056320.0,0.0,0.0,0.0,0.0,884304.0,520128.0,0.0,0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040256.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,0.0,0.0,0.0,0.0,1028160.0,846720.0,0.0,0.0,0.0,0.0,0.0,0.0
779,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,3096576.0,0.0,0.0,0.0,0.0,0.0,786240.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,2999808.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,0.0,0.0,0.0,0.0,1548288.0,1257984.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,0.0,798336.0,0.0,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,3084480.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,0.0,0.0,0.0,0.0,1548288.0,1270080.0,0.0,0.0,0.0,0.0,0.0,0.0
781,0.0,943488.0,0.0,0.0,0.0,0.0,0.0,3084480.0,0.0,0.0,0.0,0.0,0.0,786240.0,0.0,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536192.0,3084480.0,0.0,0.0,0.0,0.0,0.0,0.0,1100736.0,0.0,0.0,0.0,0.0,1536192.0,1257984.0,0.0,0.0,0.0,0.0,0.0,0.0
782,0.0,955584.0,0.0,0.0,0.0,0.0,0.0,3096576.0,0.0,0.0,0.0,0.0,0.0,798336.0,0.0,0.0,943488.0,653184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548288.0,3096576.0,0.0,0.0,0.0,0.0,0.0,0.0,1112832.0,0.0,0.0,0.0,0.0,1548288.0,1270080.0,0.0,0.0,0.0,0.0,0.0,0.0
