,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port2,5_port5,5_port3,6_port1,6_port2,Host_1,Host_2,Host_4,Host_3
1078,480.0,8407200.0,11455392.0,480.0,480.0,8419296.0,960.0,11431680.0,960.0,960.0,8407200.0,15023712.0,480.0,480.0,4815168.0,480.0,480.0,480.0,2237760.0,0.0,0.0,0.0
1079,480.0,8866848.0,12653376.0,480.0,960.0,8854752.0,480.0,12640800.0,480.0,480.0,8854752.0,16427328.0,480.0,960.0,5056608.0,480.0,960.0,480.0,4112640.0,0.0,0.0,0.0
1080,12576.0,8206144.0,9886448.0,12576.0,12576.0,8218720.0,12576.0,9910640.0,480.0,12576.0,8230816.0,13338384.0,13056.0,12576.0,4838880.0,960.0,480.0,960.0,6181056.0,0.0,0.0,0.0
1081,960.0,4803072.0,8395104.0,960.0,480.0,4802592.0,480.0,8407680.0,960.0,480.0,4814688.0,8407200.0,480.0,480.0,4802592.0,480.0,480.0,480.0,4124736.0,0.0,0.0,0.0
1082,480.0,4802592.0,5432960.0,480.0,480.0,4814688.0,960.0,5445056.0,480.0,960.0,4802592.0,8407680.0,480.0,960.0,1865120.0,480.0,480.0,480.0,4124736.0,0.0,0.0,0.0
1083,12576.0,4790496.0,2929568.0,480.0,960.0,4778400.0,12576.0,2941184.0,480.0,480.0,4778400.0,7682816.0,13056.0,480.0,60960.0,480.0,960.0,480.0,6168960.0,0.0,0.0,0.0
1084,480.0,4478416.0,24672.0,13056.0,12576.0,4503088.0,480.0,24672.0,480.0,12576.0,4527280.0,4538896.0,480.0,12576.0,25232.0,960.0,480.0,960.0,4124736.0,0.0,0.0,0.0
1085,960.0,960.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
1086,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,960.0,480.0,6181056.0,0.0,0.0,0.0
1087,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,4112640.0,0.0,0.0,0.0
1088,480.0,960.0,3048672.0,960.0,480.0,960.0,480.0,3024480.0,480.0,480.0,480.0,3012384.0,480.0,480.0,480.0,480.0,480.0,960.0,4124736.0,0.0,0.0,0.0
1089,960.0,480.0,4802592.0,480.0,480.0,480.0,960.0,4815168.0,960.0,960.0,480.0,4802592.0,480.0,480.0,480.0,480.0,480.0,480.0,6168960.0,0.0,0.0,0.0
1090,480.0,480.0,5141280.0,480.0,960.0,480.0,480.0,5104992.0,480.0,480.0,480.0,4803072.0,480.0,960.0,291264.0,480.0,960.0,480.0,4112640.0,0.0,0.0,0.0
1091,480.0,480.0,10802688.0,480.0,480.0,960.0,480.0,10802208.0,480.0,480.0,960.0,4802592.0,960.0,480.0,6000096.0,960.0,480.0,480.0,4112640.0,2104704.0,0.0,0.0
1092,960.0,960.0,10814304.0,960.0,480.0,480.0,480.0,10826400.0,480.0,480.0,480.0,4802592.0,480.0,480.0,6012192.0,480.0,480.0,960.0,6676992.0,8358336.0,0.0,0.0
1093,480.0,480.0,10826400.0,480.0,480.0,480.0,960.0,10802688.0,960.0,960.0,480.0,4802592.0,480.0,480.0,6000576.0,480.0,480.0,480.0,4124736.0,5152896.0,0.0,0.0
1094,480.0,480.0,10802688.0,480.0,960.0,480.0,480.0,10814304.0,480.0,480.0,480.0,4803072.0,480.0,960.0,6012192.0,480.0,960.0,480.0,4112640.0,5140800.0,0.0,0.0
1095,480.0,480.0,13608480.0,480.0,480.0,960.0,480.0,13596384.0,480.0,480.0,960.0,4814688.0,960.0,480.0,8745888.0,960.0,480.0,960.0,6181056.0,7717248.0,0.0,0.0
1096,960.0,960.0,14418912.0,960.0,480.0,480.0,480.0,14407296.0,960.0,480.0,480.0,4814688.0,480.0,480.0,9616800.0,480.0,480.0,480.0,4124736.0,5140800.0,0.0,0.0
1097,480.0,480.0,14431008.0,480.0,480.0,480.0,960.0,14443104.0,480.0,960.0,480.0,4814688.0,480.0,960.0,9641472.0,480.0,480.0,480.0,4124736.0,2797632.0,12096.0,0.0
1098,480.0,480.0,14443584.0,480.0,960.0,480.0,480.0,14431008.0,480.0,480.0,480.0,4815168.0,960.0,480.0,9616800.0,480.0,960.0,480.0,5482944.0,0.0,0.0,12096.0
1099,480.0,480.0,14455200.0,960.0,480.0,960.0,480.0,14479392.0,480.0,480.0,960.0,4814688.0,480.0,480.0,9640992.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
1100,960.0,960.0,14443104.0,480.0,480.0,480.0,960.0,14443584.0,960.0,480.0,480.0,4814688.0,480.0,480.0,9640992.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1101,480.0,480.0,18192864.0,480.0,480.0,480.0,480.0,18156576.0,480.0,960.0,480.0,8504448.0,480.0,960.0,9641472.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1102,480.0,5516256.0,11719824.0,12576.0,960.0,5492544.0,12576.0,11755632.0,480.0,480.0,5468352.0,10427232.0,13056.0,480.0,6784176.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
1103,960.0,6024768.0,9628896.0,960.0,480.0,6024288.0,480.0,9628896.0,960.0,480.0,6024288.0,9653088.0,480.0,480.0,6024288.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1104,480.0,6024288.0,9640992.0,480.0,480.0,6024288.0,960.0,9653568.0,480.0,960.0,6024288.0,9628896.0,480.0,960.0,6024768.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1105,480.0,6048480.0,9665664.0,480.0,960.0,6048480.0,480.0,9677280.0,480.0,480.0,6048480.0,9677760.0,960.0,480.0,6048480.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1106,480.0,6169920.0,9895008.0,960.0,480.0,6169920.0,480.0,9870816.0,480.0,480.0,6169920.0,9870816.0,480.0,480.0,6181536.0,960.0,480.0,960.0,0.0,0.0,0.0,1729728.0
1107,25152.0,1467552.0,9412544.0,480.0,12576.0,1491744.0,13056.0,9449312.0,960.0,12576.0,1515936.0,9473024.0,12576.0,12576.0,1540128.0,480.0,480.0,480.0,0.0,0.0,0.0,4112640.0
1108,480.0,480.0,3705312.0,12576.0,960.0,480.0,12576.0,3717408.0,480.0,960.0,480.0,3742080.0,12576.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,4112640.0
1109,480.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,6181056.0
1110,960.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,4112640.0
1111,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,6181056.0
1112,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,4112640.0
1113,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,4124736.0
1114,960.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,11454912.0
1115,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,7209216.0
1116,480.0,480.0,960.0,2468064.0,960.0,480.0,2492256.0,480.0,480.0,480.0,480.0,960.0,2504352.0,960.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,7209216.0
1117,480.0,480.0,480.0,4802592.0,480.0,960.0,4802592.0,480.0,480.0,480.0,960.0,480.0,4803072.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,10801728.0
1118,960.0,960.0,480.0,4815168.0,480.0,480.0,4802592.0,480.0,960.0,480.0,480.0,480.0,4814688.0,480.0,480.0,480.0,480.0,480.0,12096.0,12096.0,0.0,7197120.0
1119,7330656.0,480.0,480.0,4826784.0,480.0,480.0,12193728.0,960.0,480.0,960.0,480.0,480.0,12217440.0,960.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1120,8419296.0,480.0,960.0,4814688.0,960.0,480.0,13257696.0,480.0,480.0,480.0,480.0,960.0,13246080.0,480.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1121,8455584.0,480.0,480.0,4827264.0,480.0,960.0,13269792.0,480.0,480.0,480.0,960.0,480.0,13281888.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
1122,8419776.0,960.0,480.0,4814688.0,480.0,480.0,13221888.0,960.0,960.0,480.0,480.0,480.0,13233504.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1123,8431392.0,480.0,480.0,7669344.0,480.0,480.0,16136544.0,480.0,480.0,960.0,480.0,960.0,16160736.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1124,8999904.0,480.0,960.0,10318368.0,7645632.0,960.0,11661024.0,480.0,480.0,7681440.0,960.0,480.0,11625216.0,7717728.0,480.0,960.0,480.0,960.0,1536192.0,0.0,0.0,0.0
1125,8504448.0,960.0,480.0,9714048.0,8503968.0,480.0,9725664.0,480.0,960.0,8503968.0,480.0,480.0,9725664.0,8503968.0,480.0,480.0,480.0,480.0,3084480.0,0.0,0.0,0.0
1126,8479776.0,480.0,480.0,9701472.0,8479776.0,480.0,9689856.0,960.0,480.0,8480256.0,480.0,480.0,9677280.0,8468160.0,960.0,480.0,480.0,480.0,8430912.0,0.0,0.0,0.0
1127,8479776.0,480.0,960.0,9689376.0,8480256.0,480.0,9689376.0,480.0,480.0,8479776.0,480.0,960.0,9689856.0,8479776.0,480.0,480.0,960.0,480.0,7197120.0,0.0,0.0,0.0
1128,6783056.0,12576.0,12576.0,6592160.0,6746768.0,13056.0,6579584.0,12576.0,480.0,6710480.0,13056.0,24672.0,6555392.0,6686288.0,480.0,960.0,480.0,960.0,7209216.0,0.0,0.0,0.0
1129,960.0,960.0,480.0,4802592.0,480.0,480.0,4803072.0,960.0,960.0,480.0,480.0,480.0,4814688.0,480.0,480.0,480.0,480.0,480.0,10801728.0,1282176.0,0.0,0.0
1130,480.0,480.0,12576.0,691328.0,960.0,480.0,667136.0,12576.0,480.0,960.0,480.0,960.0,642944.0,960.0,13056.0,480.0,960.0,480.0,7221312.0,3084480.0,0.0,0.0
1131,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,10898496.0,4681152.0,0.0,0.0
1132,960.0,960.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,7209216.0,3096576.0,0.0,0.0
1133,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,7209216.0,5878656.0,0.0,0.0
1134,480.0,480.0,2323392.0,480.0,960.0,480.0,480.0,2310816.0,480.0,480.0,480.0,2299200.0,480.0,960.0,480.0,480.0,960.0,480.0,10813824.0,9265536.0,0.0,0.0
1135,480.0,480.0,3653472.0,480.0,480.0,960.0,480.0,3653472.0,480.0,480.0,960.0,3641376.0,960.0,480.0,480.0,960.0,480.0,960.0,6608992.0,3862160.0,0.0,12096.0
1136,960.0,960.0,7838688.0,960.0,480.0,480.0,480.0,7814976.0,960.0,480.0,480.0,7802400.0,480.0,480.0,480.0,480.0,480.0,480.0,4112640.0,3096576.0,0.0,0.0
1137,480.0,480.0,8431392.0,480.0,480.0,480.0,960.0,8443488.0,480.0,960.0,480.0,8431872.0,480.0,960.0,960.0,480.0,480.0,480.0,6168960.0,4632768.0,0.0,0.0
1138,480.0,480.0,8431872.0,480.0,960.0,480.0,480.0,8419296.0,480.0,480.0,480.0,8431392.0,960.0,480.0,480.0,960.0,960.0,480.0,4112640.0,2287520.0,48384.0,0.0
1139,480.0,960.0,10064352.0,960.0,480.0,960.0,480.0,10052256.0,480.0,480.0,960.0,10052256.0,480.0,480.0,480.0,480.0,480.0,960.0,4124736.0,0.0,24192.0,0.0
1140,960.0,480.0,14914848.0,480.0,480.0,480.0,960.0,14903232.0,960.0,960.0,480.0,12048096.0,480.0,480.0,2818848.0,480.0,480.0,480.0,280624.0,0.0,0.0,12096.0
1141,480.0,7705632.0,10415616.0,480.0,960.0,7669344.0,480.0,10439328.0,480.0,480.0,7633056.0,12883200.0,960.0,960.0,5165952.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1142,480.0,8455584.0,8830560.0,480.0,480.0,8468160.0,480.0,8818464.0,480.0,480.0,8456064.0,12435168.0,480.0,480.0,4838880.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
1143,960.0,8504448.0,12132768.0,960.0,480.0,8491872.0,480.0,12133248.0,960.0,480.0,8491872.0,15785760.0,480.0,480.0,4863072.0,480.0,480.0,480.0,3858624.0,0.0,0.0,0.0
1144,480.0,8467680.0,12120672.0,480.0,480.0,8479776.0,960.0,12108576.0,480.0,960.0,8491872.0,15749952.0,480.0,960.0,4839360.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
1145,12576.0,7177984.0,9088592.0,12576.0,13056.0,7177984.0,12576.0,9112304.0,480.0,12576.0,7202176.0,11475600.0,13056.0,12576.0,4850976.0,960.0,960.0,480.0,6168960.0,0.0,0.0,0.0
1146,960.0,4972416.0,8685408.0,960.0,480.0,4972416.0,480.0,8685408.0,480.0,480.0,4960320.0,8697504.0,480.0,480.0,4971936.0,480.0,480.0,960.0,4124736.0,0.0,0.0,0.0
1147,480.0,4826784.0,4223360.0,480.0,480.0,4838880.0,960.0,4235936.0,960.0,960.0,4838880.0,8455584.0,480.0,480.0,630848.0,480.0,480.0,480.0,4124736.0,0.0,0.0,0.0
1148,12576.0,4826784.0,1949312.0,480.0,960.0,4814688.0,12576.0,1973504.0,480.0,480.0,4814688.0,6764000.0,12576.0,960.0,49344.0,480.0,960.0,480.0,6181056.0,0.0,0.0,0.0
1149,480.0,3159952.0,13056.0,12576.0,12576.0,3184624.0,480.0,12576.0,480.0,12576.0,3208816.0,3220432.0,960.0,12576.0,12576.0,960.0,480.0,480.0,4112640.0,0.0,0.0,0.0
1150,960.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,4124736.0,0.0,0.0,0.0
1151,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,6181056.0,0.0,0.0,0.0
1152,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,960.0,960.0,480.0,4112640.0,0.0,0.0,0.0
1153,480.0,960.0,4669536.0,960.0,480.0,960.0,480.0,4657440.0,480.0,480.0,960.0,4633248.0,480.0,480.0,480.0,480.0,480.0,960.0,6168960.0,0.0,0.0,0.0
1154,960.0,480.0,4826784.0,480.0,480.0,480.0,960.0,4815168.0,960.0,960.0,480.0,4814688.0,480.0,480.0,480.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
1155,480.0,480.0,7209696.0,480.0,960.0,480.0,480.0,7197600.0,480.0,480.0,480.0,4815168.0,480.0,960.0,2359680.0,480.0,960.0,480.0,4112640.0,12096.0,0.0,0.0
1156,480.0,480.0,10899456.0,480.0,480.0,960.0,480.0,10886880.0,480.0,480.0,960.0,4838880.0,960.0,480.0,6048480.0,960.0,480.0,480.0,6592320.0,8225280.0,0.0,0.0
1157,960.0,960.0,10862688.0,960.0,480.0,480.0,480.0,10850592.0,960.0,480.0,480.0,4826784.0,480.0,480.0,6024288.0,480.0,480.0,960.0,4112640.0,5140800.0,0.0,0.0
1158,480.0,480.0,10923168.0,480.0,480.0,480.0,960.0,10923648.0,480.0,960.0,480.0,4863072.0,480.0,960.0,6073152.0,480.0,480.0,480.0,4124736.0,5152896.0,0.0,0.0
1159,480.0,480.0,12363072.0,480.0,960.0,480.0,480.0,12350496.0,480.0,480.0,480.0,5153856.0,960.0,480.0,7173408.0,480.0,960.0,480.0,6181056.0,7717248.0,0.0,0.0
1160,480.0,480.0,14515680.0,960.0,480.0,960.0,480.0,14527776.0,480.0,480.0,960.0,4850976.0,480.0,480.0,9677280.0,960.0,480.0,960.0,4124736.0,5140800.0,0.0,0.0
1161,960.0,960.0,14527776.0,480.0,480.0,480.0,960.0,14516160.0,960.0,480.0,480.0,4838880.0,480.0,480.0,9677280.0,480.0,480.0,480.0,4124736.0,5140800.0,12096.0,0.0
1162,480.0,480.0,14515680.0,480.0,480.0,480.0,480.0,14527776.0,480.0,960.0,480.0,4839360.0,480.0,960.0,9677760.0,480.0,960.0,480.0,6181056.0,862272.0,0.0,0.0
1163,480.0,480.0,14516160.0,480.0,960.0,480.0,480.0,14527776.0,480.0,480.0,960.0,4838880.0,960.0,480.0,9677280.0,960.0,480.0,480.0,1878336.0,0.0,0.0,12096.0
1164,960.0,960.0,14539872.0,960.0,480.0,960.0,480.0,14515680.0,480.0,480.0,480.0,4850976.0,480.0,480.0,9713568.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
1165,480.0,480.0,15725280.0,480.0,480.0,480.0,960.0,15713664.0,960.0,960.0,480.0,5988000.0,480.0,480.0,9677760.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1166,480.0,5504160.0,13485840.0,12576.0,960.0,5479968.0,12576.0,13533744.0,480.0,480.0,5443680.0,10343040.0,13056.0,960.0,8646960.0,960.0,960.0,480.0,0.0,0.0,0.0,0.0
1167,480.0,6060576.0,9701472.0,960.0,480.0,6061056.0,480.0,9701472.0,480.0,480.0,6073152.0,9701472.0,480.0,480.0,6072672.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
1168,960.0,6073152.0,9713568.0,480.0,480.0,6072672.0,960.0,9714048.0,960.0,480.0,6072672.0,9725664.0,480.0,480.0,6060576.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1169,480.0,6048480.0,9689376.0,480.0,480.0,6048480.0,480.0,9677280.0,480.0,960.0,6048480.0,9677760.0,480.0,960.0,6061056.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1170,480.0,6060576.0,9689856.0,480.0,960.0,6060576.0,480.0,9701472.0,480.0,480.0,6061056.0,9701472.0,960.0,480.0,6060576.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
1171,13056.0,4709760.0,9701472.0,960.0,12576.0,4733952.0,480.0,9689376.0,480.0,12576.0,4757664.0,9677280.0,480.0,12576.0,4781856.0,480.0,480.0,960.0,0.0,0.0,0.0,3931200.0
1172,12576.0,480.0,7174784.0,480.0,480.0,480.0,13056.0,7199456.0,960.0,960.0,480.0,7235264.0,12576.0,480.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,4112640.0
1173,480.0,480.0,1443840.0,12576.0,960.0,480.0,12576.0,1467552.0,480.0,480.0,480.0,1480128.0,12576.0,960.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,6181056.0
1174,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,4124736.0
1175,960.0,960.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,6181056.0
1176,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,4124736.0
1177,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,960.0,960.0,480.0,0.0,0.0,0.0,4112640.0
1178,480.0,960.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,11975040.0
1179,960.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,7209216.0
1180,480.0,480.0,480.0,363360.0,960.0,480.0,387552.0,480.0,480.0,480.0,480.0,960.0,411744.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,7209216.0
1181,480.0,480.0,960.0,4850976.0,480.0,960.0,4850976.0,480.0,480.0,480.0,960.0,480.0,4839360.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,10801728.0
1182,960.0,960.0,480.0,4827264.0,480.0,480.0,4814688.0,480.0,960.0,480.0,480.0,480.0,4826784.0,480.0,480.0,480.0,480.0,960.0,12096.0,0.0,0.0,7172928.0
1183,4403424.0,480.0,480.0,4863072.0,480.0,480.0,9326976.0,960.0,480.0,960.0,480.0,480.0,9338592.0,960.0,960.0,480.0,480.0,480.0,0.0,12096.0,0.0,2307056.0
1184,8516064.0,480.0,960.0,4863072.0,960.0,480.0,13366560.0,480.0,480.0,480.0,480.0,960.0,13367040.0,480.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1185,8479776.0,480.0,480.0,4851456.0,480.0,960.0,13342368.0,480.0,480.0,480.0,960.0,480.0,13354464.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
1186,8806848.0,960.0,480.0,5032416.0,480.0,480.0,13814592.0,960.0,960.0,480.0,480.0,480.0,13826208.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
1187,8528160.0,480.0,480.0,6387168.0,480.0,480.0,14939040.0,480.0,480.0,960.0,480.0,960.0,14963232.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
1188,9072480.0,480.0,960.0,10403040.0,7645632.0,960.0,11830368.0,480.0,480.0,7669344.0,960.0,480.0,11794560.0,7717728.0,480.0,960.0,480.0,960.0,1512000.0,0.0,0.0,0.0
1189,8903616.0,960.0,480.0,10173696.0,8903136.0,480.0,10185312.0,480.0,960.0,8915232.0,480.0,480.0,10185312.0,8903136.0,480.0,480.0,480.0,480.0,3096576.0,0.0,0.0,0.0
1190,8564448.0,480.0,480.0,9798240.0,8552352.0,480.0,9786624.0,960.0,480.0,8564928.0,480.0,480.0,9774048.0,8552832.0,960.0,480.0,480.0,480.0,5092416.0,0.0,0.0,0.0
1191,8516064.0,480.0,960.0,9737760.0,8528640.0,480.0,9737760.0,480.0,480.0,8528160.0,480.0,960.0,9750336.0,8528160.0,480.0,480.0,960.0,480.0,10801728.0,0.0,0.0,0.0
1192,8512784.0,13056.0,12576.0,8043680.0,8476496.0,13056.0,8019008.0,12576.0,480.0,8428112.0,960.0,12576.0,7994816.0,8403920.0,480.0,960.0,480.0,960.0,7197120.0,0.0,0.0,0.0
1193,960.0,480.0,480.0,4899360.0,480.0,480.0,4911936.0,960.0,960.0,960.0,12576.0,12576.0,4899360.0,480.0,480.0,480.0,480.0,480.0,7197120.0,12096.0,0.0,0.0
1194,480.0,480.0,24672.0,1465472.0,960.0,480.0,1441280.0,24672.0,480.0,480.0,480.0,960.0,1429184.0,960.0,25152.0,480.0,960.0,480.0,10801728.0,4560192.0,0.0,0.0
1195,480.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,10039680.0,4306176.0,0.0,0.0
1196,960.0,960.0,480.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,7221312.0,3084480.0,0.0,0.0
1197,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,480.0,480.0,7209216.0,5769792.0,0.0,0.0
1198,480.0,480.0,1766976.0,480.0,960.0,480.0,480.0,1754400.0,480.0,480.0,480.0,1742304.0,960.0,480.0,480.0,960.0,960.0,480.0,10789632.0,9253440.0,0.0,0.0
1199,480.0,960.0,3641376.0,960.0,480.0,960.0,480.0,3641376.0,480.0,480.0,960.0,3641376.0,480.0,480.0,480.0,480.0,480.0,960.0,7008160.0,4007312.0,0.0,12096.0
1200,960.0,480.0,7415328.0,480.0,480.0,480.0,960.0,7391616.0,960.0,960.0,480.0,7366944.0,480.0,480.0,480.0,480.0,480.0,480.0,4112640.0,3084480.0,0.0,0.0
1201,480.0,480.0,8503968.0,480.0,960.0,480.0,480.0,8503968.0,480.0,480.0,480.0,8516544.0,480.0,960.0,960.0,480.0,960.0,480.0,6181056.0,4632768.0,0.0,0.0
1202,480.0,480.0,8540736.0,480.0,480.0,960.0,480.0,8528160.0,480.0,480.0,960.0,8528160.0,960.0,480.0,480.0,960.0,480.0,480.0,4100544.0,2408480.0,0.0,0.0
1203,960.0,960.0,9907104.0,960.0,480.0,480.0,480.0,9882912.0,960.0,480.0,480.0,9870816.0,480.0,480.0,480.0,480.0,480.0,960.0,4112640.0,0.0,24192.0,0.0
1204,480.0,480.0,14842272.0,480.0,480.0,480.0,960.0,14818560.0,480.0,960.0,480.0,12217440.0,480.0,960.0,2577408.0,480.0,480.0,480.0,425776.0,0.0,0.0,12096.0
1205,480.0,7705632.0,10572864.0,480.0,960.0,7669344.0,480.0,10620768.0,480.0,480.0,7645632.0,13028352.0,960.0,480.0,5225952.0,960.0,960.0,480.0,0.0,0.0,0.0,0.0
1206,960.0,8516544.0,8757984.0,960.0,480.0,8528640.0,480.0,8745888.0,480.0,480.0,8516064.0,12374688.0,480.0,480.0,4875168.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
1207,480.0,8588640.0,12253728.0,480.0,480.0,8576544.0,960.0,12254208.0,960.0,960.0,8564448.0,15918816.0,480.0,480.0,4899840.0,480.0,480.0,480.0,3314304.0,0.0,0.0,0.0
1208,480.0,8564448.0,12242112.0,480.0,960.0,8564448.0,480.0,12265824.0,480.0,480.0,8576544.0,15931392.0,480.0,960.0,4899360.0,480.0,960.0,480.0,4112640.0,0.0,0.0,0.0
1209,12576.0,7480384.0,9196976.0,12576.0,12576.0,7505056.0,12576.0,9184880.0,480.0,12576.0,7517152.0,11862672.0,13056.0,12576.0,4875168.0,960.0,480.0,960.0,6168960.0,0.0,0.0,0.0
1210,960.0,4899840.0,8552352.0,960.0,480.0,4887264.0,480.0,8552832.0,960.0,480.0,4887264.0,8552352.0,480.0,480.0,4899360.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
1211,480.0,4875168.0,4344320.0,480.0,480.0,4875168.0,960.0,4380608.0,480.0,960.0,4875168.0,8552832.0,480.0,960.0,728096.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
1212,12576.0,4850976.0,1998176.0,480.0,960.0,4850976.0,12576.0,2009792.0,480.0,480.0,4850976.0,6811904.0,13056.0,480.0,48864.0,960.0,960.0,480.0,6181056.0,0.0,0.0,0.0
1213,480.0,3184624.0,12576.0,13056.0,12576.0,3208816.0,480.0,12576.0,480.0,12576.0,3233008.0,3256720.0,480.0,12576.0,12576.0,480.0,480.0,960.0,4112640.0,0.0,0.0,0.0
