index,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port4,9_port1,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_1,Host_2,Host_3,Host_4,Host_5,Host_6,Host_7,Host_8
1145,320,3673584,3677616,320,3681648,320,160,320,4814640,2766272,2411680,919728,1721984,2867184,2766272,1496192,2185664,2528384,320,3669552,1604896,3673584,320,320,2198218.667,572864,2871216,2867184,1262336,1032512,802688,343040,633024,2213680,419328,5185152,3399546.667,1056384,1266048,104832
1146,320,4137152,3125578.667,320,4125056,320,320,320,4282874.667,2742192,1871738.667,919616,1718064,2854976,3205760,1484096,2173680,2605104,160,4129088,1613120,3129610.667,320,320,2629184,576896,2327242.667,2867072,1262336,1028480,798656,347072,737968,2588768,496048,6685056,3480074.667,1229760,1471680,120960
1147,320,4109040,2625264,320,4121136,320,320,160,3774224,2738272,1375232,919616,1714032,2867184,3201840,1488352,2173680,3322688,320,4125168,1591866.667,2621232,320,320,2637360,563706.6667,1830960,2871104,1253178.667,1036544,802688,343040,633136,2209536,419328,6427232,2423232,1056496,1266048,108864
1148,320,4141296,3046896,320,4133232,320,320,320,4363056,2583104,1375344,911664,1726016,3451712,3217856,1313024,2173568,3322688,320,4129200,1379264,3054960,320,320,2633216,343040,1772325.333,2871216,1020256,1028320,1270858.667,347072,737856,2584624,495936,7507584,2577312,1229760,1899530.667,124992
1149,320,4685840,2899664,320,4685840,320,320,320,4875344,1963904,1387552,1460240,1734080,3927600,3246080,693824,2205824,3358976,320,4697712,1387776,2899664,320,320,3189632,347184,1512320,2895408,1052896,1044720,1387504,347136,628992,2604896,419328,6435072,1903216,1052352,1790208,105056
1150,320,4927536,2859120,320,4943664,320,320,320,4798512,1947776,1375344,1718064,1713920,3903296,3209792,689792,2169536,3322688,320,4919472,1375232,2859120,320,320,3431504,342880,1484208,2854976,1028480,1028480,1375232,347072,737968,3447472,491904,7499520,2213568,1225840,2084656,124992
1151,320,4935712,2867296,320,4919584,320,320,320,4819008,2294752,1379488,1726240,2077024,3899488,3205760,1040800,2181856,3058325.333,320,4939632,1379376,2859232,320,320,3447680,347072,1488080,2871216,1036656,1032512,1375344,343040,867104,2947616,423584,6327957.333,1895152,1056384,1794240,104944
1152,320,4372645.333,2867184,320,4380709.333,320,320,320,4814640,2641504,1371424,1709888,2407536,3891312,2659045.333,1379264,2177712,2407648,320,4372757.333,1363248,2871216,320,320,3431776,343152,1496304,2324341.333,1020416,1032624,1371200,536688,1475824,3451616,496160,6049525.333,2217824,1229984,2092720,245952
1153,320,4121136,2863152,320,4117104,320,320,320,4806688,2633328,1375184,1718064,2399472,3895344,2395328,1375456,2173680,2403504,320,4121136,1379264,2863152,320,320,3431664,343040,1488240,2056640,1036544,1032512,1379264,1032512,1475824,3439408,487984,5657120,2213568,1229872,2088576,862848
1154,320,4116992,2863040,320,4108928,320,320,320,5266112,2335653.333,1375232,1717792,2109861.333,4338752,2411456,1371200,2633216,2105829.333,320,3369978.667,1379264,2867072,320,320,2684650.667,347072,1492160,2060784,1032624,277434.6667,1371200,1032624,1262016,2690149.333,431424,5193216,1895152,1060528,1127978.667,737968
1155,320,3960288,2863152,320,3972384,320,320,320,5838880,2211813.333,1383520,1553184,1973925.333,4927264,2407424,1171445.333,3209904,2181744,320,3314624,1206432,2863152,320,320,2633216,343040,1484096,2056640,859680,226112,1379376,1032512,1415664,2888981.333,487984,6773760,2217600,1229760,1229760,862960
1156,320,3899824,2867632,160,3891760,320,320,320,5524704,2290944,1375232,1488240,2064704,4609440,2399808,807056,2887664,2633328,320,3335232,1149776,2859568,320,320,2637360,347184,1484432,2061008,807056,230256,1371424,1032512,1588720,2112768,423472,5593152,1899408,1052464,1052352,742224
1157,320,3640832,2867408,320,3640672,320,320,320,4818896,2299008,1371424,1484208,2064928,3895344,2156944,807168,2177824,2637248,320,3064256,1137568,2871440,320,320,2386880,343152,1500448,2072768,794736,230256,1375344,1028592,1842736,2455712,491904,5430832,2213568,1238160,1233904,858928
1158,320,3665632,2867296,320,3661600,320,320,320,4814752,1957685.333,1383408,1492384,1727861.333,3899376,2173408,802688,2181632,2308469.333,320,2637472,1605056,2871328,320,320,1943856,343040,1488352,2056752,1258304,230144,1379264,1032512,1584688,1816357.333,427392,4552128,1895152,1052464,1052352,737856
1159,320,4270208,2883200,320,4274240,320,320,320,4842864,1968048,1383520,1500224,1734192,3923568,2770304,810592,2189648,2310768,320,2657520,2193840,2883200,320,320,1964016,347184,1500224,2080832,1842944,230256,1387328,1040688,1846768,2096864,487984,6023808,2213568,1229872,1225840,862848
1160,320,4225968,2859120,320,4230000,160,320,320,4810608,1939712,1371312,1488240,1713920,3891200,2746112,798768,2177600,2282384,320,2629296,2169536,2855088,320,320,1943744,343040,1488240,2056752,1834880,230144,1371200,1028480,1576512,1790320,423472,5173168,1899184,1056384,1060416,737856
1161,320,5084784,2875248,320,5092848,320,320,320,4814640,1956064,1375232,2201792,1722096,3895344,2887344,806720,2177712,2264021.333,320,2629136,3012224,2871216,320,160,1959872,343040,1492272,1928186.667,2665472,230144,1375232,1028480,1846768,2741760,496160,6122101.333,2221744,1113290.667,1225728,858816
1162,320,5641200,2871216,320,5633136,320,320,320,4838832,1951808,1387440,2532528,1726016,3632432,3104960,806720,2189696,1955840,320,2657408,3572784,2875088,160,320,1951808,347072,1496192,1730048,3226144,230144,1383408,1040688,1588608,2519392,419328,5169024,1895040,737856,1056496,742112
1163,320,5665392,2895408,320,5665392,320,320,320,4847008,1968048,1387552,2544624,1734032,3464032,3125120,815008,2197872,1945381.333,320,2657520,5217728,2895408,320,320,1972080,1980032,1500336,1738112,4850816,230144,1387328,1044608,1842848,2705696,496048,6024032,3326400,862960,1229760,858816
1164,320,5701744,2907728,320,5697872,320,320,320,4470416,1992128,1399648,2560976,1758272,3071088,3137216,822848,1784768,1169600,320,2681712,10204816,2907728,320,320,1971968,6946736,1516464,1738224,9873968,238208,1391584,1040800,1584688,2314592,423360,4208746.667,8072176,737856,1056496,737856
1165,160,5608832,2854976,320,5604800,320,320,320,3657344,2173568,1367168,2512256,1951808,2290496,3088832,798656,1028480,1371200,320,2629296,3552624,2859008,320,320,1943968,347184,1488128,1718064,3205872,226224,1375232,1032512,2060352,2713536,491904,3959882.667,3160480,859040,1225728,866992
1166,320,5186240,3084976,320,5194304,320,320,320,3883248,2169824,1596992,2520320,1935792,2282544,2670272,803136,1028592,1367168,320,2222720,3540864,3077072,320,320,1943968,343264,1484208,1307456,3197920,230368,1597216,1028704,1798384,2318400,419328,3077296,1899408,738080,1056608,738080
1167,320,4714757.333,3326944,320,4714757.333,320,160,320,3957349.333,2185776,1834992,2174485.333,1955840,2126709.333,2544624,806720,864693.3333,1379376,320,1739253.333,3544560,3327056,320,320,1947888,343152,1496528,831941.3333,4008240,230256,1834880,1028480,2096640,2399957.333,496048,3251317.333,2217824,858928,1939392,858928
1168,320,4798624,3318880,320,4798624,320,320,320,3084912,2169648,1826928,2177712,1943744,1258304,2621232,802800,320,1371200,320,1826928,3548432,3318768,320,320,1947776,343040,1484096,860773.3333,4117216,230144,1826928,1028592,1790208,1999984,419328,1995952,1907248,707125.3333,1899184,734048
1169,320,4547434.667,3346992,320,4551466.667,320,320,320,3117056,2197872,1851008,2185664,1959872,1266368,2366122.667,806720,320,1387440,160,1551658.667,3572672,3351024,320,320,1963904,343040,1504368,511402.6667,4149248,230144,1842944,1040576,2092608,2338560,236906.6667,2338560,2213568,737856,2217600,866880
1170,320,4475952,3322800,320,4471920,320,320,160,3101040,2177600,1834992,2181744,1947776,1262336,2290496,802688,320,1379264,320,4830768,3556544,3326832,320,320,5270256,347072,1492272,459968,4129200,3576704,1838912,1032624,2088576,2334640,120960,2338560,2217712,737968,5306224,862960
1171,320,4455904,3318880,320,4451872,320,320,320,3084752,2169648,1826928,2173680,1947776,1254272,2286576,798768,506.6666667,1367168,320,6382480,3548480,3318880,320,320,6854112,347072,1492570.667,456048,4120864,5116208,1827002.667,1032512,1786176,2004016,104832,2008048,1895152,633136,7035120,733824
1172,320,4475952,3641328,320,4471920,320,320,320,3089056,2496240,1830848,2173680,1947888,1262560,2294528,1101056,432,1375344,320,1484208,3548480,3653424,320,320,1943856,343040,1484208,455936,4116992,225952,2181632,1032512,2092832,2338560,125104,2334528,2213568,737968,2217600,858816
1173,320,4467776,8481861.333,320,4471808,320,320,320,3092864,7344837.333,1838912,2177600,1943744,1262336,2290496,5994117.333,320,1371200,320,1488352,3556768,8473797.333,320,320,1948000,347296,1484096,459968,4121136,230368,6973733.333,1032624,1790208,2003904,104832,2007936,1895040,633248,7380917.333,737968
1174,320,4447728,3322800,320,4451760,320,320,320,3084912,2177824,1822784,2165504,1939824,1254384,2282544,802912,432,1375232,320,1492160,3532464,3310704,320,320,1943584,339008,1488128,455936,4112960,230144,1826928,1024400,2092720,2338560,120960,2330720,2213568,737856,2213680,862848
1175,320,4633424,3314960,320,4625360,320,320,320,3088944,2169760,1830960,2334960,1947776,1258304,2290720,798880,320,1375232,320,1637424,3556768,3318992,320,320,2096960,346912,1492272,460080,4121248,226112,1827040,1036544,1874880,1999984,108864,2004128,1895152,633024,1899072,738080
1176,320,5012320,3310816,320,5020384,320,320,320,3080880,2169648,1830960,2746224,1939712,1258304,2282544,798768,320,1367168,320,2052720,3536496,3310816,320,320,2516512,343040,1475984,455888,4112960,230144,1830960,1024560,2709504,2334640,120960,2338672,2221744,738080,2213680,858816
1177,320,5032368,3322800,320,5036400,320,320,320,3092976,2177600,1830688,2742032,1947776,1258416,2294528,802688,320,1375232,320,2064816,3544448,3318768,320,320,2520432,339008,1492272,459968,4116992,230144,1830848,1032512,2322544,2007936,104832,2003904,1895040,633136,1895040,741888
1178,320,5040768,3311040,160,5028672,320,320,320,3085024,2173792,1826928,2738272,1943744,1258256,2282656,798656,320,1371424,320,2061008,3552848,3323136,320,320,2508224,347184,1488352,460304,4121248,226224,1831072,1077200,2701552,2330608,125216,2334528,2213904,737856,2217824,895328
1179,320,5084672,3311024,320,5088544,320,320,320,3077168,2189696,1851008,2782400,1963904,1226480,2314528,810752,320,1387328,320,2080944,3576816,3302960,320,320,2552688,343152,1456304,459968,4153280,234288,1846976,1270512,2326464,2003904,104832,2003904,1895040,621472,1895152,947520
1180,320,4964144,3104960,320,4968176,320,320,320,2871104,2193728,1834880,2754176,1947776,1032512,2210288,806560,160,1387328,320,2064704,3476336,3113024,320,320,2520320,347072,1262336,459968,4052912,230144,1851008,1262336,2701440,2338560,120960,2262384,2213568,491904,2213568,1112832
1181,320,4915664,3206096,320,4923728,320,320,320,2859232,2290608,1831072,2750368,1951808,1032512,2177712,798768,320,1479904,320,2060896,3431888,3202064,320,320,2520544,343152,1262448,455936,4008464,230256,1943968,1258304,2322432,2004128,108864,1899184,1899072,419552,2007936,947856
1182,320,4943664,3209904,320,4935600,160,320,320,2867072,2294640,1834880,2750144,1947776,1032512,2177712,806720,320,1500336,320,2064704,3443760,3209904,320,320,2520320,347072,1258304,459968,3179061.333,226112,1947888,1266480,2709504,2334528,121072,2213568,2217600,491904,1566053.333,1108800
1183,320,5092960,3193888,320,5096992,320,320,320,2855312,2278512,1831072,2734240,1939824,1024560,2371136,798656,432,1476144,320,2250240,3427520,3197920,320,160,2709936,343040,1254496,456048,3080880,230144,1943744,1254384,2314480,2000096,205744,1899072,1895152,423472,1161328,955696
1184,320,5609168,2924288,320,5605136,320,320,320,2573280,2290944,1545008,2746112,1939824,1028592,2855312,803136,432,1488128,320,2742304,3415536,2912032,320,320,3197808,339008,976720,460080,3084912,230144,1943856,1254272,2709616,2346624,862848,2213904,1996384,492016,1350720,1104768
1185,320,5592928,2282656,320,5588896,320,320,320,1939712,2278624,907520,2742080,1943584,1028480,2851168,794736,320,1484208,320,2746224,3427632,2282656,160,320,3290544,343040,339120,455936,3076736,226112,1939824,1258416,2318400,1999872,737968,1895264,1120896,423472,1161328,943600
1186,320,5596688,2282544,320,5592816,320,320,320,1943856,2278400,919728,2742192,1939712,1028480,2850944,798656,320,1484096,320,2742192,3427520,2282544,320,320,3427520,343040,343152,460080,3084912,230144,1935680,1254384,2701440,2334640,858816,2217600,1475824,491904,1350832,1112944
1187,160,5627290.667,2294480,320,5639386.667,320,320,320,1943744,2298672,915584,2648250.667,1943744,1028480,2987424,802688,320,1492272,320,2705184,3499002.667,2298672,320,320,3435584,343040,351216,423072,3164346.667,230144,1951808,1258304,2318400,2011968,721120,1971648,1270192,419328,1161216,947520
1188,320,5088928,1593616,320,5088928,320,160,320,1250896,2302432,927792,1734304,1959872,327456,3350912,806720,320,1500224,320,2649568,3004384,1589584,320,320,3373253.333,347184,343152,351216,2649456,230256,1242720,1274544,2705584,1285226.667,737856,2838528,1461541.333,496272,722272,1104880
1189,320,5064960,1266816,320,5052864,320,320,320,919952,2298672,919840,1726352,1955840,432,3330864,806720,320,1492272,160,2645760,2992352,1266816,320,320,2532640,343264,347296,343264,2649680,230368,919840,1266480,2326576,1052576,628992,2415168,427504,423360,209776,951776
1190,320,5487872,1250240,320,5512064,320,320,160,911392,2286464,911552,2193728,1935680,320,3310592,798656,320,1488128,320,2621120,3443648,1250240,320,320,2508336,347072,343040,343152,3096896,226112,911552,1254272,2709504,1636992,742000,2834496,488096,492240,245952,1108912
1191,320,5935424,1254272,320,5919296,320,320,320,915584,2278400,915584,2621120,1943744,320,3310592,798656,320,1476032,320,2629184,3883136,1254272,320,320,2512256,343040,339008,343040,3536224,229984,915584,1254272,2310336,1895040,628992,2419200,423360,419328,209664,947520
1192,320,5923328,1258304,320,5931392,320,320,320,911552,2286464,907520,2629184,1939712,320,3302528,798656,320,1484096,320,2625152,3875072,1262336,320,320,2508224,339008,347072,343040,3540416,230144,911392,1254112,2709504,2213568,737856,2830464,491904,491904,245952,1108800
1193,320,5931504,1310832,320,5927472,320,320,320,907744,2330928,911664,2621232,1931760,432,3306560,851072,432,1488240,320,2617200,3879328,1306800,320,320,2504144,342992,339008,339008,3532352,226224,968112,1258528,2318512,1895152,633136,2427264,419328,423472,209776,979776
1194,320,5952000,1367616,320,5952000,320,320,320,927792,1880373.333,919728,2629296,1432485.333,4352,3318992,911776,4352,968917.3333,320,2633440,3887392,1367616,320,320,3274416,343040,343104,347184,3544672,230144,1024672,1254272,2238565.333,2213680,742000,2830688,1173424,492016,249984,1229984
1195,320,5943824,1375568,320,5943824,320,320,320,911888,1835328,911504,2633328,1375456,544,3314848,919952,544,911664,320,2633328,3887392,1379600,320,320,3435696,343040,347184,342880,3548704,230144,1032736,1258528,1794464,1895152,633136,2419536,1274112,419440,209888,1052576
1196,320,5947744,1299280,320,5943712,320,320,320,843552,1826928,843552,2625104,1371200,320,3314736,911552,320,919728,320,2621232,3887280,1295248,320,320,3423600,343040,339120,339008,3536384,226112,956448,1262448,2088576,2225776,737968,2826432,1471680,492016,246064,1237824
1197,320,6205568,1024448,320,6201536,320,320,320,572864,1822784,576896,2633216,1367168,160,3568640,911552,320,911552,320,2887232,3883136,1024448,320,320,3681536,343040,343040,347072,3544448,230144,681728,1254272,1794240,1895040,838656,2427264,1266048,423360,209664,1052352
1198,320,6359120,1270736,160,6359120,320,320,320,802912,1855152,572976,2657632,1391360,222192,3701808,927792,320,927680,320,3008528,3931744,1274768,320,320,3818960,347184,347296,343040,3580848,230256,927792,1274544,2088688,2217712,1104768,2830576,1475712,492240,245952,1354864
1199,320,5789552,2056640,320,5797456,320,320,320,1601024,1822784,580928,2140592,1367168,1028480,3649120,911552,320,911552,320,2963840,3398576,2052608,320,320,3766320,343040,343040,347184,3059888,230144,1713920,1254272,1790208,1571760,951552,2423232,1262128,423472,209664,2007936
1200,320,5362992,2101104,320,5354928,320,320,320,1597104,1875200,568832,1718064,1371200,1028592,3653312,959776,320,911552,320,2975936,2976048,2105136,320,320,3774272,343040,347072,343040,2633328,230144,1762416,1254272,2096752,1225728,1104768,2830464,1475712,491904,249984,2366896
1201,320,5207493.333,2169872,320,5207493.333,320,320,320,1597216,1947888,569056,1706080,1367168,1028480,3497701.333,1032512,160,915696,320,2960032,2808453.333,2173904,320,320,3754112,343152,339120,339232,2461701.333,226224,1827040,1258304,1790208,1056608,947632,2327989.333,1262240,419328,209664,2109072
1202,320,5024192,2125989.333,320,5024192,160,320,320,1596992,1936485.333,568832,1717952,1423616,1024448,3306560,1021221.333,320,915424,320,2972016,2625264,2117925.333,320,320,3766320,343152,295461.3333,347072,2282432,226224,1826816,1254384,2120832,1233792,1108800,2455488,1475712,456533.3333,246064,2467584
1203,320,11673520,2053168,320,11689648,320,320,320,1605168,2061120,577008,1710000,1596992,1032512,9988032,1153808,320,911664,320,2980144,9245920,2057200,320,160,3782560,343040,230480,343152,2290832,234176,1827040,7858800,2003904,1052464,947632,6874896,1266160,314720,209776,2108960
1204,320,16370464,1172069.333,320,16370464,320,320,320,708277.3333,2085200,576896,1742144,1621296,127669.3333,14636704,1153696,432,927792,320,3117168,13947120,1167877.333,320,320,3814704,347072,230256,459968,2318720,347072,934069.3333,12560112,2342704,1225728,1108912,14475104,1483776,371056,350896,1655477.333
1205,320,16249392,1028592,320,16241328,320,320,320,572976,1643189.333,572864,1718064,1187573.333,4464,14519552,1145408,4352,494069.3333,320,3097008,13834336,1032624,160,320,3786368,343152,230144,460080,2294640,343152,802800,12447216,1933285.333,1233792,1108800,14462784,1475824,366912,367024,1354864
1206,320,16152970.67,1032512,320,16161034.67,320,320,320,573088,1605280,572864,1717952,1141440,544,14435338.67,1149552,544,464112,320,3088944,13745978.67,1036544,320,320,3782448,347184,230144,455936,2230586.667,339120,810752,12435008,1580768,1052352,951664,12403002.67,1262016,318640,318528,1157296
1207,320,15785664,1036768,320,15785824,320,320,320,577120,1609088,577120,1722208,1149440,320,14076032,1153472,320,455936,320,3109104,13382864,1028704,320,320,3790512,343152,230144,464000,1722096,351216,798880,12576352,1842624,1229984,1205568,13833792,1475712,371056,367024,1358896
1208,160,8009941.333,1048864,320,7989781.333,320,320,320,581040,1629360,581040,1742256,1161536,320,6223653.333,1161536,320,464112,320,3133296,5586597.333,1048864,320,320,3822768,351104,230256,464000,1738112,347072,814896,4796325.333,1576512,1056496,1060528,5380533.333,1262016,314608,322672,1153152
1209,320,4625360,1040752,320,4625360,320,320,320,577120,1613072,572976,1734304,1157504,432,2895408,1153584,320,464000,320,3113248,2197872,1040912,320,320,3814816,343040,230368,455936,1734080,343040,810864,1391472,1842736,1229872,1221696,1850800,1475712,367136,367024,1350720
1210,320,4568576,1230080,320,4572608,320,160,320,774464,1605056,778496,1713920,1141376,201920,2859008,1145408,320,455936,320,3092864,2169536,1234112,320,320,3774384,347072,230144,464112,1717952,347072,1012352,1367168,1753920,1052352,1056384,1576512,1270192,314608,399168,1161216
1211,320,4304645.333,1835216,320,4312709.333,320,320,320,1371200,1142144,798768,1714106.667,686192,802800,2591045.333,690522.6667,4352,456160,160,3076848,1917429.333,1835216,320,320,3770352,339008,230256,455936,1457941.333,343040,1597216,1375456,1681888,1229872,1229984,1659109.333,1471680,371056,1229984,1363040
1212,320,3637840,1851232,320,3629776,320,320,160,1387392,904170.6667,802688,1730160,432314.6667,810976,1912032,460080,4464,436346.6667,320,3093520,1234336,1847200,320,320,3794432,347184,234288,444496,774576,347184,1613232,1383408,1161440,1056384,1060528,701680,1270304,314496,1052464,1157296
1213,320,3532688,1819088,320,3544784,320,320,320,1367168,678032,798656,1709888,226112,798656,1827152,460304,320,226112,320,2959920,1254496,1819088,320,320,3754112,343040,226224,343152,798608,338848,1597216,1363248,1117322.667,1229760,1225728,738624,1475824,370944,1233904,1354864
1214,320,3540640,1790032,320,3528544,320,320,320,1371312,656928,798768,1705968,230144,798656,1830960,460080,320,197168,320,2976160,1254496,1798096,320,320,3770352,339120,197280,347184,794848,343152,1596944,1371040,943488,1052464,1064448,633136,1249312,318640,1052352,1157408
1215,320,3540416,2000192,320,3536384,320,320,320,1657472,568832,794624,1709888,226112,1084928,1818752,451904,320,117248,320,2963840,1254272,1992128,320,320,3757984,342880,113216,339008,798656,339008,1887296,1367168,1108800,1229760,1225728,741888,1354752,366912,1229760,1608768
1216,320,3532688,2169872,320,3536720,320,320,320,1827152,573088,806832,1710112,230256,1254496,1822896,460080,432,113328,320,2960144,1250464,2173904,320,320,3766432,343152,117312,347024,798768,347184,2052720,1367280,947632,1056496,1056496,628992,1165360,314608,1056384,1580656
1217,320,3558501.333,2169648,320,3554469.333,320,320,320,1826816,568944,798496,1514165.333,226112,1254272,2044656,455936,320,113328,320,2780213.333,1480176,2169648,320,320,3566453.333,343040,117248,343040,1016384,343040,2048688,1367280,1104880,1090485.333,1229872,927472,1350720,375088,1229984,1850688
1218,320,3221888,2189696,320,3229952,320,320,320,1842944,572864,802688,919456,230144,1266368,2306624,455936,320,117248,320,2177600,1726016,2189696,320,320,2996096,347072,117248,343040,1270400,339008,2080832,1387328,955584,314496,1056384,1052352,1157184,314496,1052352,1580544
1219,320,3189744,3133296,160,3189744,320,320,320,2794496,572976,1766336,919616,230144,1254112,2286576,460080,320,113216,320,2169648,1710112,3141360,320,320,2967872,343152,1084928,343152,1254496,347184,2052720,1367392,1104768,366912,1225728,1229872,2241904,370944,1229984,1846880
1220,320,3851328,3198144,320,3843104,320,320,320,2855312,572976,1827040,907856,230144,1258416,2931536,459968,320,113328,320,2173904,2359152,3194112,320,320,2972128,339008,1141712,343152,1254384,343040,2052720,2016320,947632,318752,1564528,1056384,2108848,318752,1052352,1580656
1221,320,3838064,3197696,320,3838064,320,320,320,2846912,572864,1822784,915584,226112,1254272,2918768,451744,160,121280,320,1894752,2625264,3189632,320,320,2579472,343152,1141376,343040,1254272,339120,2052608,2278512,1108800,366912,1970928,1233792,2362032,375088,1233904,1842624
1222,320,3766768,3202288,320,3766768,160,320,320,2996320,573200,1835216,911776,230144,1399536,2851280,460192,141440,113168,320,1831296,2621456,3206320,320,320,2395776,347184,1145744,347296,1258528,347184,2056864,2282544,943600,318864,1637104,1048544,1895264,314944,1052352,1572704
1223,320,3547498.667,3205872,320,3547498.667,320,320,320,3431552,577008,1826816,915584,230144,1830848,2628202.667,456048,572864,117248,320,1595850.667,2633440,3201840,320,160,2176618.667,339120,1149440,343264,1254384,343152,2060784,2290608,1108800,370944,2276986.667,1225840,2217824,375088,1233904,1854832
1224,320,3007098.667,3330752,320,3007098.667,320,320,320,3560688,572976,1959872,915584,226224,1822896,2099898.667,459968,568944,117360,320,1141376,2555514.667,3334624,160,320,1713920,343040,1137344,339008,1258304,339008,2193728,2208762.667,951664,314496,1475824,998842.6667,1895040,314496,1056384,1665216
1225,320,2959984,3540752,320,2968208,320,320,320,3770352,573088,2177600,911664,229984,1830960,2052832,460080,572864,113328,320,1145408,2508560,3544784,320,320,1709888,343040,1145408,347072,1254384,347072,2395664,2169760,1104880,366912,1717744,1108800,2217600,370944,1225840,2205616
1226,160,2972240,3540592,320,2964176,320,320,320,3762400,568944,2161584,915808,226112,1822896,2052720,455936,568832,113328,320,1141376,2512592,3536720,320,320,1717952,343040,1141376,343040,1258416,343040,2399696,2169760,951664,318640,1475824,951664,1895040,314496,1056720,1903216
1227,320,2996320,3584992,320,3004384,320,320,320,3810784,580992,2193840,923760,234288,1847088,2080944,464224,581040,117248,320,1153472,3189856,3580960,320,320,1726016,1000256,1153472,343040,1919888,347072,2419744,2193840,1104880,367024,1725696,1109024,2778048,366912,1229872,2209872
1228,320,2984000,3857157.333,320,2975936,320,160,320,4092800,558981.3333,2496128,915584,226112,1830848,2060672,455936,572864,103365.3333,320,1145408,3552512,3861189.333,320,320,1721984,1375232,1145408,347072,2290496,343040,2724165.333,2181632,947520,314496,1471680,947520,2850624,318528,1056384,1899072
1229,320,2768517.333,3903296,320,2768517.333,320,320,320,4250048,459968,2637248,915584,230144,1834880,1845189.333,459968,572864,320,320,1141376,3393317.333,3903296,320,320,1713920,1435712,1149440,343040,2131461.333,339008,2754176,2177600,1104768,370944,1729728,925573.3333,3366720,370944,1111045.333,2217600
1230,320,2536560,3927600,320,2536560,320,320,160,4282416,468032,2661440,923760,234176,1855152,1621184,468032,576896,320,160,1161760,3234096,3931632,320,320,1738336,1500336,1153584,347072,1964016,351216,2778368,2197760,1108912,366912,1717632,616896,3435264,367136,1104768,2213680
1231,320,2524352,3915392,320,2532416,320,320,320,4253920,459968,2645312,923648,230144,1834880,1609088,459968,576896,320,320,1149552,3222000,3907328,320,320,1722096,1492272,1149440,343040,1955680,347184,2758208,2181744,947520,318528,1475712,524160,2959488,314608,947632,1891008
1232,320,2532752,8625104,320,2524688,320,320,320,8947440,460192,7334640,915696,230144,1838912,1601248,456160,572864,320,320,1145632,3213936,8645264,320,320,1726016,1496192,1149664,347296,1955952,343040,7520112,1864949.333,1104768,371056,1725696,613088,3443552,370944,1116864,6207205.333
1233,320,2640522.667,7418816,320,2648586.667,320,320,320,7777776,460080,6176960,1105424,230256,1839248,1551546.667,459968,572976,432,320,1145520,3334138.667,7406720,320,320,1718064,1492272,1149440,343264,2072010.667,342992,6225184,1492112,955920,451808,1475824,494842.6667,2951648,314608,947632,5224976
1234,320,2645312,3899264,320,2645312,320,320,320,4250048,459968,2649344,1258304,230144,1834880,1379264,464000,576896,320,320,1153472,3338816,3899264,320,320,1725856,1492000,1145408,347072,2068848,347072,2754176,1492272,1104768,742000,1721664,370944,3439296,370944,1108912,1479968
1235,320,2629408,3879328,320,2625376,320,320,320,4225856,456160,2621120,1258304,226112,1826816,1371424,456048,568832,432,320,1597216,3311040,3875296,320,320,2169648,1484320,1141216,338960,2052944,794848,2738272,1484432,947520,628992,1479856,318640,2951536,318640,1318800,1262352
1236,320,2653600,3927712,320,2653600,320,320,320,4262368,464000,2649408,1266432,230144,1842944,1383296,464000,576896,320,320,1851120,3342960,3927712,320,320,2419632,1500224,1153584,351104,2072768,1044608,2774448,1496304,1108800,738080,1717632,370944,3443328,367024,1842624,1475712
1237,320,2645312,3923456,320,2649344,320,320,320,4270208,464000,2657408,1274432,234176,1850848,1383296,455936,580928,320,320,1838912,3342848,3927488,320,320,2419520,1500224,1157504,343040,2080832,1040576,2766272,1504256,943488,633024,1475712,314496,2951424,314496,1580544,1257984
1238,320,2637248,3891200,160,2637248,320,320,320,4234032,456048,2629184,1254272,226224,1826928,1375232,464112,568944,320,320,1838912,3322688,3887168,320,320,2407424,1488128,1141376,347072,2480000,1028480,2750144,1413045.333,1108912,737856,1721664,367024,3447360,370944,2225664,1428853.333
1239,320,2617088,3875072,320,2616928,320,320,320,4213760,455936,2621120,1254272,230144,1822784,1367008,455936,572864,320,320,1814720,3294464,3871040,320,320,1540976,1484096,1141376,343040,2734016,1024448,2729984,1254272,951552,633024,1475712,314496,2230128,318528,2205504,1052352
1240,320,2629296,3923568,320,2621232,320,320,320,4274352,451904,2625152,1254384,230144,1875312,1371200,451744,568672,320,320,1826816,3318768,3931632,320,320,1480176,1480064,1193792,343152,2746112,1020416,2746224,1254384,1104880,733824,1717632,370944,2463664,395248,2576560,1221696
1241,320,2637360,4238064,320,2645424,320,320,320,4580784,464000,2637248,1262448,226112,2177712,1375232,464000,572864,160,320,1843056,3326720,4246128,320,320,1492272,1492160,1488240,347072,2742080,1040576,2746112,1262336,951664,637056,1475712,314496,2104704,633136,2217600,1060416
1242,320,2629296,4230000,320,2629296,160,320,320,4576752,455936,2629184,1258416,230144,2173680,1375232,455936,572864,320,320,1818704,3310592,4225968,320,320,1488240,1484096,1488240,339008,2746112,1024448,2742080,1254272,1104880,733824,1725696,370944,2459520,733936,2584512,1225728
