port1,port2,port3,port4,port5
720,480,480,720,1875360
480,480,480,480,1869312
480,480,480,480,1881408
480,480,720,480,1869312
720,720,480,720,1869552
480,480,480,480,1875360
480,480,480,480,1869312
480,480,480,480,1869312
480,720,720,480,1881648
720,480,480,720,1869312
480,480,480,480,1875360
6528,480,480,480,1357520
480,480,720,480,847200
720,720,480,720,841392
480,480,480,480,841152
480,480,480,480,841152
480,480,480,480,847200
480,720,720,480,841392
720,480,480,720,847200
480,480,480,480,841152
480,480,480,480,841152
480,480,480,480,847200
720,720,720,480,841392
480,480,480,720,841152
480,480,480,480,847200
480,480,480,480,841152
480,480,720,480,847200
720,720,480,1000,841392
6528,480,480,480,467384
480,480,480,480,480
480,480,480,480,480
480,720,720,480,720
720,480,480,720,36768
480,480,480,480,3072864
480,480,480,480,3091008
480,480,2069136,480,3084960
720,720,4125216,480,3097296
480,480,4125216,720,4645344
480,480,9290208,480,6193632
480,480,12217440,480,6145248
480,480,12356784,480,6175728
720,720,12344448,720,6169440
480,480,12368640,480,6187584
480,480,12326304,480,6163392
480,480,12368640,480,6181536
720,720,12326544,480,6169680
480,480,12362592,720,6175488
480,480,12326304,480,6169440
480,480,12374688,480,6181536
480,6528,8218832,480,6163632
720,720,7209696,720,6181536
480,480,7203648,480,6175488
480,480,7203648,480,6175488
12576,480,5092296,480,4604736
6528,720,3091248,480,982744
720,480,3091008,720,480
480,480,3084960,480,480
480,480,3078912,480,480
480,480,3091008,480,480
720,720,3091248,480,720
480,480,3091008,720,480
480,480,3078912,480,480
480,480,3091008,480,480
480,480,3085200,480,720
720,720,3091008,720,480
480,6528,2059568,480,480
480,480,480,480,480
260544,480,480,480,480
847200,720,720,480,720
841392,480,480,720,480
847200,480,480,480,480
841152,480,1645536,480,480
841152,480,2063088,480,480
847440,720,2056800,720,720
841152,480,2056800,480,480
841152,480,2056800,480,480
847200,480,2062848,480,480
1760448,480,2057040,480,720
3944016,720,2062848,720,480
4590912,480,2056800,480,480
4784448,480,2056800,480,480
4772352,480,407984,480,480
4772592,720,720,480,720
4772352,480,480,720,480
4790496,480,480,480,480
4754208,480,480,480,480
4784448,480,744624,480,720
4766544,720,950016,720,480
2880536,480,992352,480,480
1621344,480,907680,480,480
1681824,480,950016,480,480
1693920,720,950256,480,720
1682064,480,950016,720,480
1681824,480,950016,480,480
1693920,480,943968,480,480
1681824,480,950016,480,260544
1688112,720,950256,480,950256
1687872,480,950016,720,950016
1712064,480,962112,480,962112
1663680,480,937920,480,937920
1681824,480,944208,480,944208
1682064,720,950016,720,950016
1693920,480,1173792,480,950016
1681824,480,1796736,480,950016
1687872,480,1790688,480,950016
1687872,720,1790928,480,944208
1682064,480,1790688,720,950016
1699968,480,1708304,480,950016
1681824,480,847200,480,950016
1687872,480,841152,480,950016
1688112,720,841392,480,944208
1681824,480,847200,720,950016
1687872,480,841152,480,950016
1687872,480,847200,480,950016
1681824,480,841392,480,950256
1694160,720,841152,720,943968
1681824,480,847200,480,950016
1687872,480,841152,480,950016
1687872,480,841152,480,950016
1682064,720,847440,480,950256
1687872,480,841152,720,943968
1687872,480,847200,480,950016
1681824,480,841152,480,950016
1693920,480,841392,480,950256
1682064,720,847200,720,950016
1681824,480,841152,480,943968
1699968,480,841152,480,96688
1681824,480,847200,480,480
1687872,720,841392,480,720
1688112,480,847200,720,480
1681824,480,841152,480,480
971488,480,841152,6528,480
841152,480,847440,480,480
847440,720,841152,480,720
841152,480,841152,720,480
841152,480,847200,480,480
853248,480,761968,480,480
841152,480,720,480,720
841392,720,480,720,480
847200,480,480,480,480
841152,480,480,480,480
847200,480,480,480,480
554176,720,720,480,6768
720,480,480,720,480
480,480,480,480,480
480,480,480,480,480
480,480,720,480,480
720,720,480,720,720
480,480,562944,480,480
480,480,3091008,480,480
480,480,3091008,480,480
480,720,5891472,480,720
720,480,7578624,720,480
480,480,6822624,480,3472032
480,480,9284160,480,5153376
480,480,10300224,480,7221792
480,720,10336752,480,8274384
720,480,10239744,720,8189472
480,480,10276312,480,8225760
480,480,10300224,480,8243904
480,480,10270224,480,8219712
720,720,10312320,480,8244144
6528,480,10276032,720,7816224
480,480,10312320,480,3091008
480,480,10269984,480,3084960
480,6528,7474928,480,3085200
720,720,6169440,720,3084960
480,480,6181536,480,3091008
480,480,6169440,480,3078912
480,480,6181536,480,3091008
720,6768,3522904,480,3085200
480,480,3091008,720,3091008
480,480,3084960,480,3084960
480,480,3091008,480,3091008
480,480,3085200,480,3085200
720,720,3091008,720,3091008
480,480,3084960,480,3084960
480,480,3091008,480,3091008
480,480,3084960,480,3084960
6528,720,3091248,480,998040
6768,480,3039344,720,480
480,480,480,480,480
480,480,480,480,480
480,480,720,480,1010496
720,720,480,720,1028880
480,480,480,480,1034688
480,480,480,480,1028640
480,480,480,480,1028640
480,720,454320,480,1028880
720,480,950016,720,1028640
480,480,943968,480,1028640
480,480,1953984,480,1028640
480,480,1978416,480,1028640
720,720,1978176,480,1034928
480,480,1978176,720,1028640
480,480,1978176,480,1028640
480,480,1972128,480,1028640
480,480,3423888,480,1028880
720,720,5062656,720,1028640
480,480,5068704,480,1034688
480,480,5062656,480,1028640
480,480,5068704,480,1028640
480,720,5050800,480,1028880
6768,480,5074752,720,14864
6528,480,2591312,480,480
480,480,1984224,480,480
480,480,1972368,480,480
720,720,2915616,720,720
480,480,4034496,480,480
480,480,4221984,480,480
480,480,3853056,480,480
6528,480,2978624,480,720
720,720,3000288,720,480
937920,480,3012384,480,480
1028640,480,3006336,480,480
1034688,480,3006336,480,480
1028880,720,3006576,480,720
1028640,480,4252224,720,480
1034688,480,5981392,480,480
1028640,480,5147328,480,480
1034688,480,5153616,480,720
1028880,720,5141280,720,480
1028640,480,5141280,480,480
1028640,480,5153376,480,810912
1028640,480,5147328,480,2062848
1028640,720,5141520,480,2057040
1028880,480,5141280,720,2056800
1040736,480,4256632,480,2062848
1028640,480,3084960,480,2056800
1028640,480,3091248,480,2056800
1948176,720,3084960,720,2057040
2056800,480,3091008,480,2062848
2056800,480,3084960,480,2056800
2062848,480,3091008,480,2056800
2062848,720,2858704,480,2057040
2075184,480,480,720,2074944
2044704,480,480,480,2044704
2976096,480,480,480,1239760
3084960,480,720,480,480
3091248,720,480,480,720
3091008,480,480,720,480
3091008,480,480,480,480
5800512,480,480,480,480
6175488,480,720,480,720
6169680,720,480,720,480
6181536,480,480,480,480
6175488,480,480,480,480
6175488,480,480,480,480
6169680,720,720,480,720
6181536,480,480,720,480
6169440,480,480,480,480
4475440,480,480,480,6528
3084960,480,720,480,720
3091248,720,480,720,480
3078912,480,480,480,480
3097056,480,480,480,480
3084960,480,480,480,480
3091008,720,720,480,720
2159296,480,480,6768,480
2056800,480,480,480,480
2056800,480,480,480,480
1102944,480,6768,480,480
1028880,720,480,720,720
1034688,480,480,480,480
1028640,480,480,480,480
1028640,480,480,480,480
1028640,720,720,480,720
1028880,480,480,720,480
1028640,480,480,480,480
1034688,480,480,480,480
1022592,480,720,480,480
1034928,720,480,480,720
1028640,480,480,720,480
1028640,480,480,480,480
1028640,480,480,480,480
1034688,480,720,480,720
1022832,720,480,720,480
1034688,480,480,480,480
1028640,480,480,480,480
1028640,480,480,480,480
1028880,720,720,480,720
1028640,480,480,720,480
1028640,480,480,480,480
1028640,480,480,480,480
1028640,480,720,480,720
105264,720,480,720,6528
480,480,480,480,480
5437632,480,480,480,480
8231808,480,480,480,480
8225760,720,720,480,720
12211632,480,480,720,480
15465216,480,480,480,480
13693152,2794656,480,480,480
15416832,3084960,720,480,720
12701520,5855184,480,720,480
12338400,6169440,480,480,480
12919008,6459744,480,480,480
11763840,5885184,480,480,480
12362592,6175488,720,480,720
12062680,6169680,480,720,6528
7209696,6181536,480,480,480
7209696,6181536,480,480,480
7197600,6169440,480,480,480
7197840,5082768,720,6528,720
7197600,3084960,480,720,480
7197600,3091008,480,480,480
7215744,3091008,480,480,480
7197600,3078912,720,480,720
7203888,2533712,480,6768,480
7197600,480,480,480,480
5785136,480,480,480,6528
3091008,480,480,480,480
3084960,720,720,480,720
3085200,480,480,720,480
3091008,480,480,480,480
3091008,480,480,480,480
2025960,480,720,6528,480
720,720,480,720,720
327072,480,480,480,480
1028640,480,480,480,480
1028640,480,480,480,480
1028640,720,720,480,720
1034928,480,480,720,480
1028640,480,480,480,480
1028640,480,480,480,480
1028640,480,720,480,480
1028880,720,480,480,720
1028640,480,480,720,480
1869312,480,480,480,480
2050752,480,480,480,480
2062848,480,720,480,720
2057040,720,480,720,480
2056800,480,480,480,480
2056800,480,480,480,480
2062848,480,480,480,480
2057040,720,2456208,480,720
2062848,480,3338976,720,480
2056800,480,3925632,480,480
2062848,480,3943776,480,480
2050752,480,3919824,480,720
2057040,720,3931680,720,480
2359200,480,3925632,480,480
3097056,480,3931680,480,480
3084960,480,3931680,480,581088
3084960,720,3931920,480,2063088
3085200,480,3925632,720,2347104
3097056,480,3937728,480,3091008
3084960,480,3925632,480,3084960
3091008,480,3937968,480,3084960
3079152,720,3925632,720,3085200
3091008,480,3931680,480,3097056
3091008,480,3859104,480,2474800
3091008,480,2556064,480,1028640
3084960,720,841392,480,1028880
3097296,480,2431776,720,1028640
3078912,480,2897472,480,1028640
3846448,480,2909568,480,1040736
4107072,480,2897712,480,1028640
4119408,720,2897472,480,1028880
4113120,480,2909568,720,1028640
4125216,480,2897472,480,1028640
4113120,480,2903520,480,1028640
4113120,480,2903760,480,1028880
4113360,720,2891424,720,1028640
4125216,480,2909568,480,1034688
4838880,480,2897472,480,1028640
5068704,480,2903520,480,1028640
5050800,720,2903760,480,1028880
5074752,480,2903520,720,1028640
5062656,480,2891424,480,1028640
4727296,480,2915616,480,1034688
4028448,480,2897712,774624,1022832
4040784,720,2903520,1028880,1034688
4028448,480,2903520,1028640,1028640
4052640,480,1305208,1034688,3326880
4034496,480,841152,1022592,4113120
4034496,720,1071216,1034688,4119408
4028688,480,1784640,1028880,4113120
4536480,480,1802784,1028640,4125216
6090816,480,1784640,1028640,4113120
4677312,480,1875600,1083072,4306896
3853056,720,1712064,980256,3925632
4040784,480,1790688,1034928,4113120
4028448,480,1790688,1028640,4119168
4034496,480,1790688,1028640,4113120
4034496,480,1796976,1028640,4119408
4040784,720,1790688,1028880,4119168
4040544,480,1790688,255184,4119168
4034496,480,1790688,480,4113120
4040544,480,1790688,480,4113120
4034496,720,1796976,480,4125456
4040784,480,1790688,720,2828224
4034496,480,1790688,480,1028640
3717280,480,1796736,480,1034688
3006336,480,1784880,480,1028640
2637088,720,1790688,6768,1028880
2056800,480,1796736,480,1028640
2068896,480,1790688,480,747712
1553176,480,1790688,480,480
480,720,1796976,480,720
6768,480,1086400,720,480
480,480,950016,480,480
480,480,950016,480,480
480,480,944208,480,480
720,720,950016,480,720
480,480,950016,720,480
480,480,950016,480,480
480,480,950016,480,480
480,480,944208,480,720
720,720,950016,720,480
480,480,950016,480,480
480,480,950016,480,480
480,480,944208,480,480
720,720,950016,480,720
480,480,950016,720,480
480,480,950016,480,480
480,480,950016,480,480
480,480,950256,480,720
720,720,943968,720,480
480,480,950016,480,480
480,480,950016,480,480
480,480,950016,480,480
720,720,950256,480,720
480,480,943968,720,480
480,480,950016,480,480
480,480,950016,480,480
480,480,950256,480,720
720,720,943968,720,480
6528,480,788448,480,480
480,480,480,480,480
480,480,480,480,480
480,720,720,480,720
720,480,480,2413872,480
480,480,480,4119168,480
480,480,2988192,4119168,480
480,480,5153616,4119168,242400
720,720,5147328,4119408,3315024
480,480,5377152,4125216,6187584
480,480,8201568,4113120,6175488
480,480,8237856,4119168,6181536
480,720,8219952,4113120,6163632
720,480,8703552,4349232,6526272
480,480,7760064,3883296,5818656
480,480,8243904,4119168,6181536
480,480,8225760,4113120,6169440
480,480,8238096,4119168,6181776
6768,720,8213664,1668848,6163392
480,480,8243904,480,6187584
480,480,8225760,480,6169440
480,480,8243904,480,6181536
720,6768,5228960,480,6212016
480,480,3066816,720,6127104
480,480,3084960,480,6169440
6528,480,2850816,480,6181536
480,480,720,480,6157344
720,720,480,720,6193872
480,480,480,480,6157344
6528,480,480,480,3861352
480,480,480,480,3084960
480,720,720,480,3091248
6768,480,480,720,2830344
480,480,480,480,480
60960,480,480,480,480
1028640,480,720,480,480
1028880,720,480,480,720
1034688,480,480,720,480
1028640,480,480,480,480
1028640,480,480,480,480
1137504,480,720,480,720
3091248,720,480,720,480
4778400,480,480,480,480
6181536,480,480,480,480
6175488,480,720,480,480
6181776,720,480,480,720
6163392,480,480,720,480
6181536,480,480,480,480
7947552,480,480,480,480
11322336,480,720,480,720
11191808,720,480,6768,480
9266016,480,480,480,480
9253920,480,480,480,480
8619568,480,480,6528,480
6169680,720,720,480,30960
6040792,480,6528,720,1034688
4119168,480,480,480,1028640
4119168,480,480,480,1028640
4113120,480,720,480,1028880
4113360,720,480,720,1028640
4113120,480,480,480,1028640
4373184,480,480,480,1077024
4923552,480,480,480,980256
5147328,480,720,480,1034928
5141520,720,480,720,1028640
5147328,480,480,480,1028640
5141280,480,480,480,1028640
5159424,480,480,480,1028640
5135472,720,720,480,1561104
5153376,480,480,720,2062848
5141280,480,480,480,2056800
5147328,480,480,480,2056800
5040192,480,720,6528,2057040
3085200,720,480,720,2056800
3010744,480,480,480,2062848
2068896,480,480,480,2062848
2056800,480,480,480,2056800
2027248,720,720,6528,2063088
1028880,480,480,720,2056800
1028640,480,480,480,2056800
1028640,480,480,480,2056800
1028640,480,720,480,2056800
1028880,720,480,720,2057040
1034688,480,480,480,2062848
1028640,480,480,480,2056800
1028640,480,480,480,2062848
1028640,720,720,480,2057040
1028880,480,480,720,2056800
1028640,480,480,480,2056800
1028640,480,480,480,2062848
1034688,480,720,480,2056800
1028880,720,480,480,2057040
1028640,480,480,720,2056800
1028640,480,480,480,2062848
1028640,480,480,480,2056800
1028640,480,720,480,2057040
1028880,720,480,720,2056800
1034688,480,480,480,2062848
1028640,480,480,480,2056800
1028640,480,480,480,2062848
1028880,720,720,480,2057040
1028640,480,480,720,2056800
1040736,480,480,480,2016192
1022592,480,480,480,1028640
1028640,480,720,480,1022832
1034928,720,480,720,1034688
1028640,480,480,480,1028640
463456,480,6528,480,1028640
480,480,480,480,1028640
480,720,720,480,1028880
720,480,480,720,1028640
480,480,480,480,1034688
480,480,480,480,1028640
480,480,720,480,1028640
720,720,480,720,1028880
480,480,480,480,1028640
6528,480,480,480,486048
480,480,480,480,480
480,720,720,480,720
3042864,480,480,720,480
8582592,480,480,480,480
15380544,480,480,480,480
8056416,7360896,480,480,480
7197600,8232048,720,480,720
10209744,8243904,480,720,480
10282080,8225760,480,480,480
10324416,8249952,480,480,480
10263936,8219712,720,480,480
10306512,8244144,480,480,720
10276032,8225760,480,720,480
10300224,8237856,480,480,480
10282080,8225760,480,480,480
10294176,8231808,720,480,720
10270224,4702264,480,6768,480
10306272,3091008,480,480,480
10257888,20352,480,6528,480
10312320,480,480,480,480
10282080,480,720,480,720
9301424,720,6528,720,480
7197600,480,480,480,480
7209696,480,480,480,480
3148208,480,480,480,6528
3097296,720,720,480,720
3078912,480,480,720,480
3091008,480,480,480,480
3084960,480,480,480,480
3091008,480,720,480,720
3085200,720,480,720,480
72456,480,6528,480,480
480,480,480,480,480
480,480,480,480,931872
480,720,720,480,1028880
720,480,480,720,1028640
345216,480,480,480,1028640
841152,480,480,480,1034688
841152,480,720,480,1028640
847440,720,480,720,1028880
841152,480,480,480,1028640
847200,480,480,480,1028640
841152,480,480,480,1028640
847200,720,1839312,480,1034928
841392,480,2056800,720,1028640
841152,480,2062848,480,1028640
1246368,480,2056800,480,1028640
1875360,480,2057040,480,1028640
1869552,720,2056800,480,1028880
1881408,480,2062848,720,1034688
1869312,480,2056800,480,1028640
1875360,480,2062848,480,1028640
1869312,480,2050992,480,1028880
1875600,720,220496,720,1028640
3066816,480,480,480,1028640
4965888,480,321024,480,1034688
4965888,480,841152,480,1028640
4978224,720,847440,480,1034928
4929600,480,841152,720,1022592
4965888,480,847200,480,1028640
4953792,480,841152,480,1028640
4953792,480,841392,480,1028880
4555552,720,847200,6768,1028640
3937728,480,841152,480,1034688
3919584,480,841152,480,1379424
3937728,480,847200,480,1978176
3925872,720,841392,480,1978416
3943776,480,847200,720,2286624
3919584,480,841152,480,2812800
3931680,480,841152,480,2824896
3931680,480,847440,480,2825136
3747760,720,841152,720,2830944
841152,480,841152,480,2812800
853248,480,847200,480,1873720
841152,480,841152,480,1796736
847200,720,841392,480,1790928
841392,480,847200,720,1790688
847200,480,841152,480,1796736
841152,480,841152,480,1784640
841152,480,847440,480,1796736
841392,720,841152,720,1790928
883488,480,877440,480,1863264
804864,480,810912,480,1718112
847200,480,841152,480,1790688
841152,480,847440,480,1790928
841392,720,841152,720,1796736
853248,480,841152,480,1151888
847200,480,847200,480,140272
841152,480,841152,480,480
847200,720,847440,480,720
841392,480,841152,720,480
847200,480,841152,480,480
841152,480,847200,480,480
841152,480,841392,480,480
847440,720,847200,720,720
841152,480,841152,480,480
841152,480,841152,480,480
847200,480,847200,480,480
841152,720,841392,480,720
847440,480,847200,720,480
40096,480,847200,480,480
480,480,841152,480,480
480,480,841392,480,480
720,720,847200,480,720
6528,480,367768,720,480
480,480,480,480,480
480,480,480,480,480
480,480,720,480,720
720,720,480,720,480
429888,480,480,480,480
6344832,480,480,480,480
8243904,480,480,480,480
10826640,720,720,480,720
14316096,480,480,720,480
15422880,480,480,480,480
10862688,4578816,480,480,480
12223488,5147328,720,480,720
13372848,5147568,480,720,480
13390752,5153376,480,480,480
13360512,5135232,480,480,480
13390752,5153376,480,480,480
13372848,5141520,720,480,720
13372608,5141280,480,720,480
13354464,819208,480,480,6528
13414944,480,480,480,480
13354464,480,720,480,720
13378896,720,480,720,480
13372608,480,480,480,480
13390752,480,480,480,480
11414784,480,480,480,6528
10288128,720,720,480,720
10288368,480,480,720,480
7660016,480,6528,480,480
5721288,480,6528,480,480
3109152,480,720,480,480
96368,720,480,6768,720
480,480,480,480,480
937920,760,480,480,480
1028640,480,480,480,480
1028640,720,720,480,720
1077264,480,480,720,454080
986304,480,480,480,986304
1028640,480,480,480,1034688
1409664,480,480,480,1028640
1978176,720,720,480,1028880
2794896,480,480,720,1028640
4046592,480,480,480,1028640
4034496,480,480,480,1034688
4034496,480,720,480,1028640
4439952,720,480,720,1028880
5062656,480,480,480,1028640
5062656,480,480,480,1028640
5830752,480,480,480,1028640
5891232,720,720,480,1028880
5915664,480,480,720,1034688
5909376,480,480,1808832,1028640
5909376,480,480,2062848,1028640
5903328,480,720,2056800,1028640
5915664,720,480,2056800,1028880
5891232,480,480,2057040,1028640
5927520,480,480,2062848,613616
5075960,480,480,2050752,6528
3853056,480,720,2062848,720
4742352,720,480,2057040,480
4905408,480,480,2062848,1784640
4850976,480,480,2050752,2050752
4881216,480,480,2062848,2062848
4893552,720,817200,2056800,2057040
4869120,480,950016,2057040,2056800
4875168,480,950016,2062848,2062848
4881216,480,950016,2056800,2056800
4875168,480,944208,2056800,2057040
4887504,720,950016,2063088,2062848
4856464,480,950016,2068896,2062848
3925632,480,950016,2050752,2050752
3937728,480,943968,240760,2056800
3925632,720,950256,480,2063088
2562872,480,956064,720,2056800
1881408,480,950016,480,278128
1869312,480,943968,480,480
1869312,480,950256,480,480
1875600,720,950016,720,720
1875360,480,950016,480,480
1875360,480,950016,480,480
1869312,480,950016,480,480
1869312,720,944208,480,720
1875600,480,950016,720,480
1869312,480,950016,480,480
1881408,480,950016,480,480
1869312,480,944208,480,480
1948176,720,992352,480,720
888976,480,913728,720,480
841152,480,950016,480,480
841152,480,950016,480,480
847200,480,950256,480,480
841392,720,943968,720,720
847200,480,950016,480,480
847200,480,489808,480,480
841152,480,480,480,480
847200,720,720,480,720
841392,480,480,720,480
841152,480,480,480,480
847200,480,480,480,760
841152,480,720,480,480
847440,720,480,480,720
841152,480,480,720,480
841152,480,480,480,480
847200,480,480,480,480
841152,480,720,480,720
841392,720,480,720,480
847200,480,480,480,480
841152,480,480,480,480
847200,480,480,480,480
841392,720,720,480,720
847200,480,480,720,480
475552,480,480,6528,480
480,480,480,480,480
480,480,720,480,720
720,720,480,720,480
480,480,480,480,480
480,480,480,480,480
480,480,480,480,823008
480,720,720,480,3091248
720,480,480,720,3895392
480,480,480,480,6181536
480,480,1318944,480,6169440
480,480,5153616,480,6181776
720,720,7451616,720,7173408
480,480,8262048,480,10330464
480,480,8225760,480,10269984
480,480,8219712,480,10269984
480,720,8238096,480,10300464
720,480,8225760,720,10282080
480,480,8237856,480,10306272
480,480,8237856,480,10288128
480,480,8238096,480,10294176
720,720,8225760,480,10282320
480,480,8237856,720,10300224
480,480,8219712,480,10276032
480,6528,8243904,480,9285888
6528,480,3780120,480,6163632
720,720,3084960,720,6169440
480,6528,3084960,480,4311584
6528,480,3091008,480,184168
480,480,3084960,480,480
720,720,3091248,480,720
480,480,3084960,720,480
480,480,3084960,480,480
480,480,3084960,480,480
480,480,3091248,480,720
720,720,3084960,720,480
480,480,3211968,480,480
480,480,2957952,480,480
6528,480,2815568,480,480
480,720,720,480,720
236592,480,480,720,480
3084960,480,480,480,480
3091008,480,480,480,480
3091008,480,720,480,480
3085200,720,480,480,720
3084960,480,480,720,480
3091008,480,480,480,480
3091008,480,480,480,480
4258272,480,720,480,720
5141520,720,480,720,480
2848528,480,480,6528,480
2056800,480,480,480,480
2056800,480,480,480,480
2057040,720,720,532704,720
2062848,480,480,950256,480
2056800,480,480,950016,480
2062848,480,480,950016,480
2050752,480,720,943968,720
2063088,720,480,950256,480
2056800,480,480,950016,480
2062848,480,480,950016,480
2056800,480,480,950016,480
877120,720,720,998400,1712304
480,480,480,1893744,3605088
480,480,480,1899552,4040544
480,480,480,1893504,4034496
480,480,720,1905600,4040544
6768,720,480,1887696,3352000
480,480,480,2359200,950016
480,480,480,2740224,950016
48864,480,480,2746272,950016
1022592,720,720,2734176,944208
1034928,480,480,2740464,950016
1028640,480,480,2734176,950016
1028640,480,480,2746272,950016
1034688,480,720,1913936,943968
1065168,720,480,1796736,956304
2056800,480,480,1790928,943968
2068896,480,480,1796736,950016
2050752,480,480,1790688,950016
2147520,480,720,1863264,986544
1972368,720,480,1718112,907680
2056800,480,480,1790928,950016
2056800,480,480,1790688,950016
2056800,480,480,1796736,950016
2056800,480,720,1784640,944208
2069136,720,480,1803024,956064
2056800,480,480,1784640,943968
2056800,480,480,1790688,950016
2056800,480,720,1796736,950016
2057040,720,480,1790688,950256
2056800,480,480,1784880,943968
2074944,480,480,1684112,950016
2062848,480,480,308368,950016
2056800,480,720,480,950256
2057040,720,480,720,950016
2056800,480,480,480,950016
2056800,480,480,480,943968
2056800,480,720,480,950016
2057040,720,480,480,950256
2068896,480,480,720,950016
2056800,480,480,480,943968
2056800,480,480,480,956064
2056800,480,720,480,944208
2063088,720,480,720,950016
2050752,480,480,480,950016
2068896,480,480,480,950016
2056800,480,480,480,943968
2056800,720,720,480,950256
2057040,480,480,720,950016
2056800,480,480,480,950016
2056800,480,480,480,950016
2068896,480,720,480,950256
2050992,720,480,720,943968
2062848,480,480,480,950016
2062848,480,480,480,492096
2056800,480,480,480,480
2056800,720,720,480,720
2057040,480,480,720,480
2056800,480,480,480,480
2068896,480,480,480,480
2050752,480,720,480,480
1999888,720,6528,480,720
1028640,480,480,720,480
1070976,480,480,480,480
986304,480,480,480,480
1028640,480,720,480,480
1028880,720,480,720,720
977536,480,480,480,6528
480,480,480,480,480
480,480,480,480,42816
480,720,720,480,3085200
720,480,1585056,49104,3103104
480,480,3084960,5159424,3084960
480,480,3097056,9308352,3097056
480,480,3073104,12271872,3072864
720,720,3091008,12362592,3091248
480,480,3084960,12326544,3084960
480,480,3091008,12368640,3091008
480,480,3084960,12332352,3078912
480,480,3091248,12362592,3097296
720,720,3084960,12338640,3084960
480,480,3091008,12362592,3084960
480,480,3078912,12326304,3084960
480,480,3091008,12362592,3091008
720,720,3091248,12350496,3085200
480,480,3084960,12362832,3091008
480,6528,3084960,9186792,3084960
480,480,3091008,7209696,3084960
480,480,3085200,7197600,3091248
720,720,3091008,7205616,3091008
6528,6528,459008,4107072,3078912
6528,480,480,4119168,964360
6528,480,480,4073552,480
480,720,720,480,720
720,480,480,720,480
2026560,480,480,480,480
2062848,480,480,480,480
2056800,480,720,480,480
2063088,720,480,480,720
2056800,480,480,720,480
5086848,480,480,480,480
5153376,480,480,480,480
5141280,480,720,480,3006576
5147568,720,480,720,3084960
5141280,480,480,480,3084960
5153376,480,480,480,3091008
4151696,480,480,480,3091008
2099376,720,720,480,1114240
2026560,480,480,720,480
2056800,480,480,480,480
2062848,480,480,480,480
2540640,480,720,480,720
3085200,720,480,720,480
3084960,480,480,480,480
3097056,480,480,480,480
1964440,480,480,480,6528
2056800,720,720,480,720
2063088,480,363360,720,480
2056800,480,950016,480,480
2056800,480,943968,480,480
2056800,480,950256,480,774624
2063088,720,950016,720,2057040
2062848,480,950016,480,2056800
2057080,480,950016,480,2062848
2056800,480,943968,480,2056800
2056800,720,950256,480,2057040
3212208,480,950016,720,2062848
5141280,480,950016,480,2056800
5153376,480,950016,480,2056800
5389248,480,992592,480,2159856
4905408,720,901632,480,1960032
4527600,480,956064,720,2062848
1028640,480,950016,345216,2062848
1028640,480,950016,950016,2050752
1046784,480,926752,956064,2081232
1016784,720,480,944208,2038656
1040736,480,480,943968,1277816
1022592,480,480,1766496,480
1034688,480,480,1899552,480
1028640,720,720,1893504,720
1028880,480,480,1899792,480
1028640,480,480,1893504,480
1028640,480,480,1899552,480
108784,480,720,1899552,480
732528,720,480,1899552,720
2056800,480,480,1893744,480
2056800,480,480,1899552,480
2056800,480,480,1899552,480
2062848,480,720,1899552,720
2063088,720,480,1894432,480
2062848,480,480,943968,480
2050752,480,480,950016,480
2062848,480,480,1820928,480
2057040,720,1724400,1972128,720
2062848,480,2062848,1984464,480
2057300,980,2051252,1972628,980
2062848,480,2062848,1978176,480
2050752,480,2057040,1978176,720
2063088,720,2062848,1978416,480
2056800,480,2056800,1972128,480
1320152,480,2062848,1984224,6528
480,480,2728128,1978176,480
480,720,4125456,1978176,720
2565072,480,4113120,1972368,480
3091008,480,4113120,1978176,480
3084960,480,4119168,1978176,480
3084960,480,4119408,1984224,480
3091248,720,4113120,1978416,720
3211968,480,4294560,2056800,480
2957952,480,3943776,1893504,480
3091008,480,4113120,1978176,480
3091008,480,3432224,1978176,720
3097296,720,2062848,1109792,480
2572088,480,2056800,950016,480
480,480,2056800,950016,480
480,480,2056800,950016,480
480,720,2057040,950016,720
720,480,2062848,950256,480
480,480,2056800,943968,480
6528,480,318304,950016,480
480,480,720,950016,480
720,720,480,950256,720
480,480,480,950016,480
480,480,480,943968,480
480,480,480,950016,480
480,720,720,950016,720
720,480,480,950256,480
480,480,480,950016,480
480,480,480,943968,480
6528,480,720,201792,480
720,720,480,480,720
480,480,480,720,480
480,480,480,480,480
480,480,480,2135424,480
480,480,720,3091008,720
720,720,480,3085200,3538560
480,480,480,3091008,5153376
480,480,480,5207808,5147328
480,480,480,9005952,5721888
720,720,720,10257888,8226000
480,480,480,10288368,8225760
480,480,480,10300224,8231808
480,480,480,10282080,8225760
480,480,720,10282080,8231808
720,720,480,10294176,8238096
480,480,480,10300464,8231808
480,480,480,10324416,8268096
480,480,480,10257888,8207616
480,480,720,10257888,8201808
720,720,480,10288368,8231808
480,6528,480,7483584,8219712
6528,480,480,6175488,4684400
480,480,480,6175488,3084960
480,720,720,6181536,3091248
720,6528,480,5040952,3084960
480,480,480,3084960,3084960
480,480,480,3091008,3084960
6528,480,720,3084960,1493216
720,720,480,3085200,720
480,480,480,3091008,480
480,480,480,3091008,480
480,6528,480,955464,480
480,720,720,480,720
1367568,480,480,720,480
2056800,480,480,480,480
2062848,480,480,480,480
