,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port1,9_port4,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_3,Host_6,Host_1,Host_4,Host_2,Host_7,Host_8,Host_5
936,320.0,320.0,963968.0,5767925.333333333,320.0,320.0,320.0,5751797.333333333,4352.0,963968.0,320.0,320.0,5739701.333333333,4352.0,320.0,320.0,320.0,959936.0,320.0,320.0,320.0,968000.0,1177664.0,12646517.333333334,320.0,1173632.0,7834496.0,320.0,13364213.333333334,320.0,1177664.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1201536.0,0.0
937,320.0,320.0,972032.0,972032.0,320.0,320.0,320.0,972032.0,320.0,972032.0,320.0,320.0,972192.0,320.0,320.0,320.0,320.0,976064.0,320.0,320.0,320.0,972032.0,1189760.0,7836021.333333333,320.0,1189760.0,7819893.333333333,4352.0,8581941.333333334,320.0,1189760.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,320.0,320.0,935744.0,1153930.6666666667,320.0,320.0,320.0,1153930.6666666667,4352.0,1193792.0,320.0,320.0,1411978.6666666667,4352.0,320.0,258368.0,320.0,931712.0,320.0,320.0,320.0,935744.0,1137344.0,1149898.6666666667,320.0,1137344.0,931712.0,320.0,1420042.6666666667,320.0,1141376.0,431744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,320.0,320.0,963968.0,838976.0,320.0,320.0,320.0,843008.0,320.0,2133248.0,480.0,320.0,2016320.0,320.0,320.0,1173632.0,320.0,959936.0,320.0,320.0,320.0,959936.0,1173632.0,843008.0,320.0,1173632.0,959936.0,320.0,722048.0,320.0,1173632.0,843008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,320.0,320.0,947840.0,830912.0,320.0,320.0,320.0,830912.0,320.0,2109056.0,320.0,320.0,1992128.0,320.0,320.0,1161536.0,320.0,951872.0,320.0,320.0,320.0,951872.0,1161536.0,830912.0,320.0,1157504.0,951872.0,320.0,709952.0,320.0,1161536.0,830912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,320.0,320.0,943808.0,826880.0,320.0,320.0,320.0,822848.0,320.0,2096960.0,320.0,320.0,1980032.0,320.0,320.0,1153472.0,320.0,943808.0,320.0,320.0,320.0,943808.0,2459840.0,826880.0,320.0,2459840.0,943808.0,320.0,709952.0,320.0,2463872.0,827040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,320.0,320.0,955904.0,834944.0,320.0,320.0,320.0,834944.0,320.0,2117120.0,320.0,320.0,1996160.0,320.0,320.0,1161536.0,320.0,951872.0,320.0,320.0,320.0,951872.0,3492032.0,834944.0,320.0,3488000.0,951872.0,320.0,713984.0,320.0,3488000.0,4383104.0,0.0,0.0,0.0,0.0,0.0,4032.0,0.0,0.0
943,320.0,320.0,951872.0,834944.0,320.0,320.0,320.0,838976.0,320.0,2121152.0,320.0,320.0,2000192.0,320.0,320.0,1165568.0,320.0,955904.0,320.0,320.0,320.0,955904.0,3496064.0,834944.0,320.0,3496064.0,955904.0,320.0,718016.0,320.0,3500096.0,10160960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,320.0,320.0,1068800.0,1181696.0,320.0,320.0,320.0,1181696.0,64832.0,2217920.0,60800.0,320.0,2096960.0,320.0,320.0,1222016.0,306752.0,1000256.0,320.0,320.0,320.0,1064768.0,3661376.0,1177664.0,320.0,3661376.0,1000256.0,320.0,1052672.0,320.0,3729920.0,10644800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0
945,320.0,320.0,1919552.0,849285.3333333334,320.0,320.0,320.0,849285.3333333334,963968.0,1898672.0,959936.0,320.0,945333.3333333334,8384.0,320.0,939056.0,843008.0,955904.0,320.0,320.0,320.0,1919552.0,3508160.0,853317.3333333334,320.0,3508160.0,959936.0,320.0,1556672.0,320.0,4467936.0,9364869.333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
