,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port4,9_port1,9_port2,9_port3,10_port1,10_port4,10_port2,10_port3,Host_8,Host_2,Host_7,Host_3,Host_4,Host_1,Host_5,Host_6
44,320.0,320.0,2095173.3333333333,2234048.0,320.0,320.0,320.0,2238080.0,5219973.333333333,320.0,160.0,160.0,2233888.0,5211909.333333333,320.0,320.0,3137402.6666666665,883328.0,320.0,320.0,320.0,2095173.3333333333,1076864.0,2145344.0,4538.666666666667,320.0,1542789.3333333333,1076864.0,320.0,992192.0,1544576.0,1145408.0,0.0,951552.0,0.0,0.0,0.0,0.0,0.0,0.0
45,320.0,320.0,1536512.0,3242048.0,160.0,320.0,320.0,3246080.0,7975616.0,506.6666666666667,320.0,320.0,3052544.0,7975456.0,320.0,320.0,6636992.0,879296.0,320.0,160.0,320.0,1536512.0,1274432.0,2023290.6666666667,193856.0,320.0,47610.66666666666,1076864.0,320.0,988160.0,1540544.0,1043514.6666666666,0.0,947520.0,0.0,0.0,0.0,0.0,0.0,439488.0
46,320.0,320.0,1548608.0,3484400.0,320.0,320.0,320.0,3480368.0,7987712.0,320.0,4352.0,320.0,2488496.0,7979648.0,160.0,160.0,7431136.0,879296.0,320.0,320.0,320.0,1540544.0,2064704.0,1420016.0,988160.0,320.0,320.0,1072832.0,320.0,432176.0,1544576.0,988160.0,0.0,1201536.0,0.0,7217280.0,1108800.0,314496.0,0.0,616896.0
47,320.0,320.0,1536698.6666666667,3048512.0,320.0,320.0,320.0,3056576.0,7979648.0,320.0,320.0,320.0,2060672.0,7983680.0,320.0,320.0,7431296.0,879136.0,320.0,320.0,320.0,1540384.0,2060512.0,992192.0,992192.0,320.0,320.0,1076864.0,320.0,320.0,1540544.0,988160.0,0.0,1028160.0,0.0,0.0,947520.0,0.0,0.0,524160.0
48,320.0,320.0,2072768.0,3060608.0,320.0,320.0,320.0,3048512.0,8503808.0,320.0,320.0,320.0,2064704.0,8503808.0,320.0,320.0,7427264.0,879296.0,320.0,320.0,320.0,2072768.0,2060672.0,988000.0,988160.0,320.0,532544.0,1072832.0,160.0,160.0,1536512.0,992192.0,0.0,951552.0,0.0,0.0,0.0,0.0,0.0,528192.0
49,320.0,160.0,2120992.0,3096896.0,320.0,320.0,320.0,3100928.0,8665088.0,371264.0,320.0,320.0,2467904.0,8665088.0,320.0,371264.0,7548224.0,895424.0,320.0,320.0,320.0,2117120.0,2100992.0,1004288.0,1004288.0,320.0,556736.0,1088960.0,320.0,320.0,1564736.0,1004128.0,0.0,1108800.0,0.0,0.0,100800.0,0.0,0.0,616896.0
50,160.0,320.0,2096960.0,3060608.0,320.0,320.0,320.0,3064480.0,7818640.0,996224.0,320.0,320.0,3068672.0,7822832.0,320.0,992192.0,6701936.0,887360.0,320.0,320.0,320.0,2096960.0,2068736.0,996224.0,992192.0,320.0,552704.0,1076864.0,320.0,320.0,1544576.0,992192.0,0.0,1028160.0,0.0,0.0,947520.0,0.0,0.0,528192.0
51,320.0,320.0,2109056.0,3084800.0,320.0,160.0,320.0,3084800.0,2109056.0,1000256.0,320.0,320.0,3084800.0,2113088.0,320.0,1000256.0,1000256.0,887360.0,320.0,320.0,320.0,2113088.0,2084864.0,1000256.0,1000256.0,160.0,556736.0,1088960.0,320.0,320.0,1556672.0,1000256.0,0.0,146677.33333333334,0.0,0.0,624960.0,2620800.0,0.0,520128.0
52,320.0,320.0,2092928.0,3185440.0,320.0,320.0,160.0,3189632.0,2096960.0,992032.0,320.0,320.0,3060608.0,2096960.0,320.0,992192.0,1121216.0,883328.0,320.0,320.0,320.0,2096960.0,2068736.0,1117184.0,992192.0,320.0,552704.0,1076864.0,320.0,125312.0,1544416.0,992192.0,0.0,947520.0,0.0,0.0,633024.0,0.0,0.0,528192.0
53,320.0,320.0,2088896.0,3717824.0,320.0,320.0,320.0,3709760.0,2084864.0,992192.0,320.0,320.0,3048512.0,2088896.0,320.0,992192.0,1645376.0,384165.3333333333,160.0,320.0,160.0,2088896.0,2060672.0,1645376.0,992192.0,320.0,548512.0,1072832.0,320.0,657536.0,1536512.0,992192.0,0.0,1120896.0,0.0,0.0,0.0,3556224.0,0.0,620928.0
