,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port4,5_port1,5_port2,5_port3
4089,944208.0,720.0,6514416.0,2740224.0,480.0,480.0,3683712.0,6514176.0,480.0,480.0,3713952.0,3677664.0,480.0,2788608.0
4090,1500384.0,480.0,6508128.0,2734176.0,720.0,480.0,4246416.0,6514416.0,480.0,480.0,3720000.0,4252224.0,480.0,2794656.0
4091,1905600.0,480.0,6283792.0,2746272.0,480.0,480.0,4651392.0,6289840.0,720.0,720.0,3720000.0,4645344.0,480.0,2576608.0
4092,1899552.0,480.0,4451808.0,2734176.0,480.0,480.0,4621152.0,4445760.0,480.0,480.0,3720240.0,4639536.0,720.0,732288.0
4093,1899552.0,480.0,4464144.0,2189016.0,480.0,720.0,4093896.0,4469952.0,480.0,480.0,3720000.0,4075752.0,480.0,744384.0
4094,1899792.0,720.0,4457856.0,1796736.0,720.0,480.0,3683712.0,4451808.0,480.0,480.0,3720000.0,3683712.0,480.0,738336.0
4095,1893504.0,480.0,4457856.0,1790688.0,480.0,480.0,3690000.0,4464144.0,480.0,720.0,3720000.0,3695808.0,480.0,738336.0
4096,1893504.0,480.0,4463904.0,1790688.0,480.0,480.0,3689760.0,4445760.0,720.0,480.0,3720000.0,3683712.0,720.0,738576.0
4097,1899552.0,480.0,4086248.0,1796736.0,480.0,720.0,3695808.0,4098344.0,480.0,480.0,3360728.0,3702096.0,480.0,738336.0
4098,1911648.0,720.0,889904.0,1790928.0,480.0,480.0,3695808.0,901760.0,480.0,480.0,755920.0,3695808.0,480.0,152368.0
4099,1893744.0,480.0,480.0,1796736.0,720.0,480.0,3689760.0,480.0,480.0,480.0,480.0,3683712.0,480.0,480.0
4100,1899552.0,480.0,6528.0,1723080.0,480.0,480.0,3622392.0,6768.0,480.0,720.0,480.0,3622152.0,480.0,6528.0
4101,1893504.0,480.0,480.0,841152.0,480.0,480.0,2740224.0,480.0,720.0,480.0,480.0,2740224.0,720.0,720.0
4102,1899552.0,480.0,480.0,847200.0,480.0,720.0,2734176.0,480.0,480.0,480.0,720.0,2740464.0,480.0,480.0
4103,1899552.0,720.0,720.0,841392.0,480.0,480.0,2740224.0,480.0,480.0,480.0,480.0,2740224.0,480.0,480.0
4104,1893744.0,480.0,480.0,841152.0,720.0,480.0,2746512.0,480.0,480.0,480.0,480.0,2734176.0,480.0,480.0
4105,1507640.0,480.0,6528.0,847200.0,480.0,480.0,2348312.0,6768.0,720.0,720.0,480.0,2348312.0,480.0,6528.0
4106,950016.0,480.0,6528.0,465616.0,480.0,480.0,1409104.0,6528.0,480.0,480.0,6528.0,1415392.0,720.0,720.0
4107,739024.0,480.0,6528.0,720.0,480.0,720.0,739024.0,6528.0,480.0,480.0,6768.0,732976.0,480.0,480.0
4108,720.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
4109,480.0,480.0,1669728.0,480.0,720.0,480.0,720.0,1663920.0,480.0,480.0,480.0,480.0,480.0,1657632.0
4110,480.0,480.0,2056800.0,480.0,480.0,480.0,480.0,2056800.0,720.0,720.0,480.0,480.0,480.0,2063088.0
4111,480.0,480.0,2062848.0,480.0,480.0,480.0,480.0,2062848.0,480.0,480.0,720.0,720.0,720.0,2056800.0
4112,480.0,480.0,2081232.0,720.0,480.0,720.0,480.0,2087040.0,480.0,480.0,480.0,480.0,480.0,2087040.0
4113,720.0,720.0,6115008.0,480.0,720.0,480.0,480.0,6096864.0,480.0,480.0,480.0,480.0,480.0,6090816.0
4114,480.0,480.0,7215744.0,480.0,480.0,480.0,720.0,7215984.0,480.0,480.0,480.0,480.0,480.0,7209696.0
4115,480.0,480.0,7197600.0,480.0,480.0,480.0,480.0,7197600.0,720.0,720.0,480.0,480.0,480.0,7197840.0
4116,480.0,480.0,14443104.0,480.0,480.0,480.0,480.0,14418912.0,480.0,480.0,7197840.0,720.0,720.0,7209696.0
4117,480.0,480.0,16475472.0,720.0,480.0,720.0,480.0,16475232.0,480.0,480.0,9266016.0,480.0,480.0,7203648.0
4118,720.0,7064784.0,9399072.0,480.0,720.0,7040352.0,480.0,9423264.0,480.0,7016160.0,9229728.0,480.0,480.0,7197600.0
4119,480.0,9253920.0,7197600.0,480.0,480.0,9253920.0,720.0,7197840.0,480.0,9259968.0,9259968.0,480.0,480.0,7203648.0
4120,480.0,6131512.0,7197600.0,6528.0,6528.0,6155704.0,480.0,7197600.0,6768.0,6174088.0,6198040.0,480.0,6528.0,7197840.0
4121,480.0,480.0,7203648.0,480.0,480.0,480.0,480.0,7209696.0,480.0,480.0,720.0,720.0,720.0,7209696.0
4122,6528.0,480.0,6189552.0,720.0,480.0,720.0,6528.0,6201408.0,480.0,480.0,480.0,6528.0,480.0,6213504.0
4123,720.0,720.0,386992.0,6528.0,720.0,480.0,6528.0,386992.0,480.0,480.0,480.0,6528.0,480.0,393040.0
4124,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0
4125,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,720.0,720.0
4126,480.0,480.0,480.0,490368.0,480.0,720.0,490368.0,480.0,480.0,480.0,720.0,490608.0,480.0,480.0
4127,480.0,720.0,720.0,629712.0,480.0,480.0,629472.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0
4128,720.0,480.0,480.0,635520.0,720.0,480.0,635760.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0
4129,480.0,480.0,480.0,629472.0,480.0,760.0,629472.0,1000.0,720.0,1000.0,480.0,635520.0,480.0,480.0
4130,480.0,480.0,480.0,1445952.0,480.0,480.0,1452000.0,480.0,480.0,480.0,480.0,1458288.0,720.0,720.0
4131,480.0,480.0,480.0,3720000.0,480.0,720.0,3726048.0,480.0,480.0,480.0,720.0,3720000.0,480.0,480.0
4132,480.0,480.0,720.0,3720240.0,480.0,480.0,3713952.0,480.0,480.0,480.0,480.0,3720000.0,480.0,480.0
4133,720.0,720.0,480.0,3713952.0,720.0,480.0,3726048.0,480.0,480.0,480.0,480.0,3720000.0,480.0,480.0
4134,480.0,480.0,254496.0,2914536.0,480.0,480.0,2896632.0,254736.0,480.0,720.0,248448.0,2890344.0,480.0,6528.0
4135,480.0,480.0,950016.0,629472.0,480.0,480.0,635520.0,950016.0,720.0,480.0,943968.0,635520.0,720.0,720.0
4136,480.0,480.0,950016.0,635520.0,480.0,720.0,629472.0,950016.0,480.0,480.0,950256.0,629712.0,480.0,480.0
4137,480.0,720.0,950256.0,629712.0,480.0,480.0,635520.0,943968.0,480.0,480.0,950016.0,635520.0,480.0,480.0
4138,720.0,480.0,950016.0,1669728.0,720.0,480.0,1676016.0,950016.0,480.0,480.0,950016.0,1693920.0,480.0,480.0
4139,480.0,480.0,943968.0,4754208.0,480.0,480.0,4748160.0,950256.0,720.0,720.0,950016.0,4742112.0,480.0,480.0
4140,480.0,480.0,950016.0,4742112.0,480.0,480.0,4742112.0,950016.0,480.0,480.0,943968.0,4748400.0,720.0,720.0
4141,480.0,480.0,1113312.0,4754448.0,480.0,720.0,4760256.0,1113312.0,480.0,480.0,1107504.0,4754208.0,480.0,480.0
4142,720.0,720.0,1742544.0,6006832.0,480.0,480.0,6006832.0,1742304.0,480.0,480.0,1736256.0,6000784.0,480.0,6528.0
4143,480.0,480.0,1661000.0,3726048.0,720.0,480.0,3720240.0,1661240.0,480.0,480.0,1667048.0,3726048.0,480.0,480.0
4144,480.0,480.0,1264512.0,3713952.0,480.0,480.0,3726048.0,1264512.0,720.0,720.0,1264512.0,3720000.0,480.0,720.0
4145,480.0,480.0,1288704.0,3616104.0,480.0,480.0,3604008.0,1288704.0,480.0,480.0,1282896.0,3610296.0,720.0,6528.0
4146,480.0,480.0,1246368.0,3042864.0,480.0,720.0,3042624.0,1246368.0,480.0,480.0,1246368.0,3042624.0,480.0,480.0
4147,480.0,720.0,1270800.0,3091008.0,480.0,480.0,3091008.0,1264512.0,480.0,480.0,1264512.0,3084960.0,480.0,480.0
4148,720.0,480.0,1270560.0,2845328.0,720.0,480.0,2839520.0,1270560.0,480.0,480.0,1276608.0,2833232.0,480.0,480.0
4149,480.0,480.0,1264512.0,480.0,480.0,480.0,480.0,1264752.0,720.0,720.0,1258464.0,480.0,480.0,480.0
4150,480.0,480.0,1264512.0,480.0,480.0,480.0,480.0,1264512.0,480.0,480.0,1270560.0,720.0,720.0,720.0
4151,480.0,480.0,1264512.0,720.0,480.0,720.0,480.0,1264512.0,480.0,480.0,1264752.0,480.0,480.0,480.0
4152,720.0,720.0,1264752.0,480.0,480.0,480.0,480.0,1264512.0,480.0,480.0,1264512.0,480.0,480.0,480.0
4153,480.0,480.0,1264512.0,480.0,720.0,480.0,720.0,1270800.0,480.0,480.0,1264512.0,480.0,480.0,480.0
4154,480.0,480.0,1264512.0,480.0,480.0,480.0,480.0,1258464.0,720.0,720.0,1264512.0,480.0,480.0,720.0
4155,480.0,480.0,1264512.0,480.0,480.0,480.0,480.0,1270560.0,480.0,480.0,1264752.0,720.0,720.0,480.0
4156,480.0,480.0,1264752.0,720.0,480.0,720.0,480.0,1264512.0,480.0,480.0,1264512.0,480.0,480.0,480.0
4157,720.0,720.0,1264512.0,480.0,720.0,480.0,480.0,1264512.0,480.0,480.0,1264512.0,480.0,480.0,480.0
4158,480.0,480.0,1264512.0,480.0,480.0,480.0,720.0,1264752.0,480.0,720.0,1264512.0,480.0,480.0,480.0
4159,480.0,480.0,1264512.0,480.0,480.0,480.0,480.0,1264512.0,720.0,480.0,1264512.0,480.0,720.0,720.0
4160,480.0,480.0,1264512.0,480.0,480.0,720.0,480.0,1264512.0,480.0,480.0,1264752.0,720.0,480.0,480.0
4161,480.0,720.0,1264752.0,720.0,480.0,480.0,480.0,1264512.0,480.0,480.0,1270560.0,480.0,480.0,480.0
4162,6768.0,480.0,815880.0,480.0,720.0,480.0,6768.0,815880.0,480.0,480.0,809832.0,6528.0,480.0,480.0
4163,480.0,480.0,629472.0,480.0,480.0,480.0,480.0,629712.0,720.0,720.0,635520.0,480.0,480.0,480.0
4164,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0,629472.0,720.0,720.0,720.0
4165,480.0,480.0,635520.0,720.0,480.0,720.0,480.0,635520.0,480.0,480.0,635760.0,480.0,480.0,480.0
4166,720.0,720.0,629712.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0,635520.0,480.0,480.0,480.0
4167,480.0,480.0,635520.0,480.0,720.0,480.0,720.0,629712.0,480.0,480.0,629472.0,480.0,480.0,480.0
4168,480.0,480.0,629472.0,480.0,480.0,480.0,480.0,635520.0,720.0,720.0,635520.0,480.0,480.0,720.0
4169,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0,629712.0,720.0,720.0,480.0
4170,480.0,480.0,629712.0,720.0,480.0,720.0,480.0,635520.0,480.0,480.0,635520.0,480.0,480.0,480.0
4171,720.0,720.0,635520.0,480.0,720.0,480.0,480.0,635520.0,480.0,480.0,629472.0,480.0,480.0,480.0
4172,480.0,480.0,629472.0,480.0,480.0,480.0,720.0,629712.0,480.0,720.0,635520.0,480.0,480.0,480.0
4173,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,635520.0,720.0,480.0,629472.0,480.0,720.0,720.0
4174,6528.0,480.0,184208.0,480.0,480.0,720.0,6528.0,184208.0,480.0,480.0,190496.0,6768.0,480.0,480.0
4175,480.0,720.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
4176,720.0,480.0,1167744.0,480.0,720.0,480.0,720.0,1167744.0,480.0,480.0,480.0,480.0,480.0,1161696.0
4177,480.0,480.0,2062848.0,480.0,480.0,480.0,480.0,2057040.0,720.0,720.0,480.0,480.0,480.0,2056800.0
4178,480.0,480.0,2087040.0,480.0,480.0,480.0,480.0,2087040.0,480.0,480.0,720.0,720.0,720.0,2087280.0
4179,480.0,480.0,2026560.0,720.0,480.0,720.0,480.0,2026560.0,480.0,480.0,480.0,480.0,480.0,2032608.0
4180,480.0,720.0,4960080.0,480.0,480.0,480.0,480.0,4947744.0,480.0,480.0,480.0,480.0,480.0,4929600.0
4181,720.0,480.0,7203648.0,480.0,720.0,480.0,720.0,7203648.0,480.0,480.0,480.0,480.0,480.0,7197600.0
4182,480.0,480.0,7197600.0,480.0,480.0,480.0,480.0,7197840.0,720.0,720.0,480.0,480.0,480.0,7203648.0
4183,480.0,480.0,12404928.0,480.0,480.0,480.0,480.0,12386784.0,480.0,480.0,5135232.0,720.0,720.0,7215984.0
4184,480.0,480.0,16457088.0,720.0,480.0,720.0,480.0,16463136.0,480.0,480.0,9266256.0,480.0,480.0,7209696.0
4185,720.0,7131312.0,9344880.0,480.0,480.0,7106880.0,480.0,9356736.0,480.0,7082688.0,9241824.0,480.0,480.0,7203648.0
4186,480.0,9247872.0,7197600.0,480.0,720.0,9253920.0,720.0,7197840.0,480.0,9253920.0,9247872.0,480.0,480.0,7191552.0
4187,480.0,8193880.0,7197600.0,6528.0,6528.0,8212024.0,480.0,7197600.0,6768.0,8236456.0,8260408.0,480.0,6528.0,7203888.0
4188,480.0,480.0,7203648.0,480.0,480.0,480.0,480.0,7203648.0,480.0,480.0,480.0,720.0,720.0,7197600.0
4189,480.0,480.0,7203648.0,720.0,480.0,720.0,480.0,7209696.0,480.0,480.0,720.0,480.0,480.0,7215744.0
4190,6768.0,720.0,1054240.0,6528.0,480.0,480.0,12576.0,1066096.0,480.0,480.0,480.0,12576.0,480.0,1084240.0
4191,480.0,480.0,480.0,480.0,720.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0
4192,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,720.0
4193,480.0,480.0,466176.0,480.0,480.0,480.0,480.0,466176.0,480.0,480.0,460368.0,720.0,720.0,480.0
4194,2226144.0,480.0,841392.0,720.0,480.0,720.0,2238240.0,841152.0,480.0,480.0,847200.0,2244288.0,480.0,480.0
4195,4119408.0,720.0,847200.0,480.0,720.0,480.0,4113120.0,841152.0,480.0,480.0,841152.0,4119168.0,480.0,480.0
4196,1890824.0,480.0,847200.0,480.0,480.0,480.0,1885016.0,853488.0,480.0,720.0,841152.0,1872680.0,480.0,6528.0
4197,480.0,480.0,871392.0,480.0,480.0,480.0,480.0,871392.0,720.0,480.0,877440.0,480.0,480.0,720.0
4198,480.0,480.0,1585056.0,480.0,480.0,480.0,480.0,1585056.0,480.0,480.0,1579248.0,720.0,720.0,480.0
4199,480.0,480.0,1579248.0,720.0,480.0,720.0,480.0,1579008.0,480.0,480.0,1585056.0,480.0,480.0,480.0
4200,720.0,720.0,1585056.0,480.0,720.0,480.0,480.0,1579008.0,480.0,480.0,1579008.0,480.0,480.0,480.0
4201,480.0,480.0,1579008.0,67008.0,480.0,480.0,73296.0,1585296.0,480.0,720.0,1579008.0,79104.0,480.0,480.0
4202,480.0,480.0,1579008.0,2062848.0,480.0,480.0,2056800.0,1579008.0,720.0,480.0,1585056.0,2056800.0,720.0,720.0
4203,480.0,480.0,1585056.0,2056800.0,480.0,720.0,2062848.0,1579008.0,480.0,480.0,1579248.0,2057040.0,480.0,480.0
4204,480.0,720.0,1712304.0,2057040.0,480.0,480.0,2056800.0,1712064.0,480.0,480.0,1585056.0,2062848.0,480.0,115392.0
4205,720.0,480.0,5703744.0,2056800.0,720.0,480.0,2057040.0,5691648.0,480.0,480.0,1579008.0,2056800.0,480.0,4113120.0
4206,480.0,480.0,5691648.0,2062848.0,480.0,480.0,2062848.0,5703984.0,720.0,720.0,1572960.0,2056800.0,480.0,4119168.0
4207,480.0,480.0,5727936.0,2056800.0,480.0,480.0,2056800.0,5715840.0,480.0,480.0,1609248.0,2063088.0,720.0,4119408.0
4208,480.0,480.0,6326688.0,2057040.0,480.0,720.0,2056800.0,6326688.0,480.0,480.0,2202192.0,2056800.0,480.0,4113120.0
4209,720.0,720.0,6326928.0,2062848.0,480.0,480.0,2062848.0,6332736.0,480.0,480.0,2220096.0,2062848.0,480.0,4119168.0
4210,480.0,480.0,6332736.0,2056800.0,720.0,480.0,2057040.0,6326928.0,480.0,480.0,2208000.0,2056800.0,480.0,4119168.0
4211,480.0,480.0,6187024.0,2068896.0,480.0,480.0,2068896.0,6199120.0,720.0,720.0,2220096.0,2062848.0,480.0,3991840.0
4212,480.0,480.0,2208000.0,3121248.0,480.0,480.0,3121248.0,2214048.0,480.0,480.0,2208240.0,3133584.0,720.0,480.0
4213,480.0,480.0,2220336.0,4173840.0,480.0,720.0,4191744.0,2208000.0,480.0,480.0,2214048.0,4203840.0,480.0,480.0
4214,720.0,720.0,1983144.0,8231808.0,720.0,480.0,8219712.0,1995240.0,480.0,480.0,1995240.0,8219712.0,480.0,480.0
4215,480.0,480.0,1488288.0,8170768.0,480.0,480.0,8177056.0,1482480.0,480.0,720.0,1482240.0,8170768.0,480.0,480.0
4216,480.0,480.0,1470144.0,6157344.0,480.0,480.0,6157344.0,1476192.0,720.0,480.0,1476192.0,6157344.0,720.0,720.0
4217,480.0,480.0,1738544.0,6187584.0,480.0,480.0,6187584.0,1738544.0,480.0,480.0,1357760.0,6187824.0,480.0,375456.0
4218,480.0,480.0,1385712.0,5052008.0,480.0,720.0,5033624.0,1379424.0,480.0,480.0,641568.0,5015480.0,480.0,750432.0
4219,720.0,720.0,1367328.0,480.0,720.0,480.0,480.0,1361280.0,480.0,480.0,629472.0,480.0,480.0,732288.0
4220,480.0,480.0,1373376.0,480.0,480.0,480.0,720.0,1385712.0,480.0,480.0,635520.0,480.0,480.0,744384.0
4221,480.0,480.0,2008416.0,480.0,480.0,480.0,480.0,1990272.0,720.0,720.0,629472.0,480.0,480.0,1367568.0
4222,480.0,480.0,1996320.0,480.0,480.0,480.0,480.0,2008416.0,480.0,480.0,635760.0,720.0,720.0,1373376.0
4223,480.0,480.0,2002608.0,720.0,480.0,720.0,480.0,2002368.0,480.0,480.0,629472.0,480.0,480.0,1367328.0
4224,1028880.0,720.0,2002368.0,480.0,720.0,480.0,1034688.0,2002368.0,480.0,480.0,635520.0,1040736.0,480.0,1373376.0
4225,2056800.0,480.0,2002368.0,480.0,480.0,480.0,2057040.0,2008656.0,480.0,720.0,629472.0,2050752.0,480.0,1367328.0
4226,2056800.0,480.0,1996320.0,480.0,480.0,480.0,2056800.0,1996320.0,720.0,480.0,635520.0,2062848.0,720.0,1373616.0
4227,2056800.0,480.0,2008416.0,480.0,480.0,720.0,2056800.0,2008416.0,480.0,480.0,629712.0,2057040.0,480.0,1367328.0
4228,1038296.0,720.0,2038896.0,720.0,480.0,480.0,1032008.0,2038656.0,480.0,480.0,653664.0,1025960.0,480.0,1391520.0
4229,480.0,480.0,1972128.0,480.0,720.0,480.0,720.0,1972128.0,480.0,480.0,623424.0,480.0,480.0,1349184.0
4230,480.0,480.0,2002368.0,480.0,480.0,480.0,480.0,1996560.0,480.0,720.0,629472.0,480.0,480.0,1373376.0
4231,480.0,480.0,2002368.0,480.0,480.0,480.0,480.0,2008416.0,720.0,480.0,635520.0,480.0,720.0,1373616.0
4232,480.0,480.0,2008416.0,480.0,480.0,720.0,480.0,1996320.0,480.0,480.0,629712.0,720.0,480.0,1367328.0
4233,480.0,720.0,1996560.0,720.0,480.0,480.0,480.0,2008416.0,480.0,480.0,635520.0,480.0,480.0,1367328.0
4234,720.0,480.0,2008416.0,480.0,720.0,480.0,480.0,1996320.0,480.0,480.0,629472.0,480.0,480.0,1367328.0
4235,480.0,480.0,1996320.0,480.0,480.0,480.0,720.0,2008656.0,480.0,720.0,635520.0,480.0,480.0,1373376.0
4236,480.0,480.0,2008416.0,480.0,480.0,480.0,480.0,2002368.0,720.0,480.0,629472.0,480.0,720.0,1367568.0
4237,480.0,480.0,1996320.0,480.0,480.0,720.0,480.0,2002368.0,480.0,480.0,635760.0,720.0,480.0,1373376.0
4238,480.0,720.0,2008656.0,720.0,480.0,480.0,480.0,2002368.0,480.0,480.0,629472.0,480.0,480.0,1367328.0
4239,720.0,480.0,1996320.0,480.0,720.0,480.0,720.0,1996320.0,480.0,480.0,635520.0,480.0,480.0,1373376.0
4240,6528.0,480.0,1702256.0,480.0,480.0,480.0,6528.0,1708544.0,720.0,720.0,329360.0,6528.0,480.0,1367328.0
4241,480.0,480.0,1367328.0,480.0,480.0,480.0,480.0,1361280.0,480.0,480.0,480.0,720.0,720.0,1373616.0
4242,480.0,480.0,1373376.0,720.0,480.0,720.0,480.0,1373376.0,480.0,480.0,720.0,480.0,480.0,1367328.0
4243,720.0,720.0,1367568.0,480.0,480.0,480.0,480.0,1367328.0,480.0,480.0,480.0,480.0,480.0,1373376.0
4244,480.0,480.0,1373376.0,480.0,720.0,480.0,720.0,1373616.0,480.0,480.0,480.0,480.0,480.0,1367328.0
4245,480.0,480.0,909968.0,6528.0,480.0,480.0,6528.0,916016.0,720.0,720.0,480.0,6528.0,480.0,922304.0
4246,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0,720.0,720.0,720.0,635520.0
4247,6528.0,480.0,19552.0,720.0,480.0,720.0,6528.0,19312.0,480.0,480.0,480.0,6528.0,480.0,19312.0
4248,720.0,720.0,480.0,314976.0,720.0,480.0,321024.0,480.0,480.0,480.0,480.0,327072.0,480.0,480.0
4249,480.0,480.0,480.0,2062848.0,480.0,480.0,2063088.0,720.0,480.0,720.0,480.0,2062848.0,480.0,480.0
4250,480.0,480.0,480.0,2056800.0,480.0,480.0,2056800.0,480.0,720.0,480.0,480.0,2056800.0,720.0,720.0
4251,480.0,480.0,480.0,2056800.0,480.0,720.0,2056800.0,480.0,480.0,480.0,720.0,2057040.0,480.0,480.0
4252,768576.0,720.0,720.0,2063088.0,480.0,480.0,2843040.0,480.0,480.0,480.0,480.0,2861184.0,480.0,480.0
4253,5153616.0,480.0,480.0,2062848.0,720.0,480.0,7209936.0,480.0,480.0,480.0,480.0,7203648.0,480.0,480.0
4254,5141280.0,480.0,480.0,2056800.0,480.0,480.0,7197600.0,720.0,720.0,720.0,480.0,7197600.0,480.0,480.0
4255,5147328.0,480.0,480.0,3411552.0,480.0,480.0,8594688.0,480.0,480.0,480.0,480.0,8613072.0,720.0,720.0
4256,5147328.0,480.0,480.0,11322576.0,480.0,720.0,16451040.0,480.0,480.0,480.0,720.0,16457088.0,480.0,480.0
4257,5147568.0,720.0,720.0,11292096.0,7004064.0,480.0,9447456.0,480.0,7028256.0,480.0,480.0,9423264.0,7052448.0,480.0
4258,5141280.0,480.0,480.0,11316288.0,9260208.0,480.0,7203888.0,480.0,9259968.0,480.0,480.0,7203648.0,9259968.0,480.0
4259,5147328.0,480.0,480.0,11316288.0,9259968.0,480.0,7197600.0,720.0,9260208.0,720.0,480.0,7197600.0,9259968.0,480.0
4260,5141280.0,6528.0,480.0,4837240.0,2756728.0,6528.0,7197880.0,480.0,2732536.0,6528.0,6808.0,7197600.0,2708584.0,1000.0
4261,5141280.0,480.0,480.0,2056800.0,480.0,480.0,7203648.0,480.0,480.0,480.0,720.0,7203888.0,480.0,480.0
4262,2306496.0,480.0,12816.0,1735936.0,480.0,720.0,4017520.0,12576.0,480.0,480.0,480.0,3999376.0,480.0,12576.0
4263,720.0,720.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
4264,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0
4265,429888.0,480.0,480.0,480.0,480.0,480.0,441984.0,480.0,720.0,480.0,480.0,448032.0,480.0,720.0
4266,3091008.0,480.0,480.0,480.0,480.0,480.0,3084960.0,480.0,480.0,480.0,720.0,3091248.0,720.0,480.0
4267,3084960.0,480.0,720.0,720.0,480.0,720.0,3091008.0,480.0,480.0,480.0,480.0,3084960.0,480.0,480.0
4268,3091248.0,720.0,480.0,480.0,720.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,480.0,480.0
4269,3091008.0,480.0,480.0,480.0,480.0,480.0,3091248.0,720.0,480.0,720.0,480.0,3091008.0,480.0,480.0
4270,3084960.0,480.0,472224.0,480.0,480.0,480.0,3084960.0,472224.0,720.0,480.0,480.0,3084960.0,720.0,472464.0
4271,593872.0,480.0,744384.0,480.0,480.0,720.0,587824.0,744384.0,480.0,480.0,720.0,582016.0,480.0,744384.0
4272,480.0,720.0,738576.0,720.0,480.0,480.0,480.0,738336.0,480.0,480.0,480.0,480.0,480.0,738336.0
4273,720.0,480.0,738336.0,480.0,720.0,480.0,720.0,738336.0,480.0,480.0,480.0,480.0,480.0,738336.0
4274,480.0,480.0,738336.0,127488.0,480.0,480.0,127488.0,738576.0,720.0,720.0,480.0,133536.0,480.0,738336.0
4275,127488.0,480.0,738336.0,950016.0,480.0,480.0,1077024.0,738336.0,480.0,480.0,480.0,1077264.0,720.0,738576.0
4276,943968.0,480.0,738336.0,944208.0,480.0,720.0,1893504.0,738336.0,480.0,480.0,720.0,1893504.0,480.0,738336.0
4277,950256.0,720.0,738576.0,950016.0,480.0,480.0,1899552.0,738336.0,480.0,480.0,480.0,1899552.0,480.0,738336.0
4278,950016.0,480.0,738336.0,950016.0,720.0,480.0,1893744.0,738576.0,480.0,480.0,480.0,1893504.0,480.0,738336.0
4279,943968.0,480.0,738336.0,950016.0,480.0,480.0,1899552.0,738336.0,720.0,720.0,480.0,1899552.0,480.0,732528.0
4280,2232192.0,480.0,738336.0,950016.0,480.0,480.0,3181728.0,738336.0,480.0,480.0,720.0,3181968.0,720.0,738336.0
4281,3012384.0,480.0,385112.0,950256.0,480.0,720.0,3967968.0,384872.0,480.0,480.0,480.0,3967968.0,480.0,390920.0
4282,3006576.0,720.0,480.0,943968.0,480.0,480.0,3949824.0,480.0,480.0,480.0,480.0,3955872.0,480.0,480.0
4283,3006336.0,480.0,480.0,950016.0,720.0,480.0,3950064.0,720.0,480.0,480.0,480.0,3949824.0,480.0,480.0
4284,3399456.0,480.0,480.0,950016.0,480.0,480.0,4355040.0,480.0,720.0,720.0,480.0,4348992.0,480.0,720.0
4285,3635328.0,480.0,103296.0,950016.0,480.0,480.0,4590912.0,97248.0,480.0,480.0,720.0,4597200.0,720.0,97248.0
4286,3641376.0,480.0,841392.0,944208.0,480.0,720.0,4578816.0,847200.0,480.0,480.0,480.0,4578816.0,480.0,841152.0
4287,3641616.0,720.0,841152.0,950016.0,720.0,480.0,4596960.0,841152.0,480.0,480.0,480.0,4590912.0,480.0,847200.0
4288,3641376.0,480.0,847200.0,950016.0,480.0,480.0,4579056.0,841392.0,480.0,720.0,480.0,4584864.0,480.0,841152.0
4289,3641376.0,480.0,841152.0,3447840.0,480.0,480.0,7100832.0,847200.0,720.0,480.0,480.0,7112928.0,720.0,847440.0
4290,3635328.0,480.0,847200.0,5068704.0,480.0,720.0,8697504.0,841152.0,480.0,480.0,720.0,8703792.0,480.0,841152.0
4291,3641376.0,720.0,847440.0,2562392.0,480.0,480.0,6203048.0,853248.0,480.0,480.0,480.0,6184904.0,480.0,847200.0
4292,3635568.0,480.0,841152.0,950016.0,720.0,480.0,4585104.0,841152.0,480.0,480.0,480.0,4590912.0,480.0,847200.0
4293,3647424.0,480.0,847200.0,950016.0,480.0,480.0,4590912.0,841392.0,720.0,720.0,480.0,4584864.0,480.0,841152.0
4294,3629280.0,480.0,841152.0,950016.0,480.0,480.0,4578816.0,847200.0,480.0,480.0,480.0,4585104.0,720.0,841392.0
4295,3641376.0,480.0,841152.0,950256.0,480.0,720.0,4596960.0,841152.0,480.0,480.0,720.0,4584864.0,480.0,847200.0
