,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2
922,5146848.0,0.0,14160.0,7197120.0,0.0,0.0,12337920.0,14160.0,0.0,0.0,0.0,4720.0,12343968.0,9440.0,0.0,0.0,0.0,0.0
923,6949152.0,0.0,28320.0,7191072.0,0.0,0.0,14158368.0,28320.0,0.0,0.0,0.0,18880.0,14164416.0,9440.0,0.0,0.0,0.0,0.0
924,10221120.0,0.0,18880.0,4486536.0,0.0,0.0,14701608.0,18880.0,0.0,0.0,0.0,9440.0,14695560.0,9440.0,0.0,0.0,0.0,0.0
925,10269504.0,2360.0,11800.0,4106592.0,3187296.0,2360.0,11176704.0,11800.0,0.0,3199392.0,2360.0,9440.0,11158560.0,4720.0,3211488.0,0.0,0.0,0.0
926,9550480.0,4720.0,9440.0,4106592.0,4403632.0,4720.0,9241344.0,9440.0,0.0,4391536.0,4720.0,9440.0,9241344.0,4720.0,4379440.0,0.0,0.0,0.0
927,975456.0,2360.0,9440.0,2457216.0,12096.0,2360.0,3396384.0,9440.0,0.0,12096.0,2360.0,7080.0,3378240.0,4720.0,12096.0,0.0,0.0,0.0
928,0.0,0.0,2360.0,6048.0,0.0,0.0,6048.0,2360.0,0.0,0.0,0.0,2360.0,6048.0,0.0,0.0,0.0,0.0,0.0
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,0.0,0.0,14160.0,598752.0,0.0,0.0,604800.0,14160.0,0.0,0.0,0.0,14160.0,610848.0,0.0,0.0,0.0,0.0,0.0
935,0.0,0.0,4720.0,2044224.0,0.0,0.0,2044224.0,4720.0,0.0,0.0,0.0,4720.0,2044224.0,0.0,0.0,0.0,0.0,0.0
936,0.0,0.0,4720.0,2044224.0,0.0,0.0,2044224.0,4720.0,0.0,0.0,0.0,4720.0,2044224.0,0.0,0.0,0.0,0.0,0.0
937,0.0,0.0,4720.0,2044224.0,0.0,0.0,2044224.0,4720.0,0.0,0.0,0.0,4720.0,2044224.0,0.0,0.0,0.0,0.0,0.0
938,1530144.0,0.0,18880.0,2050272.0,0.0,0.0,3592512.0,18880.0,0.0,0.0,0.0,18880.0,3604608.0,0.0,0.0,0.0,0.0,0.0
939,5134752.0,0.0,9440.0,2050272.0,0.0,0.0,7178976.0,9440.0,0.0,0.0,0.0,9440.0,7178976.0,0.0,0.0,0.0,0.0,0.0
940,5134752.0,0.0,9440.0,2044224.0,0.0,0.0,7185024.0,9440.0,0.0,0.0,0.0,9440.0,7185024.0,0.0,0.0,0.0,0.0,0.0
941,5140800.0,0.0,23600.0,4832352.0,0.0,0.0,9991296.0,23600.0,0.0,0.0,0.0,9440.0,10021536.0,14160.0,0.0,0.0,0.0,0.0
942,5134752.0,0.0,14160.0,11303712.0,0.0,0.0,16450560.0,14160.0,0.0,0.0,0.0,9440.0,16444512.0,4720.0,0.0,0.0,0.0,0.0
943,5128704.0,2360.0,11800.0,11267424.0,7451136.0,2360.0,8920800.0,11800.0,0.0,7481376.0,2360.0,9440.0,8902656.0,4720.0,7505568.0,0.0,0.0,0.0
944,5140800.0,4720.0,9440.0,11291616.0,9253440.0,4720.0,7191072.0,9440.0,0.0,9247392.0,4720.0,9440.0,7185024.0,4720.0,9247392.0,0.0,0.0,0.0
945,5128704.0,4720.0,9440.0,11285568.0,9247392.0,4720.0,7172928.0,9440.0,0.0,9247392.0,4720.0,9440.0,7172928.0,4720.0,9247392.0,0.0,0.0,0.0
946,5122656.0,2360.0,9440.0,3451768.0,1383352.0,2360.0,7172928.0,9440.0,0.0,1359160.0,2360.0,9440.0,7172928.0,2360.0,1334968.0,0.0,0.0,0.0
947,5140800.0,0.0,9440.0,2050272.0,0.0,0.0,7178976.0,9440.0,0.0,0.0,0.0,9440.0,7178976.0,0.0,0.0,0.0,0.0,0.0
948,1658880.0,0.0,9440.0,1608208.0,0.0,0.0,3254992.0,9440.0,0.0,0.0,0.0,9440.0,3236848.0,0.0,0.0,0.0,0.0,0.0
949,0.0,0.0,2360.0,18144.0,0.0,0.0,18144.0,2360.0,0.0,0.0,0.0,2360.0,18144.0,0.0,0.0,0.0,0.0,0.0
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,0.0,0.0,2933280.0,16520.0,0.0,0.0,16520.0,2915136.0,0.0,0.0,0.0,2909088.0,16520.0,0.0,0.0,0.0,0.0,0.0
957,0.0,0.0,4094496.0,4720.0,0.0,0.0,4720.0,4106592.0,0.0,0.0,0.0,4100544.0,4720.0,0.0,0.0,0.0,0.0,0.0
958,16520.0,0.0,7777728.0,4720.0,0.0,0.0,21240.0,7753536.0,0.0,0.0,0.0,4106592.0,21240.0,3634848.0,0.0,0.0,0.0,0.0
959,4720.0,0.0,9241344.0,4720.0,0.0,0.0,9440.0,9259488.0,0.0,0.0,0.0,4112640.0,9440.0,5140800.0,0.0,0.0,0.0,0.0
960,4720.0,0.0,9888480.0,18880.0,0.0,0.0,23600.0,9870336.0,0.0,0.0,0.0,4106592.0,23600.0,5763744.0,0.0,0.0,0.0,0.0
961,4720.0,0.0,12307680.0,9440.0,0.0,0.0,14160.0,12307680.0,0.0,0.0,0.0,4100544.0,14160.0,8207136.0,0.0,0.0,0.0,0.0
962,4720.0,0.0,12331872.0,9440.0,0.0,0.0,14160.0,12331872.0,0.0,0.0,0.0,4112640.0,14160.0,8219232.0,0.0,0.0,0.0,0.0
963,4720.0,0.0,12337920.0,9440.0,0.0,0.0,14160.0,12331872.0,0.0,0.0,0.0,4106592.0,14160.0,8225280.0,0.0,0.0,0.0,0.0
964,21240.0,0.0,15366888.0,9440.0,0.0,0.0,30680.0,15360840.0,0.0,0.0,0.0,7729344.0,30680.0,7619400.0,0.0,0.0,0.0,0.0
965,9440.0,4463424.0,9882432.0,4720.0,4720.0,4457376.0,9440.0,9912672.0,0.0,4720.0,4445280.0,9241344.0,9440.0,5122656.0,4720.0,0.0,0.0,0.0
966,9440.0,5146848.0,9259488.0,4720.0,4720.0,5140800.0,9440.0,9247392.0,0.0,4720.0,5140800.0,9241344.0,9440.0,5134752.0,4720.0,0.0,0.0,0.0
967,9440.0,4616352.0,6653488.0,4720.0,4720.0,4628448.0,9440.0,6665584.0,0.0,4720.0,4640544.0,6683728.0,9440.0,4658688.0,4720.0,0.0,0.0,0.0
968,2360.0,18144.0,1308096.0,4720.0,2360.0,18144.0,4720.0,1320192.0,0.0,2360.0,18144.0,1332288.0,4720.0,18144.0,2360.0,0.0,0.0,0.0
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,0.0,0.0,14160.0,350784.0,0.0,0.0,356832.0,14160.0,0.0,0.0,0.0,14160.0,362880.0,0.0,0.0,0.0,0.0,0.0
976,0.0,0.0,4720.0,3078432.0,0.0,0.0,3078432.0,4720.0,0.0,0.0,0.0,4720.0,3084480.0,0.0,0.0,0.0,0.0,0.0
977,0.0,0.0,4720.0,3066336.0,0.0,0.0,3072384.0,4720.0,0.0,0.0,0.0,4720.0,3060288.0,0.0,0.0,0.0,0.0,0.0
978,0.0,0.0,4720.0,3078432.0,0.0,0.0,3072384.0,4720.0,0.0,0.0,0.0,4720.0,3084480.0,0.0,0.0,0.0,0.0,0.0
979,0.0,0.0,4720.0,5636736.0,0.0,0.0,5648832.0,4720.0,0.0,0.0,0.0,4720.0,5654880.0,0.0,0.0,0.0,0.0,0.0
980,0.0,0.0,4720.0,7191072.0,0.0,0.0,7185024.0,4720.0,0.0,0.0,0.0,4720.0,7197120.0,0.0,0.0,0.0,0.0,0.0
981,1886976.0,0.0,21240.0,7239456.0,0.0,0.0,9132480.0,21240.0,0.0,0.0,0.0,21240.0,9126432.0,0.0,0.0,0.0,0.0,0.0
982,5406912.0,0.0,25960.0,7287840.0,0.0,0.0,12706848.0,25960.0,0.0,0.0,0.0,9440.0,12718944.0,16520.0,0.0,0.0,0.0,0.0
983,7590240.0,0.0,14160.0,7203168.0,0.0,0.0,14835744.0,14160.0,0.0,0.0,0.0,9440.0,14829696.0,4720.0,0.0,0.0,0.0,0.0
984,10130400.0,4720.0,9440.0,7070112.0,5878656.0,4720.0,11297664.0,9440.0,0.0,5896800.0,4720.0,9440.0,11291616.0,4720.0,5908896.0,0.0,0.0,0.0
985,7870216.0,4720.0,9440.0,7172928.0,7172928.0,4720.0,7864168.0,9440.0,0.0,7166880.0,4720.0,9440.0,7852072.0,4720.0,7172928.0,0.0,0.0,0.0
986,4228928.0,4720.0,7080.0,6702392.0,6690296.0,4720.0,4210784.0,7080.0,0.0,6684248.0,4720.0,9440.0,4198688.0,2360.0,6678200.0,0.0,0.0,0.0
987,0.0,2360.0,0.0,817688.0,805592.0,2360.0,0.0,0.0,0.0,799544.0,2360.0,2360.0,0.0,0.0,787448.0,0.0,0.0,0.0
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,0.0,0.0,14160.0,1330560.0,0.0,0.0,1336608.0,14160.0,0.0,0.0,0.0,14160.0,1348704.0,0.0,0.0,0.0,0.0,0.0
994,0.0,0.0,4720.0,3132864.0,0.0,0.0,3132864.0,4720.0,0.0,0.0,0.0,4720.0,3132864.0,0.0,0.0,0.0,0.0,0.0
995,0.0,0.0,4720.0,3084480.0,0.0,0.0,3084480.0,4720.0,0.0,0.0,0.0,4720.0,3084480.0,0.0,0.0,0.0,0.0,0.0
996,0.0,0.0,7080.0,3870720.0,0.0,0.0,3882816.0,7080.0,0.0,0.0,0.0,7080.0,3888864.0,0.0,0.0,0.0,0.0,0.0
997,0.0,0.0,2360.0,6429024.0,0.0,0.0,6429024.0,2360.0,0.0,0.0,0.0,2360.0,6429024.0,0.0,0.0,0.0,0.0,0.0
998,0.0,280.0,4720.0,7166880.0,0.0,0.0,7166880.0,4720.0,0.0,0.0,0.0,4720.0,7160832.0,0.0,0.0,0.0,0.0,0.0
999,3066336.0,0.0,35400.0,7209216.0,0.0,0.0,10287648.0,35400.0,0.0,0.0,0.0,21240.0,10299744.0,14160.0,0.0,0.0,0.0,0.0
1000,7166880.0,0.0,14160.0,7197120.0,0.0,0.0,14370048.0,14160.0,0.0,0.0,0.0,9440.0,14382144.0,4720.0,0.0,0.0,0.0,0.0
1001,8805888.0,0.0,14160.0,7203168.0,0.0,0.0,15996960.0,14160.0,0.0,0.0,0.0,9440.0,16015104.0,4720.0,0.0,0.0,0.0,0.0
1002,9684616.0,2360.0,11800.0,7166880.0,6271776.0,2360.0,10591816.0,11800.0,0.0,6289920.0,2360.0,9440.0,10549480.0,4720.0,6302016.0,0.0,0.0,0.0
1003,7209904.0,4720.0,9440.0,7203168.0,7209216.0,4720.0,7203856.0,9440.0,0.0,7209216.0,4720.0,9440.0,7197808.0,4720.0,7215264.0,0.0,0.0,0.0
1004,1180048.0,4720.0,4720.0,4833560.0,4821464.0,4720.0,1167952.0,4720.0,0.0,4815416.0,4720.0,9440.0,1161904.0,0.0,4803320.0,0.0,0.0,0.0
1005,0.0,4720.0,0.0,85880.0,73784.0,4720.0,0.0,0.0,0.0,61688.0,4720.0,4720.0,0.0,0.0,55640.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0.0,0.0,1856736.0,16520.0,0.0,0.0,16520.0,1850688.0,0.0,0.0,0.0,1850688.0,16520.0,0.0,0.0,0.0,0.0,0.0
1012,0.0,0.0,2050272.0,4720.0,0.0,0.0,4720.0,2050272.0,0.0,0.0,0.0,2044224.0,4720.0,0.0,0.0,0.0,0.0,0.0
1013,0.0,0.0,2782080.0,7080.0,0.0,0.0,7080.0,2782080.0,0.0,0.0,0.0,2782080.0,7080.0,0.0,0.0,0.0,0.0,0.0
1014,0.0,0.0,1312696.0,2360.0,0.0,0.0,2360.0,1312416.0,0.0,0.0,0.0,1312416.0,2360.0,0.0,0.0,0.0,0.0,280.0
1015,16520.0,0.0,6429024.0,4720.0,0.0,0.0,21240.0,6416928.0,0.0,0.0,0.0,6404832.0,21240.0,0.0,0.0,0.0,0.0,0.0
1016,4720.0,0.0,7172928.0,4720.0,0.0,0.0,9440.0,7172928.0,0.0,0.0,0.0,7172928.0,9440.0,0.0,0.0,0.0,0.0,0.0
1017,4720.0,0.0,7185024.0,4720.0,0.0,0.0,9440.0,7185024.0,0.0,0.0,0.0,7185024.0,9440.0,0.0,0.0,0.0,0.0,0.0
1018,5148.0,428.0,15440544.0,21668.0,428.0,0.0,26388.0,15410732.0,0.0,0.0,0.0,7203168.0,26388.0,8183372.0,428.0,0.0,0.0,0.0
1019,4720.0,8007552.0,8401100.0,9440.0,2360.0,7977740.0,11800.0,8424864.0,428.0,2788.0,7953548.0,7173356.0,11800.0,9211104.0,2360.0,428.0,428.0,428.0
1020,4720.0,9265536.0,7191072.0,9440.0,4720.0,9271584.0,9440.0,7197120.0,0.0,4720.0,9277632.0,7197120.0,9440.0,9265536.0,4720.0,0.0,0.0,0.0
1021,4720.0,9229248.0,7160832.0,9440.0,4720.0,9235296.0,9440.0,7166880.0,0.0,4720.0,9223200.0,7166880.0,9440.0,9235296.0,4720.0,0.0,0.0,0.0
1022,4720.0,5193592.0,7166880.0,9440.0,4720.0,5211736.0,9720.0,7160832.0,0.0,4720.0,5241976.0,7160832.0,9440.0,5260120.0,4720.0,0.0,0.0,0.0
1023,4720.0,0.0,7185024.0,4720.0,0.0,0.0,9440.0,7178976.0,0.0,0.0,0.0,7178976.0,9440.0,0.0,0.0,0.0,0.0,0.0
1024,4720.0,0.0,5971104.0,4720.0,0.0,0.0,9440.0,5995296.0,0.0,0.0,0.0,6007392.0,9440.0,0.0,0.0,0.0,0.0,0.0
1025,2360.0,0.0,380464.0,4720.0,0.0,0.0,7080.0,380464.0,0.0,0.0,0.0,386512.0,7080.0,0.0,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,0.0,0.0,16520.0,2818368.0,0.0,0.0,2824416.0,16520.0,0.0,0.0,0.0,16520.0,2836512.0,0.0,0.0,0.0,0.0,0.0
1033,0.0,0.0,4720.0,4106592.0,0.0,0.0,4112640.0,4720.0,0.0,0.0,0.0,4720.0,4106592.0,0.0,0.0,0.0,0.0,0.0
1034,3568320.0,0.0,21240.0,4100544.0,0.0,0.0,7680960.0,21240.0,0.0,0.0,0.0,4720.0,7687008.0,16520.0,0.0,0.0,0.0,0.0
1035,5140800.0,0.0,9440.0,4106592.0,0.0,0.0,9247392.0,9440.0,0.0,0.0,0.0,4720.0,9259488.0,4720.0,0.0,0.0,0.0,0.0
1036,5140800.0,0.0,23600.0,4705344.0,0.0,0.0,9852192.0,23600.0,0.0,0.0,0.0,4720.0,9852192.0,18880.0,0.0,0.0,0.0,0.0
1037,5128704.0,0.0,14160.0,7172928.0,0.0,0.0,12289536.0,14160.0,0.0,0.0,0.0,4720.0,12301632.0,9440.0,0.0,0.0,0.0,0.0
1038,5134752.0,0.0,14160.0,7178976.0,0.0,0.0,12331872.0,14160.0,0.0,0.0,0.0,4720.0,12319776.0,9440.0,0.0,0.0,0.0,0.0
1039,5134752.0,0.0,14160.0,7185024.0,0.0,0.0,12307680.0,14160.0,0.0,0.0,0.0,4720.0,12319776.0,9440.0,0.0,0.0,280.0,0.0
1040,8672832.0,0.0,30680.0,6639624.0,0.0,0.0,15306408.0,30680.0,0.0,0.0,0.0,21240.0,15318504.0,9440.0,0.0,0.0,0.0,0.0
1041,10257408.0,4720.0,9440.0,4106592.0,4457376.0,4720.0,9918720.0,9440.0,0.0,4469472.0,4720.0,9440.0,9894528.0,4720.0,4481568.0,0.0,0.0,0.0
1042,10257408.0,4720.0,9440.0,4100544.0,5134752.0,4720.0,9241344.0,9440.0,0.0,5134752.0,4720.0,9440.0,9235296.0,4720.0,5134752.0,0.0,0.0,0.0
1043,7423312.0,4720.0,9440.0,4100544.0,4731264.0,4720.0,6756304.0,9440.0,0.0,4719168.0,4720.0,9440.0,6744208.0,4720.0,4707072.0,0.0,0.0,0.0
1044,18144.0,2360.0,4720.0,1429056.0,18144.0,2360.0,1416960.0,4720.0,0.0,18144.0,2360.0,4720.0,1410912.0,2360.0,18144.0,0.0,0.0,0.0
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,0.0,0.0,14160.0,145152.0,0.0,0.0,151200.0,14160.0,0.0,0.0,0.0,14160.0,163296.0,0.0,0.0,0.0,0.0,0.0
1052,0.0,0.0,4720.0,4100544.0,0.0,0.0,4106592.0,4720.0,0.0,0.0,0.0,4720.0,4100544.0,0.0,0.0,0.0,0.0,0.0
1053,459648.0,0.0,18880.0,4100544.0,0.0,0.0,4572288.0,18880.0,0.0,0.0,0.0,4720.0,4590432.0,14160.0,0.0,0.0,0.0,0.0
1054,5140800.0,0.0,9440.0,4112640.0,0.0,0.0,9247392.0,9440.0,0.0,0.0,0.0,4720.0,9247392.0,4720.0,0.0,0.0,0.0,0.0
1055,5134752.0,0.0,9440.0,4106592.0,280.0,280.0,9241344.0,9440.0,0.0,0.0,0.0,4720.0,9247672.0,4720.0,0.0,0.0,0.0,0.0
1056,5134752.0,0.0,25960.0,5890752.0,0.0,0.0,11043648.0,25960.0,0.0,0.0,0.0,4720.0,11043648.0,21240.0,0.0,0.0,0.0,0.0
1057,5134752.0,0.0,14160.0,7185024.0,0.0,0.0,12307680.0,14160.0,0.0,0.0,0.0,4720.0,12307680.0,9440.0,0.0,0.0,0.0,0.0
1058,5140800.0,0.0,14160.0,7191072.0,0.0,0.0,12325824.0,14160.0,0.0,0.0,0.0,4720.0,12331872.0,9440.0,0.0,0.0,0.0,0.0
1059,5564160.0,0.0,28320.0,7185024.0,0.0,0.0,12773376.0,28320.0,0.0,0.0,0.0,18880.0,12785472.0,9440.0,0.0,0.0,0.0,0.0
1060,10239264.0,0.0,18880.0,5442120.0,0.0,0.0,15675336.0,18880.0,0.0,0.0,0.0,9440.0,15657192.0,9440.0,0.0,0.0,0.0,0.0
1061,10257408.0,4720.0,9440.0,4106592.0,4415040.0,4720.0,9942912.0,9440.0,0.0,4427136.0,4720.0,9440.0,9936864.0,4720.0,4439232.0,0.0,0.0,0.0
1062,10269504.0,4720.0,9440.0,4100544.0,5134752.0,4720.0,9241344.0,9440.0,0.0,5134752.0,4720.0,9440.0,9247392.0,4720.0,5140800.0,0.0,0.0,0.0
1063,3401392.0,4720.0,7080.0,4084128.0,2729376.0,4720.0,4719856.0,7080.0,0.0,2717280.0,4720.0,7080.0,4689616.0,4720.0,2699136.0,0.0,0.0,0.0
1064,0.0,0.0,2360.0,24192.0,0.0,0.0,24192.0,2360.0,0.0,0.0,0.0,2360.0,24192.0,0.0,0.0,0.0,0.0,0.0
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.0,0.0,78624.0,7080.0,0.0,0.0,9440.0,66528.0,0.0,0.0,0.0,60480.0,14160.0,0.0,0.0,0.0,0.0,0.0
1072,0.0,0.0,4040064.0,9440.0,0.0,0.0,7080.0,4040064.0,0.0,0.0,0.0,4040064.0,4720.0,0.0,0.0,0.0,0.0,0.0
1073,0.0,0.0,4148928.0,4720.0,0.0,0.0,7080.0,4136832.0,0.0,0.0,0.0,4106592.0,4720.0,18144.0,0.0,0.0,0.0,0.0
1074,16520.0,0.0,9223200.0,4720.0,0.0,0.0,21240.0,9229248.0,0.0,0.0,0.0,4106592.0,23600.0,5116608.0,0.0,0.0,0.0,0.0
1075,4720.0,0.0,9229248.0,4720.0,0.0,0.0,9440.0,9217152.0,0.0,0.0,0.0,4100544.0,7080.0,5128704.0,0.0,0.0,0.0,0.0
1076,4720.0,0.0,10741248.0,21240.0,0.0,0.0,25960.0,10735200.0,0.0,0.0,0.0,4112640.0,25960.0,6604416.0,0.0,0.0,0.0,0.0
1077,4720.0,0.0,12319776.0,9440.0,0.0,0.0,14160.0,12325824.0,0.0,0.0,0.0,4106592.0,14160.0,8219232.0,0.0,0.0,0.0,0.0
1078,4720.0,0.0,12283488.0,7080.0,0.0,0.0,11800.0,12277440.0,0.0,0.0,0.0,4094496.0,14160.0,8182944.0,0.0,0.0,0.0,0.0
1079,7080.0,0.0,12386304.0,11800.0,0.0,0.0,16520.0,12362112.0,0.0,0.0,0.0,4124736.0,14160.0,8237376.0,0.0,0.0,0.0,0.0
1080,18880.0,0.0,15983784.0,9440.0,0.0,0.0,30680.0,15989832.0,0.0,0.0,0.0,9199008.0,30680.0,6802920.0,0.0,0.0,0.0,0.0
1081,9440.0,4445280.0,9906624.0,7080.0,2360.0,4433184.0,11800.0,9942912.0,0.0,4720.0,4421088.0,9223200.0,11800.0,5122656.0,4720.0,0.0,0.0,0.0
1082,9440.0,5140800.0,9253440.0,4720.0,7080.0,5140800.0,9440.0,9247392.0,0.0,4720.0,5140800.0,9253440.0,9440.0,5140800.0,4720.0,0.0,0.0,0.0
1083,9440.0,3158784.0,5177776.0,4720.0,2360.0,3170880.0,9440.0,5189872.0,0.0,2360.0,3182976.0,5195920.0,9440.0,3195072.0,2360.0,0.0,0.0,0.0
1084,2360.0,0.0,134784.0,2360.0,2360.0,0.0,2360.0,146880.0,0.0,2360.0,0.0,158976.0,2360.0,0.0,2360.0,0.0,0.0,0.0
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
