,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2
136,2056800.0,480.0,3931680.0,480.0,720.0,720.0,2056800.0,3931680.0,480.0,480.0,480.0,3091008.0,2056800.0,841152.0,720.0,720.0,480.0,480.0
137,1100136.0,480.0,3931920.0,720.0,480.0,480.0,1094088.0,3931680.0,480.0,480.0,480.0,3091008.0,1088280.0,841152.0,480.0,480.0,480.0,480.0
138,720.0,720.0,3937728.0,480.0,480.0,480.0,480.0,3931680.0,480.0,480.0,480.0,3091008.0,480.0,847200.0,480.0,480.0,480.0,720.0
139,480.0,480.0,3931680.0,480.0,480.0,480.0,480.0,3931680.0,480.0,480.0,720.0,3084960.0,480.0,841152.0,480.0,480.0,720.0,480.0
140,480.0,480.0,3515056.0,6528.0,480.0,480.0,6528.0,3527392.0,480.0,720.0,480.0,2692528.0,6528.0,847200.0,480.0,480.0,480.0,480.0
141,480.0,480.0,1784640.0,480.0,480.0,480.0,720.0,1772544.0,480.0,480.0,480.0,932112.0,480.0,841392.0,480.0,480.0,480.0,480.0
142,480.0,480.0,2903520.0,480.0,480.0,480.0,480.0,2909568.0,720.0,480.0,480.0,2056800.0,480.0,841152.0,480.0,480.0,480.0,480.0
143,480.0,480.0,2897472.0,480.0,480.0,480.0,480.0,2897752.0,480.0,480.0,760.0,2056800.0,480.0,847200.0,720.0,720.0,480.0,480.0
144,2921664.0,480.0,2903520.0,720.0,720.0,720.0,2933760.0,2897472.0,480.0,480.0,480.0,2062848.0,2940048.0,841152.0,480.0,480.0,480.0,480.0
145,3097056.0,720.0,2201112.0,480.0,480.0,480.0,3091008.0,2212968.0,480.0,480.0,480.0,2056800.0,3091008.0,150600.0,480.0,480.0,480.0,480.0
146,2223704.0,480.0,2068896.0,480.0,480.0,480.0,2217416.0,2062848.0,480.0,480.0,480.0,2056800.0,2211368.0,6528.0,480.0,480.0,480.0,480.0
147,480.0,480.0,2437824.0,480.0,480.0,480.0,480.0,2431776.0,480.0,720.0,720.0,2437824.0,480.0,480.0,480.0,480.0,720.0,720.0
148,792768.0,480.0,2903520.0,480.0,480.0,480.0,798816.0,2909808.0,480.0,480.0,480.0,2897472.0,798816.0,480.0,480.0,480.0,480.0,480.0
149,847200.0,480.0,4832832.0,480.0,480.0,480.0,841152.0,4826784.0,480.0,480.0,480.0,4833072.0,841152.0,720.0,480.0,480.0,480.0,480.0
150,841152.0,480.0,4965888.0,480.0,480.0,480.0,841392.0,4965888.0,720.0,480.0,480.0,4953792.0,847200.0,480.0,720.0,720.0,480.0,480.0
151,841152.0,480.0,4012592.0,6528.0,720.0,720.0,853248.0,4018640.0,480.0,480.0,480.0,4030736.0,847440.0,760.0,480.0,480.0,480.0,760.0
152,847200.0,480.0,2903760.0,720.0,480.0,480.0,841152.0,2897472.0,480.0,480.0,480.0,2903520.0,847200.0,480.0,480.0,480.0,480.0,480.0
