,1_port1,1_port2,1_port3,1_port4,1_port5,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port1,5_port2,5_port3,5_port4,5_port5
2706,480.0,6528.0,3091248.0,2276776.0,3091248.0,480,480,8451784,6528,480,480,8439928,480,6528,720,480
2707,720.0,720.0,3084960.0,720.0,3084960.0,480,480,6169440,480,480,480,6169440,480,480,480,480
2708,480.0,480.0,3084960.0,480.0,3084960.0,720,480,6175728,720,720,480,6181536,480,480,480,480
2709,480.0,480.0,3084960.0,480.0,3091008.0,480,720,6175488,480,480,720,6169440,480,720,480,480
2710,480.0,480.0,3091008.0,480.0,3084960.0,480,480,6175488,480,480,480,6175728,720,480,480,720
2711,480.0,720.0,3091248.0,480.0,3091248.0,480,480,6175488,480,480,480,6181536,480,480,720,480
2712,720.0,6528.0,3084960.0,720.0,1276008.0,720,480,4354440,6768,480,480,4342344,480,6528,480,480
2713,480.0,6528.0,220976.0,480.0,480.0,480,480,215168,6528,720,720,208880,480,6528,480,480
2714,480.0,480.0,480.0,480.0,480.0,480,720,480,480,480,480,480,480,720,480,720
2715,480.0,480.0,2571120.0,480.0,480.0,480,480,2576928,480,480,480,2583216,720,480,720,480
2716,720.0,720.0,3084960.0,720.0,720.0,480,480,3084960,480,480,480,3084960,480,480,480,480
2717,480.0,480.0,3084960.0,480.0,480.0,720,480,3085200,720,480,480,3091008,480,480,480,480
2718,480.0,480.0,3091008.0,480.0,480.0,480,720,3091008,480,720,720,3084960,480,720,480,480
2719,480.0,480.0,3078912.0,480.0,480.0,480,480,3084960,480,480,480,3085200,720,480,480,720
2720,480.0,480.0,3091248.0,480.0,720.0,480,480,3091008,480,480,480,3091008,480,480,720,480
2721,720.0,720.0,3091008.0,720.0,480.0,720,480,3084960,480,480,480,3084960,480,480,480,480
2722,480.0,480.0,3091008.0,480.0,480.0,480,480,3091248,720,720,720,3097056,480,480,480,480
2723,480.0,480.0,3091008.0,480.0,480.0,480,720,3091008,480,480,480,3084960,480,720,480,720
2724,480.0,683904.0,1536112.0,480.0,480.0,480,480,1530064,677856,480,480,1524256,720,6528,720,665760
2725,720.0,2057040.0,720.0,480.0,720.0,480,480,480,2056800,480,480,480,480,480,480,2062848
2726,480.0,2056800.0,480.0,720.0,480.0,720,480,720,2057040,480,480,480,480,480,480,2056800
2727,480.0,2062848.0,480.0,480.0,480.0,480,720,480,2062848,720,720,480,480,480,480,2056800
2728,480.0,2056800.0,2528544.0,480.0,480.0,480,480,2534592,2056800,480,480,2540880,720,720,480,2063088
2729,480.0,2147520.0,3212208.0,480.0,720.0,480,480,3218016,2147520,480,480,3218016,480,480,720,2141472
2730,720.0,1966320.0,2957952.0,480.0,480.0,480,480,2951904,1972128,480,480,2957952,480,480,480,1972128
2731,480.0,2062848.0,3091008.0,720.0,480.0,720,480,3091248,2057040,480,480,3091008,480,480,480,2056800
2732,480.0,2056800.0,3091008.0,647616.0,480.0,480,720,3744192,2062848,720,720,3744192,480,720,480,2062848
2733,480.0,2062848.0,3084960.0,2056800.0,480.0,480,480,5141280,2056800,480,480,5141520,720,480,480,2057040
2734,480.0,2056800.0,3085200.0,2056800.0,720.0,480,480,5141280,2056800,480,480,5141280,480,480,720,2056800
2735,720.0,4566960.0,3091008.0,2057040.0,480.0,720,480,5147328,4560672,480,480,5147328,480,480,2498304,2056800
2736,480.0,5153376.0,3091008.0,2062848.0,480.0,480,480,5153616,5153616,720,720,5153376,480,480,3091008,2062848
2737,480.0,6108960.0,3084960.0,2062848.0,480.0,480,720,5141280,6096864,480,480,5147328,480,944208,3084960,2057040
2738,480.0,8243904.0,3091248.0,2056800.0,480.0,480,480,5153376,8243904,480,480,5153616,720,3091008,3091248,2062848
2739,720.0,8226000.0,3084960.0,2056800.0,720.0,480,480,5141280,8219712,480,480,5141280,480,3084960,3084960,2056800
2740,480.0,7543544.0,3097056.0,2063088.0,480.0,720,480,5153616,7555880,480,480,5147328,480,3091008,3091008,1380632
2741,480.0,6163392.0,3078912.0,2050752.0,480.0,480,720,5141280,6169440,720,720,5141280,480,3085200,3084960,480
2742,480.0,6235968.0,3121248.0,2080992.0,480.0,480,480,5195712,6229920,480,480,5195952,720,3115200,3115200,720
2743,480.0,6115008.0,3054960.0,2038656.0,720.0,480,480,5092896,6115008,480,480,5092896,480,3054720,3054960,480
2744,720.0,6169680.0,3091008.0,2057040.0,480.0,720,480,5147328,6175488,480,480,5147328,480,3091008,3091008,480
2745,480.0,6187584.0,1570240.0,2062848.0,480.0,480,480,3626800,6187824,720,480,3614464,480,3084960,3097056,480
2746,480.0,6169440.0,480.0,2056800.0,480.0,480,720,2050752,6163392,480,720,2056800,480,3085200,3078912,720
2747,480.0,7022208.0,480.0,2062848.0,480.0,480,480,2068896,7028256,480,480,2069136,720,3919584,3103344,480
2748,720.0,7185744.0,720.0,2056800.0,720.0,480,480,2050752,7179456,480,480,2050752,480,4113120,3078912,480
2749,480.0,7209696.0,480.0,2057040.0,480.0,720,480,2062848,7215984,480,480,2062848,480,4113120,3091008,480
2750,480.0,7185504.0,480.0,2056800.0,480.0,480,720,2050992,7185504,720,720,2050752,480,4113120,3078912,480
2751,480.0,7209696.0,480.0,2056800.0,480.0,480,480,2062848,7209696,480,480,2062848,720,4113360,3091008,720
2752,480.0,5701024.0,6768.0,1401976.0,720.0,480,480,1401976,5707072,480,480,1396168,480,4119168,1600720,480
2753,720.0,4119408.0,480.0,720.0,480.0,480,480,480,4119168,480,480,480,480,4119168,480,480
2754,480.0,4119168.0,480.0,480.0,480.0,720,480,720,4119408,720,480,480,480,4119168,480,480
2755,480.0,1086400.0,480.0,6528.0,480.0,480,720,6528,1092448,480,720,6528,480,1104784,480,480
2756,480.0,1034688.0,480.0,480.0,480.0,480,480,480,1028640,480,480,720,720,1028640,720,720
2757,480.0,1845360.0,720.0,480.0,720.0,480,480,480,1839072,480,480,480,480,1028640,810912,480
2758,720.0,2056800.0,480.0,720.0,480.0,720,480,480,2069136,480,480,480,480,1028640,1028640,480
2759,480.0,2056800.0,480.0,480.0,480.0,480,480,720,2056800,720,720,480,480,1028640,1028640,480
2760,480.0,2056800.0,480.0,480.0,480.0,480,720,480,2056800,480,480,480,720,1034928,1034688,720
2761,480.0,2056800.0,720.0,480.0,480.0,480,480,480,2056800,480,480,720,480,1028640,1028880,480
2762,720.0,2057040.0,480.0,720.0,720.0,480,480,480,2056800,480,480,480,480,1028640,1028640,480
2763,480.0,2068896.0,480.0,480.0,480.0,720,480,720,2057040,480,480,480,480,1028640,1028640,480
2764,480.0,2056800.0,480.0,480.0,480.0,480,720,480,2056800,720,720,480,480,1028880,1028640,480
2765,480.0,2056800.0,480.0,480.0,480.0,480,480,480,2068896,480,480,720,720,1028640,1028640,720
2766,480.0,3671856.0,720.0,480.0,720.0,480,480,480,3665568,480,480,480,480,1028640,1028880,1603200
2767,720.0,4113120.0,480.0,720.0,480.0,720,480,480,4113120,480,480,480,480,1028640,1028640,2056800
2768,480.0,4125216.0,480.0,480.0,480.0,480,480,720,4113360,720,720,480,480,1034688,1034688,2062848
2769,480.0,4119168.0,480.0,480.0,480.0,480,720,480,4119168,480,480,480,480,1028880,1028640,2057040
2770,480.0,4113120.0,720.0,480.0,480.0,480,480,480,4113120,480,480,720,720,1028640,1028880,2056800
2771,720.0,4113360.0,480.0,720.0,720.0,480,480,480,4125216,480,480,480,480,1028640,1028640,2056800
2772,480.0,4119168.0,480.0,480.0,480.0,720,480,720,4119408,480,480,480,480,1028640,1028640,2062848
2773,480.0,3297328.0,6528.0,480.0,480.0,480,720,6528,3297328,720,720,6528,480,1028880,218896,2056800
2774,480.0,3211968.0,480.0,480.0,480.0,480,480,480,3211968,480,480,720,720,1077024,480,2141712
2775,480.0,2128816.0,284976.0,480.0,480.0,480,480,290784,2128816,480,480,290784,480,157168,720,1972128
2776,720.0,2063088.0,1028640.0,720.0,720.0,480,480,1028640,2062848,480,480,1028640,480,480,480,2062848
2777,480.0,2056800.0,1028640.0,480.0,480.0,720,480,1028880,2057040,720,480,1028640,480,480,480,2056800
2778,480.0,2056800.0,1028640.0,480.0,480.0,480,720,1028640,2056800,480,720,1028640,480,720,480,2056800
2779,480.0,2062848.0,1034688.0,480.0,480.0,480,480,1028640,2062848,480,480,1034928,720,480,480,2063088
2780,480.0,2050992.0,1028880.0,480.0,720.0,480,480,1028640,2056800,480,480,1028640,480,480,720,2056800
2781,720.0,2062848.0,1028640.0,720.0,480.0,720,480,1034688,2057040,480,480,1028640,480,480,480,2056800
2782,480.0,2056800.0,1028640.0,480.0,480.0,480,480,1028880,2056800,720,720,1028640,480,480,480,2056800
2783,480.0,2062848.0,1028640.0,480.0,480.0,480,720,1028640,2062848,480,480,1028640,720,720,480,2063088
2784,480.0,2056800.0,1028880.0,480.0,480.0,480,480,1028640,2056800,480,480,1028880,480,480,720,2056800
2785,720.0,2087280.0,1046784.0,480.0,720.0,480,480,1040736,2087040,480,480,1046784,480,480,480,2087040
2786,480.0,2026560.0,1016544.0,720.0,480.0,720,480,1016544,2026800,480,480,1016544,480,480,480,2032608
2787,480.0,2062848.0,1028640.0,480.0,480.0,480,720,1028880,2062848,720,720,1028640,480,480,480,2056800
2788,480.0,2056800.0,1028640.0,480.0,480.0,480,480,1034688,2056800,480,480,1028880,720,720,480,2057040
2789,480.0,2056800.0,1028880.0,480.0,720.0,480,480,1028640,2056800,480,480,1028640,480,480,720,2056800
2790,720.0,2063088.0,1028640.0,720.0,480.0,480,480,1028640,2062848,480,480,1028640,480,480,480,2062848
2791,480.0,2050752.0,1028640.0,480.0,480.0,720,480,1028880,2057040,720,480,1028640,480,480,480,2056800
2792,480.0,433216.0,1040736.0,480.0,480.0,480,720,1034688,433216,480,720,1040736,480,720,480,439264
2793,480.0,480.0,1028640.0,480.0,480.0,480,480,1028640,480,480,480,1022832,720,480,720,720
2794,480.0,720.0,1028880.0,480.0,720.0,480,480,1028640,480,480,480,1034688,480,480,480,480
2795,720.0,480.0,1028640.0,720.0,480.0,720,480,1034688,720,480,480,1028640,480,480,480,480
2796,480.0,480.0,1028640.0,480.0,480.0,480,480,1022832,480,720,720,1028640,480,480,480,480
2797,480.0,480.0,1028640.0,480.0,480.0,480,720,1034688,480,480,480,1028640,720,720,480,720
2798,480.0,480.0,1028880.0,480.0,480.0,480,480,1028640,480,480,480,1028880,480,480,720,480
2799,720.0,720.0,1034688.0,720.0,720.0,480,480,1028640,480,480,480,1034688,480,480,480,480
2800,480.0,480.0,1028640.0,480.0,480.0,720,480,1028880,720,720,480,1022592,480,480,480,480
2801,480.0,480.0,1028640.0,480.0,480.0,480,720,1028640,480,480,720,1034688,480,720,480,480
2802,480.0,480.0,1028640.0,480.0,480.0,480,480,1028640,480,480,480,1028880,720,480,720,720
2803,480.0,720.0,1028880.0,480.0,720.0,480,480,1028640,480,480,480,1028640,480,480,480,480
2804,720.0,480.0,1028640.0,720.0,480.0,720,480,1034688,720,480,480,1028640,480,480,480,480
2805,480.0,480.0,1028640.0,480.0,480.0,480,480,1028880,480,720,720,1028640,480,480,480,480
2806,480.0,480.0,1034688.0,480.0,480.0,480,720,1028640,480,480,480,1028640,720,720,480,720
2807,480.0,480.0,1028880.0,480.0,480.0,480,480,1028640,480,480,480,1028880,480,480,720,480
2808,720.0,720.0,1028640.0,720.0,720.0,480,480,1028640,480,480,480,1034688,480,480,480,480
2809,480.0,480.0,1028640.0,480.0,480.0,720,480,1028880,720,480,480,1028640,480,480,480,480
2810,480.0,480.0,1028640.0,480.0,480.0,480,720,1034688,480,720,720,1028640,480,720,480,480
2811,480.0,480.0,1028640.0,480.0,480.0,480,480,1028640,480,480,480,1028880,720,480,480,720
2812,480.0,720.0,1028880.0,480.0,720.0,480,480,1028640,480,480,480,1028640,480,480,720,480
2813,720.0,480.0,1034688.0,720.0,480.0,720,480,1028640,480,480,480,1028640,480,480,480,480
2814,480.0,480.0,1022592.0,480.0,480.0,480,480,1028880,720,720,720,1028640,480,480,480,480
2815,480.0,6528.0,742744.0,480.0,480.0,480,720,736696,6528,480,480,736696,480,720,6528,720
2816,480.0,480.0,720.0,480.0,480.0,480,480,480,480,480,480,720,720,480,720,480
2817,720.0,720.0,480.0,480.0,720.0,480,480,480,480,480,480,480,480,480,480,480
2818,480.0,480.0,480.0,720.0,480.0,720,480,720,720,480,480,480,480,480,480,480
2819,480.0,480.0,480.0,4161504.0,480.0,480,720,4179648,480,720,720,4191744,480,480,480,480
2820,480.0,480.0,480.0,6883104.0,480.0,480,480,6883104,480,480,480,6889152,480,720,480,720
2821,480.0,480.0,2292912.0,7215744.0,480.0,480,480,9513984,480,480,480,9520272,720,480,720,480
2822,720.0,720.0,3084960.0,7197840.0,720.0,480,480,10282080,480,480,480,10282080,480,480,480,480
2823,480.0,480.0,3091008.0,7209696.0,3792576.0,720,480,14110704,720,480,480,14122560,480,480,480,480
2824,480.0,480.0,3091008.0,7215744.0,7427424.0,480,720,17727168,480,720,720,17745312,480,720,480,480
2825,480.0,480.0,3084960.0,7197600.0,8219712.0,4173600,480,14334240,480,4185696,480,14310288,4198032,480,480,720
2826,480.0,720.0,3091248.0,7209696.0,8238096.0,5147328,480,13390752,480,5147328,480,13390752,5147328,480,720,480
2827,720.0,480.0,3084960.0,7197840.0,8219712.0,5141520,480,13366560,480,5141280,480,13366560,5141280,480,480,480
2828,480.0,480.0,3091008.0,7209696.0,8243904.0,5147328,480,13390992,720,5147568,720,13390752,5153376,480,480,480
2829,480.0,480.0,3078912.0,7185504.0,8219712.0,5141280,720,13348416,480,5141280,480,13360512,5135232,720,480,720
2830,480.0,480.0,3091248.0,7209696.0,8237856.0,5147328,480,13384704,480,5147328,480,13378896,5147568,480,720,480
2831,720.0,720.0,3091008.0,7215744.0,8238096.0,5147328,480,13390752,480,5147328,480,13384704,5147328,480,480,480
2832,480.0,480.0,3084960.0,7191792.0,8225760.0,5141520,480,13366800,720,5141280,480,13366560,5141280,480,480,480
2833,480.0,6528.0,3091008.0,4099904.0,8243904.0,5153376,720,10268864,6528,5153616,720,10256768,5153376,6528,480,480
2834,480.0,480.0,3078912.0,3078912.0,8213664.0,5135232,480,9241824,480,5135232,480,9254160,5135472,720,480,720
2835,480.0,6528.0,3091248.0,2312544.0,8226000.0,5135232,480,8481504,6528,5141280,480,8463360,5141280,480,6768,480
2836,720.0,720.0,3084960.0,720.0,8225760.0,5147568,480,6169440,480,5141280,480,6169440,5141280,480,480,480
2837,480.0,480.0,3084960.0,480.0,8231808.0,5147328,480,6181776,720,5147568,480,6181536,5147328,480,480,480
2838,480.0,480.0,3091008.0,480.0,8231808.0,5141280,720,6169440,480,5141280,720,6169440,5141280,720,480,720
2839,6528.0,480.0,3078912.0,480.0,4430384.0,1333808,6528,6157344,480,1321712,6528,6169680,1309856,480,6768,480
2840,720.0,720.0,3091248.0,480.0,3091248.0,480,480,6193632,480,480,480,6181536,480,480,480,480
2841,480.0,480.0,3084960.0,720.0,3084960.0,720,480,6163392,720,480,480,6169440,480,480,480,480
2842,480.0,480.0,3091008.0,480.0,3091008.0,480,720,6181776,480,720,720,6181536,480,480,480,480
2843,480.0,480.0,3084960.0,480.0,3084960.0,480,480,6163392,480,480,480,6163392,720,720,480,720
2844,480.0,480.0,3091248.0,480.0,3091248.0,480,480,6181536,480,480,480,6187824,480,480,720,480
2845,720.0,12816.0,774024.0,720.0,1829224.0,480,480,2590672,12576,480,480,2566480,480,12576,480,480
2846,480.0,480.0,480.0,480.0,480.0,720,480,720,720,720,480,480,480,480,480,480
2847,480.0,480.0,1191936.0,480.0,480.0,480,720,1197984,480,480,720,1204032,480,720,480,480
2848,480.0,480.0,3084960.0,480.0,480.0,480,480,3084960,480,480,480,3091248,720,480,720,720
2849,480.0,720.0,3091248.0,480.0,720.0,480,480,3091008,480,480,480,3084960,480,480,480,480
2850,720.0,480.0,3084960.0,720.0,480.0,720,480,3084960,720,480,480,3091008,480,480,480,480
2851,480.0,480.0,3091008.0,480.0,480.0,480,480,3091248,480,720,720,3084960,480,480,480,480
2852,480.0,480.0,3478080.0,480.0,480.0,480,720,3478080,480,480,480,3484128,720,720,480,720
2853,480.0,480.0,4113360.0,480.0,480.0,480,480,4119168,480,480,480,4119408,480,480,720,480
2854,720.0,720.0,4119168.0,720.0,720.0,480,480,4125216,480,480,480,4119168,480,480,480,480
2855,480.0,480.0,4113120.0,480.0,480.0,720,480,4107312,720,480,480,4113120,480,480,480,480
2856,480.0,6528.0,3955312.0,480.0,480.0,480,720,3943216,6528,720,720,3937168,480,720,6528,480
2857,480.0,480.0,1028640.0,480.0,480.0,480,480,1028640,480,480,480,1022832,720,480,480,720
2858,480.0,2571120.0,1028880.0,480.0,720.0,480,480,1034688,2564832,480,480,1034688,480,2558784,720,480
2859,720.0,3084960.0,1028640.0,720.0,480.0,720,480,1022592,3084960,480,480,1028640,480,3078912,480,480
2860,480.0,3091008.0,1028640.0,480.0,480.0,480,480,1034928,3091248,720,720,1028640,480,3097056,480,480
2861,480.0,3084960.0,1361280.0,480.0,480.0,480,720,1367328,3084960,480,480,1367328,720,3085200,480,720
2862,480.0,3091008.0,2063088.0,480.0,480.0,480,480,2056800,3091008,480,480,2063088,480,3091008,720,480
2863,720.0,3085200.0,2056800.0,720.0,720.0,480,480,2056800,3084960,480,480,2050752,480,3078912,480,480
2864,480.0,2573168.0,2062848.0,480.0,480.0,720,480,2063088,2579456,480,480,2062848,480,2591312,480,480
2865,480.0,480.0,2147520.0,480.0,480.0,480,720,2141472,480,720,720,2153568,480,720,480,480
2866,480.0,480.0,1972128.0,480.0,480.0,480,480,1972128,480,480,480,1972128,720,480,480,720
2867,480.0,480.0,2057040.0,480.0,720.0,480,480,2056800,480,480,480,2057040,480,480,720,480
2868,720.0,720.0,2056800.0,720.0,480.0,720,480,2062848,480,480,480,2056800,480,480,480,480
2869,480.0,260544.0,3635328.0,480.0,480.0,480,480,3647664,254736,720,480,3647424,480,254496,480,480
2870,480.0,943968.0,4125216.0,480.0,480.0,480,720,4113120,950016,480,720,4113120,480,950256,480,480
2871,480.0,950016.0,4119168.0,480.0,480.0,480,480,4119168,950016,480,480,4125456,720,943968,720,720
2872,480.0,950256.0,4113360.0,480.0,720.0,480,480,4113120,950016,480,480,4119168,480,950016,480,480
2873,720.0,1597152.0,4113120.0,720.0,480.0,720,480,4113120,1591344,480,480,4113120,480,1591104,480,480
2874,480.0,1790688.0,4119168.0,480.0,480.0,480,720,4131504,1790688,720,720,4119168,480,1796736,480,480
2875,480.0,1796736.0,4113120.0,480.0,480.0,480,480,4113120,1790688,480,480,4113120,720,1790928,480,720
2876,480.0,1784640.0,4113360.0,480.0,480.0,480,480,4113120,1796736,480,480,4113360,480,1790688,720,480
2877,720.0,1796976.0,4125216.0,720.0,720.0,480,480,4119168,1790688,480,480,4113120,480,1790688,480,480
2878,480.0,1790688.0,4113120.0,480.0,480.0,720,480,4113360,1784880,720,480,4113120,480,1790688,480,480
2879,480.0,1790688.0,4119168.0,526656.0,480.0,480,720,4639296,1796736,480,720,4663488,480,1796976,480,480
2880,480.0,1790688.0,4113120.0,2056800.0,480.0,480,480,6169440,1790688,480,480,6169680,720,1790688,720,720
2881,480.0,1790928.0,4119408.0,2056800.0,720.0,480,480,6193632,1796736,480,480,6181536,480,1790688,480,480
2882,720.0,1790688.0,4113120.0,2057040.0,480.0,720,480,6169440,1790928,480,480,6169440,480,1790688,480,480
2883,480.0,1796736.0,4119168.0,2062848.0,480.0,480,480,6175728,1796736,720,720,6175488,480,1790688,480,480
2884,480.0,1796736.0,3715160.0,2056800.0,480.0,480,720,5771480,1790688,480,480,5765432,720,1796976,480,720
2885,480.0,1790688.0,3091248.0,2056800.0,480.0,480,480,5141280,1790688,480,480,5147568,480,1796736,720,480
2886,720.0,1790928.0,3084960.0,2057040.0,720.0,480,480,5141280,1790688,480,480,5141280,480,1784640,480,480
2887,480.0,1796736.0,3084960.0,1537360.0,480.0,720,480,4616032,1803024,480,480,4615792,480,1796736,480,6528
2888,480.0,1796736.0,3084960.0,480.0,508512.0,480,720,3592992,1784640,720,720,3599040,480,1790928,480,480
2889,480.0,1790688.0,1498744.0,480.0,2050752.0,480,480,3549016,1796736,480,480,3543208,720,1790688,6528,720
2890,480.0,1790928.0,1276848.0,480.0,2063088.0,480,480,3351072,1796736,480,480,3345024,480,1796736,720,480
2891,720.0,1796736.0,2056800.0,720.0,2056800.0,720,480,4113120,1790688,480,480,4113120,480,1784640,480,480
2892,480.0,1790688.0,2068896.0,480.0,2062848.0,480,480,4119408,1796976,720,720,4119168,480,1796736,480,480
2893,480.0,1790688.0,2044704.0,480.0,2056800.0,480,720,4113120,1784640,480,480,4107072,480,1790928,480,720
2894,480.0,1796736.0,2069136.0,480.0,2062848.0,480,480,4113120,1796736,480,480,4131504,720,1790688,720,480
2895,720.0,1784880.0,2056800.0,480.0,2057040.0,480,480,4119168,1790688,480,480,4113120,480,1796736,480,480
2896,480.0,1796736.0,2056800.0,720.0,2062848.0,720,480,4131504,1796976,480,480,4119168,480,1790688,480,480
2897,480.0,1790688.0,2056800.0,480.0,2050752.0,480,720,4107072,1790688,720,720,4113120,480,1784640,480,480
2898,480.0,1790688.0,2056800.0,480.0,2056800.0,480,480,4113120,1784640,480,480,4113360,720,1796976,480,720
2899,480.0,1796736.0,2057040.0,480.0,2063088.0,480,480,4119168,1790688,480,480,4113120,480,1790688,720,480
2900,720.0,937600.0,2056800.0,720.0,2062848.0,720,480,4119168,949456,480,480,4119168,480,943408,480,480
2901,480.0,847200.0,2068896.0,480.0,2056800.0,480,480,4113360,841392,720,480,4131264,480,847200,480,480
2902,480.0,841152.0,2056800.0,480.0,2062848.0,480,720,4113120,841152,480,720,4113120,480,841392,480,720
2903,480.0,841152.0,2056800.0,480.0,2056800.0,480,480,4119168,847200,480,480,4119408,720,847200,720,480
2904,720.0,847440.0,2057040.0,480.0,2057040.0,480,480,4113120,841152,480,480,4113120,480,841152,480,480
2905,480.0,841152.0,2056800.0,720.0,2056800.0,720,480,4125216,847440,480,480,4113120,480,841152,480,480
2906,480.0,841152.0,2056800.0,480.0,2062848.0,480,720,4119408,841152,720,720,4113120,480,847200,480,480
2907,480.0,847200.0,2056800.0,480.0,2056800.0,480,480,4107072,841152,480,480,4113120,720,841392,480,720
2908,480.0,841152.0,2069136.0,480.0,2056800.0,480,480,4119168,847200,480,480,4119408,480,841152,720,480
2909,720.0,847440.0,1707744.0,720.0,2057040.0,480,480,3764064,847200,480,480,3764064,480,847200,480,6528
2910,480.0,883488.0,1070976.0,480.0,2147520.0,720,480,3218256,877680,480,480,3224064,480,877440,480,480
2911,480.0,804864.0,986304.0,480.0,1966080.0,480,480,2951904,810912,720,720,2951904,480,804864,480,480
2912,480.0,853248.0,1028640.0,480.0,1544448.0,480,720,2566560,847200,480,480,2560512,720,847440,480,6768
2913,480.0,841152.0,1028880.0,480.0,720.0,480,480,1034688,841152,480,480,1028880,480,841152,720,480
2914,720.0,841392.0,1028640.0,720.0,480.0,720,480,1028640,847200,480,480,1028640,480,847200,480,480
2915,480.0,847200.0,1034688.0,480.0,480.0,480,480,1028880,841392,480,480,1028640,480,841152,480,480
2916,480.0,841152.0,1022592.0,480.0,480.0,480,720,1028640,847200,720,720,1028640,480,841392,480,480
2917,480.0,841152.0,1034688.0,480.0,480.0,480,480,1028640,841152,480,480,1034928,720,847200,480,720
2918,480.0,847440.0,1028880.0,480.0,720.0,480,480,1028640,841152,480,480,1028640,480,841152,720,480
2919,720.0,841152.0,1028640.0,720.0,480.0,720,480,1034688,847440,480,480,1028640,480,847200,480,480
2920,480.0,841152.0,1028640.0,480.0,480.0,480,480,1022832,841152,720,720,1028640,480,841152,480,480
2921,480.0,847200.0,1028640.0,480.0,480.0,480,720,1034688,847200,480,480,1028640,480,841392,480,720
2922,480.0,41176.0,1028880.0,480.0,6528.0,480,480,1034688,41176,480,480,1034928,720,47224,720,480
2923,720.0,720.0,1028640.0,480.0,720.0,480,480,1028640,480,480,480,1028640,480,480,480,480
2924,480.0,480.0,1034688.0,720.0,480.0,720,480,1028880,720,480,480,1034688,480,480,480,480
2925,480.0,480.0,1028640.0,480.0,480.0,480,720,1028640,480,720,720,1028640,480,720,480,480
2926,480.0,480.0,1028640.0,480.0,480.0,480,480,1028640,480,480,480,1028880,720,480,480,720
2927,480.0,480.0,1028880.0,480.0,720.0,480,480,1028640,480,480,480,1028640,480,480,720,480
2928,720.0,720.0,1028640.0,720.0,480.0,720,480,1034688,480,480,480,1028640,480,480,480,480
2929,480.0,480.0,1028640.0,480.0,480.0,480,480,1028880,720,720,720,1028640,480,480,480,480
2930,480.0,6528.0,772984.0,480.0,480.0,480,720,766936,6528,480,480,766936,480,6768,480,720
2931,480.0,480.0,480.0,480.0,859296.0,480,480,871392,480,480,480,877680,720,480,720,480
2932,720.0,720.0,720.0,480.0,4125456.0,480,480,4125216,480,480,480,4125216,480,480,480,480
2933,480.0,480.0,480.0,720.0,4748160.0,720,480,4748400,720,480,480,4760256,480,480,480,480
2934,480.0,480.0,480.0,480.0,7209696.0,480,720,7215744,480,720,720,7215744,480,480,480,480
2935,480.0,480.0,480.0,480.0,9374880.0,480,480,9386976,480,480,480,9386976,720,720,480,720
2936,480.0,480.0,611568.0,480.0,10288368.0,480,480,10898976,480,480,480,10917360,480,480,720,480
2937,720.0,720.0,3091008.0,720.0,10312320.0,720,480,13402848,480,480,480,13408896,480,480,480,480
2938,480.0,480.0,3084960.0,480.0,13856448.0,480,480,16959312,720,720,480,16965120,480,480,480,480
2939,480.0,480.0,3091008.0,480.0,15434976.0,2534592,720,15985344,480,2546688,720,15985344,2552736,720,480,720
2940,480.0,480.0,3066816.0,480.0,15447072.0,5625120,480,12906912,480,5625120,480,12889008,5637456,480,720,480
2941,720.0,720.0,3091248.0,480.0,15429168.0,6169440,480,12332352,480,6169440,480,12338400,6169440,480,480,480
2942,480.0,480.0,3091008.0,720.0,15453120.0,6181776,480,12368640,720,6187584,480,12362592,6181536,480,480,480
2943,480.0,6528.0,3078912.0,480.0,14529504.0,6169440,720,11433168,6528,6163632,720,11420832,6169440,6528,480,480
2944,480.0,480.0,3097056.0,480.0,11334432.0,6181536,480,8243904,480,6181536,480,8243904,6181776,720,480,720
2945,480.0,480.0,3079152.0,480.0,11286288.0,6157344,480,8207616,480,6157344,480,8213904,6157344,480,720,480
2946,720.0,720.0,3084960.0,720.0,11316288.0,6175488,480,8231808,480,6181536,480,8231808,6175488,480,480,480
2947,480.0,480.0,3097056.0,480.0,11352576.0,6187824,480,8256240,720,6187584,480,8256000,6193632,480,480,480
2948,480.0,480.0,3084960.0,480.0,11304192.0,6169440,720,8225760,480,6163632,720,8219712,6163392,720,480,480
2949,480.0,480.0,3084960.0,480.0,11322336.0,6175488,480,8237856,480,6181536,480,8238096,6175728,480,720,720
2950,480.0,720.0,3085200.0,480.0,11304432.0,6169440,480,8213664,480,6169440,480,8225760,6169440,480,480,480
2951,720.0,6528.0,3091008.0,720.0,6703912.0,6181776,480,3601288,6528,6181536,480,3583144,6181536,6528,480,480
2952,480.0,6528.0,3084960.0,480.0,4480928.0,6169440,480,1390640,6768,6163632,720,1378304,6169440,6528,480,480
2953,480.0,480.0,3078912.0,480.0,3084960.0,6163392,720,480,480,6163392,480,480,6163392,720,480,720
2954,480.0,480.0,3097296.0,480.0,3091008.0,6181536,480,480,480,6193632,480,720,6187824,480,720,480
2955,720.0,720.0,3078912.0,720.0,3085200.0,6169440,480,480,480,6157344,480,480,6163392,480,480,480
2956,480.0,480.0,3224064.0,480.0,3224064.0,6447888,480,720,720,6447648,480,480,6441600,480,480,480
2957,480.0,480.0,2951904.0,480.0,2945856.0,5897280,480,480,480,5903568,720,480,5903328,480,480,480
