,1_port1,1_port2,1_port3,1_port4,1_port5,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port1,5_port2,5_port3,5_port4,5_port5
7677,0.0,0.0,9326016.0,5140800.0,3090528.0,5062176,0,12489120,0,5080320,0,12470976,5098464,0,0,0
7678,0.0,0.0,10281600.0,5140800.0,3090528.0,7203168,0,11321856,0,7203168,0,11321856,7197120,0,0,0
7679,0.0,0.0,10293696.0,5146848.0,3084480.0,7203168,0,11321856,0,7197120,0,11327904,7209216,0,0,0
7680,0.0,0.0,10281600.0,5134752.0,3090528.0,7197120,0,11309760,0,7203168,0,11309760,7197120,0,0,0
7681,0.0,0.0,10293696.0,5146848.0,3084480.0,7203168,0,11333952,0,7209216,0,11327904,7203168,0,0,0
7682,0.0,0.0,10287648.0,5146848.0,3090528.0,7203168,0,11309760,0,7197120,0,11309760,7203168,0,0,0
7683,0.0,0.0,10305792.0,5152896.0,3090528.0,7215264,0,11333952,0,7215264,0,11340000,7215264,0,0,0
7684,0.0,0.0,10293696.0,5140800.0,3084480.0,7197120,0,11315808,0,7203168,0,11321856,7203168,0,0,0
7685,0.0,0.0,10293696.0,5146848.0,3090528.0,7209216,0,11327904,0,7197120,0,11321856,7203168,0,0,0
7686,6048.0,0.0,7277472.0,5128704.0,3084480.0,4180896,6048,11291616,0,4174848,6048,11285568,4156704,0,0,6048
7687,0.0,0.0,6181056.0,5152896.0,3090528.0,3090528,0,11333952,0,3090528,0,11340000,3096576,0,0,0
7688,0.0,6048.0,6181056.0,546568.0,3090528.0,3090528,0,6715528,6048,3090528,0,6697384,3084480,0,0,6048
7689,0.0,0.0,6168960.0,0.0,3084480.0,3084480,0,6181056,0,3090528,0,6181056,3090528,0,0,0
7690,0.0,6048.0,6168960.0,0.0,573440.0,3084480,0,3645824,6048,3084480,0,3639776,3084480,6048,0,0
7691,0.0,0.0,6168960.0,0.0,0.0,3084480,0,3078432,0,3084480,0,3084480,3084480,0,0,0
7692,0.0,0.0,6187104.0,0.0,0.0,3096576,0,3096576,0,3090528,0,3090528,3090528,0,0,0
7693,0.0,0.0,6175008.0,0.0,0.0,3084480,0,3084480,0,3084480,0,3084480,3090528,0,0,0
7694,0.0,0.0,6175008.0,0.0,0.0,3090528,0,3090528,0,3090528,0,3090528,3084480,0,0,0
7695,0.0,0.0,6181056.0,0.0,0.0,3090528,0,3090528,0,3090528,0,3090528,3090528,0,0,0
7696,6048.0,0.0,5167760.0,0.0,0.0,2077232,6048,3084480,0,2071184,6048,3084480,2065136,0,0,6048
7697,0.0,0.0,3096576.0,0.0,0.0,0,0,3090528,0,0,0,3090528,0,0,0,0
7698,0.0,0.0,3084480.0,0.0,0.0,0,0,3084480,0,0,0,3084480,0,0,0,0
7699,0.0,0.0,3090528.0,0.0,0.0,0,0,3090528,0,0,0,3090528,0,0,0,0
7700,0.0,0.0,3084480.0,0.0,0.0,0,0,3090528,0,0,0,3090528,0,0,0,0
7701,0.0,6048.0,912648.0,0.0,0.0,0,0,900552,6048,0,0,894504,0,0,6048,0
7702,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7703,0.0,689472.0,0.0,0.0,0.0,0,0,0,683424,0,0,0,0,683424,0,0
7704,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1034208,0,0,0,0,1028160,0,0
7705,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7706,0.0,1590624.0,0.0,0.0,0.0,0,0,0,1584576,0,0,0,0,1584576,0,0
7707,0.0,1874880.0,0.0,0.0,0.0,0,0,0,1874880,0,0,0,0,1880928,0,0
7708,0.0,1874880.0,0.0,0.0,0.0,0,0,0,1868832,0,0,0,0,1868832,0,0
7709,0.0,1868832.0,0.0,0.0,0.0,0,0,0,1880928,0,0,0,0,1874880,0,0
7710,0.0,1868832.0,0.0,0.0,677376.0,0,0,677376,1868832,0,0,683424,0,1868832,0,0
7711,0.0,1874880.0,0.0,0.0,1028160.0,0,0,1028160,1874880,0,0,1028160,0,1874880,0,0
7712,0.0,1874880.0,0.0,0.0,1028160.0,0,0,1034208,1868832,0,0,1028160,0,1874880,0,0
7713,0.0,1874880.0,0.0,0.0,1028160.0,0,0,1028160,1874880,0,0,1028160,0,1868832,0,0
7714,0.0,1868832.0,0.0,0.0,1034208.0,0,0,1028160,1874880,0,0,1034208,0,1874880,0,0
7715,0.0,1874880.0,0.0,0.0,1028160.0,0,0,1028160,1868832,0,0,1028160,0,1868832,0,0
7716,0.0,1868832.0,0.0,0.0,1028160.0,0,0,1028160,1874880,0,0,1028160,0,1868832,0,0
7717,0.0,2552256.0,0.0,0.0,1028160.0,0,0,1034208,2540160,0,0,1028160,0,2552256,0,0
7718,0.0,4239648.0,0.0,0.0,1028160.0,0,0,1028160,4233600,0,0,1028160,0,4221504,0,0
7719,0.0,5164992.0,0.0,0.0,1076544.0,0,0,1070496,5177088,0,0,1076544,0,5171040,0,0
7720,0.0,4753728.0,0.0,0.0,985824.0,0,0,985824,4747680,0,0,985824,0,4747680,0,0
7721,0.0,4965408.0,0.0,1983744.0,1028160.0,0,0,3024000,4965408,0,0,3030048,0,4977504,0,0
7722,0.0,4959360.0,0.0,3084480.0,1028160.0,0,0,4112640,4953312,0,0,4112640,0,4953312,0,0
7723,0.0,4965408.0,0.0,3090528.0,1034208.0,0,0,4118688,4971456,0,0,4118688,0,4965408,0,0
7724,0.0,4959360.0,0.0,3090528.0,1028160.0,0,0,4118688,4959360,0,0,4118688,0,4953312,0,0
7725,0.0,4953312.0,0.0,3084480.0,1028160.0,0,0,4112640,4959360,0,0,4112640,0,4953312,0,0
7726,0.0,3629488.0,0.0,3096576.0,1028160.0,280,0,4130784,3617392,280,0,4130784,0,3641584,0,0
7727,0.0,2884896.0,0.0,3078432.0,1028160.0,0,0,4106592,2896992,0,0,4106592,0,2890944,0,0
7728,0.0,2909088.0,0.0,3380832.0,1034208.0,0,0,4415040,2909088,0,0,4415040,0,2909088,0,0
7729,0.0,2903040.0,0.0,5140800.0,1028160.0,0,0,6168960,2896992,0,0,6162912,0,2896992,0,0
7730,0.0,2896992.0,0.0,5140800.0,1028160.0,0,0,6168960,2903040,0,0,6175008,0,2896992,0,0
7731,0.0,2200912.0,6048.0,5146848.0,1028160.0,0,0,6181056,2200912,0,0,6187104,0,2206960,0,0
7732,0.0,1868832.0,0.0,5146848.0,1028160.0,0,0,6181056,1874880,0,0,6168960,0,1874880,0,0
7733,0.0,1874880.0,0.0,5146848.0,1028160.0,0,0,6175008,1868832,0,0,6181056,0,1874880,0,0
7734,0.0,1874880.0,0.0,5134752.0,1028160.0,0,0,6168960,1868832,0,0,6168960,0,1868832,0,0
7735,0.0,1868832.0,0.0,5152896.0,1034208.0,0,0,6168960,1874880,0,0,6168960,0,1868832,0,0
7736,0.0,1874880.0,0.0,5146848.0,1028160.0,0,0,6181056,1874880,0,0,6187104,0,1874880,0,0
7737,0.0,1868832.0,0.0,5140800.0,1028160.0,0,0,6168960,1874880,0,0,6168960,0,1868832,0,0
7738,0.0,1880928.0,0.0,4176448.0,338128.0,0,0,4508528,1880928,0,0,4496432,0,1886976,0,6048
7739,0.0,1874880.0,0.0,2056320.0,0.0,0,0,2056320,1868832,0,0,2050272,0,1868832,0,0
7740,0.0,1874880.0,0.0,2056320.0,0.0,0,0,2056320,1874880,0,0,2062368,0,1868832,0,0
7741,0.0,1868832.0,0.0,2062368.0,0.0,0,0,2056320,1868832,0,0,2056320,0,1874880,0,0
7742,0.0,1880928.0,0.0,1765456.0,0.0,0,0,1765456,1886976,0,0,1759408,0,1868832,0,6048
7743,0.0,1868832.0,0.0,0.0,0.0,0,0,0,1868832,0,0,0,0,1874880,0,0
7744,0.0,1874880.0,0.0,0.0,0.0,0,0,0,1868832,0,0,0,0,1868832,0,0
7745,0.0,1343864.0,0.0,6048.0,0.0,0,0,6048,1349912,0,0,6048,0,1355960,0,0
7746,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7747,0.0,1034208.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7748,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1034208,0,0,0,0,1028160,0,0
7749,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7750,0.0,1034208.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1034208,0,0
7751,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7752,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7753,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1034208,0,0,0,0,1028160,0,0
7754,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7755,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1034208,0,0
7756,0.0,1034208.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7757,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1034208,0,0,0,0,1028160,0,0
7758,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7759,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7760,0.0,1034208.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1034208,0,0
7761,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7762,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1034208,0,0,0,0,1028160,0,0
7763,0.0,1028160.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1028160,0,0
7764,0.0,1034208.0,0.0,0.0,0.0,0,0,0,1028160,0,0,0,0,1034208,0,0
7765,0.0,322272.0,0.0,0.0,6048.0,0,0,6048,328320,0,0,6048,0,328320,0,0
7766,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7767,0.0,441504.0,0.0,0.0,0.0,0,0,0,435456,0,0,0,0,429408,0,0
7768,0.0,3090528.0,0.0,0.0,0.0,0,0,0,3084480,0,0,0,0,3084480,0,0
7769,0.0,3090528.0,0.0,0.0,0.0,0,0,0,3096576,0,0,0,0,3096576,0,0
7770,0.0,5068224.0,0.0,0.0,0.0,0,0,0,5056128,0,0,0,0,3084480,1965600,0
7771,0.0,6168960.0,0.0,0.0,0.0,0,0,0,6168960,0,0,0,0,3084480,3084480,0
7772,0.0,6187104.0,0.0,0.0,0.0,0,0,0,6187104,0,0,0,0,3096576,3090528,0
7773,0.0,8630496.0,0.0,0.0,0.0,0,0,0,8618400,0,0,0,0,5515776,3084480,0
7774,0.0,14364000.0,0.0,0.0,0.0,0,0,0,14364000,0,0,0,0,11255328,3096576,0
7775,0.0,14394240.0,0.0,0.0,0.0,0,0,0,14382144,0,0,0,0,11309760,3084480,0
7776,0.0,18452448.0,0.0,0.0,0.0,0,0,0,18458496,0,0,0,0,15343776,3090528,0
7777,5086368.0,13438656.0,0.0,0.0,0.0,0,5062176,0,13444704,0,5044032,0,0,15410304,3090528,0
7778,8225280.0,10281600.0,0.0,0.0,0.0,0,8225280,0,10281600,0,8225280,0,0,15428448,3084480,0
7779,8243424.0,10305792.0,0.0,0.0,0.0,0,8249472,0,10311840,0,8243424,0,0,15452640,3090528,0
7780,8231328.0,10287648.0,0.0,0.0,0.0,0,8231328,0,10287648,0,8237376,0,0,15446592,3084480,0
7781,8225280.0,10281600.0,0.0,0.0,0.0,0,8225280,0,10281600,0,8225280,0,0,15422400,3090528,0
7782,8249472.0,10311840.0,0.0,0.0,0.0,0,8243424,0,10305792,0,8243424,0,0,15452640,3090528,0
7783,8225280.0,10281600.0,0.0,0.0,0.0,0,8225280,0,10281600,0,8225280,0,0,15422400,3084480,0
7784,8249472.0,10311840.0,0.0,0.0,0.0,0,8255520,0,10311840,0,8255520,0,0,15458688,3090528,0
7785,8225280.0,10281600.0,0.0,0.0,0.0,0,8225280,0,10287648,0,8225280,0,0,15446592,3084480,0
7786,13396320.0,16740864.0,0.0,0.0,0.0,0,13390272,0,16734816,0,13390272,0,0,25099200,5025888,0
7787,4547496.0,7779456.0,6048.0,0.0,6048.0,6048,4559592,6048,7797600,6048,4571688,6048,6048,9302952,3084480,0
7788,3084480.0,6175008.0,0.0,0.0,0.0,0,3090528,0,6168960,0,3084480,0,0,6168960,3084480,0
7789,3090528.0,6181056.0,0.0,0.0,0.0,0,3090528,0,6181056,0,3096576,0,0,6187104,3090528,0
7790,3084480.0,6168960.0,0.0,0.0,0.0,0,3084480,0,6175008,0,3084480,0,0,6168960,3084480,0
7791,3090528.0,3250024.0,0.0,6048.0,0.0,0,3090528,6048,3256072,0,3084480,6048,0,6175008,177640,0
7792,3084480.0,156128.0,6048.0,0.0,0.0,0,3084480,6048,162176,0,3084480,6048,0,3258752,0,0
7793,2712272.0,0.0,0.0,0.0,6048.0,6048,2718320,0,0,6048,2730416,0,6048,2736464,0,0
7794,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7796,0.0,0.0,0.0,743904.0,0.0,0,0,743904,0,0,0,749952,0,0,0,0
7797,0.0,0.0,0.0,1028160.0,0.0,0,0,1028160,0,0,0,1028160,0,0,0,0
7798,0.0,0.0,0.0,1028160.0,0.0,0,0,1034208,0,0,0,1028160,0,0,0,0
7799,0.0,0.0,0.0,1028160.0,0.0,0,0,1028160,0,0,0,1028160,0,0,0,0
7800,0.0,0.0,0.0,1028160.0,0.0,0,0,1028160,0,0,0,1028160,0,0,0,0
7801,0.0,0.0,0.0,1034208.0,0.0,0,0,1028160,0,0,0,1034208,0,0,0,0
7802,0.0,0.0,0.0,1028160.0,0.0,0,0,1028160,0,0,0,1028160,0,0,0,0
7803,0.0,0.0,0.0,1028160.0,0.0,0,0,1028160,0,0,0,1028160,0,0,0,0
7804,0.0,0.0,0.0,1028160.0,0.0,0,0,1034208,0,0,0,1028160,0,0,0,0
7805,0.0,0.0,0.0,1028160.0,0.0,0,0,1028160,0,0,0,1028160,0,0,0,0
7806,0.0,0.0,737856.0,1034208.0,0.0,0,0,1766016,0,0,0,1772064,0,0,0,0
7807,0.0,0.0,1028160.0,1028160.0,0.0,0,0,2056320,0,0,0,2062368,0,0,0,0
7808,0.0,0.0,1028160.0,1028160.0,0.0,0,0,2062368,0,0,0,2056320,0,0,0,0
7809,0.0,0.0,1028160.0,1028160.0,0.0,0,0,2056320,0,0,0,2056320,0,0,0,0
7810,0.0,0.0,1028160.0,1028160.0,0.0,0,0,2062368,0,0,0,2056320,0,0,0,0
7811,0.0,0.0,1070496.0,1070496.0,0.0,0,0,2140992,0,0,0,2140992,0,0,0,0
7812,0.0,181440.0,991872.0,985824.0,0.0,0,0,1971648,181440,0,0,1977696,0,175392,0,0
7813,0.0,846720.0,1028160.0,1034208.0,0.0,0,0,2056320,840672,0,0,2062368,0,846720,0,0
7814,0.0,840672.0,1028160.0,1028160.0,0.0,0,0,2056320,840672,0,0,2056320,0,840672,0,0
7815,0.0,840672.0,1028160.0,1239840.0,0.0,0,0,2286144,846720,0,0,2274048,0,846720,0,0
7816,0.0,852768.0,1034208.0,1308656.0,0.0,0,0,2330768,846720,0,0,2336816,0,840672,6048,0
7817,0.0,840672.0,1590624.0,1028160.0,0.0,0,0,2624832,846720,0,0,2618784,0,840672,0,0
7818,0.0,846720.0,1874880.0,1034208.0,0.0,0,0,2896992,840672,0,0,2903040,0,846720,0,0
7819,0.0,840672.0,1868832.0,1028160.0,0.0,0,0,2896992,840672,0,0,2903040,0,840672,0,0
7820,0.0,840672.0,1868832.0,1028160.0,0.0,0,0,2909088,846720,0,0,2903040,0,846720,0,0
7821,0.0,846720.0,1874880.0,1028160.0,0.0,0,0,2896992,840672,0,0,2903040,0,840672,0,0
7822,0.0,840672.0,1868832.0,1028160.0,0.0,0,0,2896992,846720,0,0,2896992,0,840672,0,0
7823,0.0,846720.0,1880928.0,1028160.0,0.0,0,0,2909088,840672,0,0,2903040,0,846720,0,0
7824,0.0,840672.0,1868832.0,1034208.0,0.0,0,0,2896992,846720,0,0,2903040,0,840672,0,0
7825,0.0,846720.0,1874880.0,1572480.0,0.0,0,0,3453408,840672,0,0,3453408,0,846720,0,0
7826,0.0,846720.0,1127216.0,1868832.0,0.0,0,0,2996048,846720,0,0,2996048,0,840672,0,6048
7827,0.0,840672.0,985824.0,1874880.0,0.0,0,0,2866752,846720,0,0,2866752,0,846720,0,0
7828,0.0,846720.0,1874880.0,1868832.0,0.0,0,0,3749760,840672,0,0,3737664,0,840672,0,0
7829,0.0,840672.0,1868832.0,1874880.0,0.0,0,0,3737664,846720,0,0,3743712,0,840672,0,0
7830,0.0,846720.0,1880928.0,1874880.0,0.0,0,0,3743712,840672,0,0,3749760,0,846720,0,0
7831,0.0,840672.0,1868832.0,1868832.0,0.0,0,0,3743712,846720,0,0,3743712,0,840672,0,0
7832,0.0,840672.0,1874880.0,1874880.0,0.0,0,0,3749760,840672,0,0,3749760,0,846720,0,0
7833,0.0,846720.0,1868832.0,1868832.0,0.0,0,0,3743712,840672,0,0,3743712,0,840672,0,0
7834,0.0,840672.0,1868832.0,1874880.0,0.0,0,0,3749760,846720,0,0,3737664,0,840672,0,0
7835,0.0,967680.0,1874880.0,1874880.0,0.0,0,0,3743712,955584,0,0,3755808,0,846720,114912,0
7836,0.0,1687392.0,1754608.0,1874880.0,0.0,0,0,3617392,1699488,0,0,3611344,0,846720,840672,0
7837,0.0,1000208.0,1034208.0,1868832.0,0.0,0,0,2903040,1000208,0,0,2915136,0,165584,846720,0
7838,0.0,846720.0,1028160.0,1868832.0,266112.0,0,0,3181248,846720,0,0,3175200,0,0,840672,0
7839,0.0,840672.0,1028160.0,1874880.0,2062368.0,0,0,4959360,840672,0,0,4953312,0,0,846720,0
7840,0.0,846720.0,1028160.0,1874880.0,2056320.0,0,0,4965408,840672,0,0,4965408,0,0,840672,0
7841,0.0,840672.0,1034208.0,1874880.0,2056320.0,0,0,4953312,846720,0,0,4959360,0,0,840672,0
7842,0.0,846720.0,1028160.0,1868832.0,2062368.0,0,0,4959360,840672,0,0,4965408,0,0,846720,0
7843,0.0,846720.0,1028160.0,1644496.0,2056320.0,0,0,4735024,852768,0,0,4728976,0,0,840672,6048
7844,0.0,840672.0,1028160.0,846720.0,2062368.0,0,0,3931200,840672,0,0,3931200,0,0,846720,0
7845,0.0,846720.0,1028160.0,840672.0,2050272.0,0,0,3919104,840672,0,0,3925152,0,0,840672,0
7846,0.0,846720.0,1034208.0,846720.0,1790896.0,0,0,3665776,852768,0,0,3653680,0,6048,846720,0
7847,0.0,846720.0,1028160.0,840672.0,0.0,0,0,1868832,840672,0,0,1868832,0,0,840672,0
7848,0.0,840672.0,1028160.0,840672.0,0.0,0,0,1874880,840672,0,0,1868832,0,0,840672,0
7849,0.0,840672.0,1028160.0,846720.0,0.0,0,0,1868832,846720,0,0,1880928,0,0,846720,0
7850,0.0,846720.0,1028160.0,840672.0,0.0,0,0,1874880,840672,0,0,1868832,0,0,840672,0
7851,0.0,840672.0,1028160.0,846720.0,0.0,0,0,1874880,846720,0,0,1868832,0,0,846720,0
7852,0.0,846720.0,1028160.0,840672.0,0.0,0,0,1868832,840672,0,0,1874880,0,0,840672,0
7853,0.0,840672.0,1034208.0,840672.0,0.0,0,0,1874880,846720,0,0,1868832,0,0,840672,0
7854,0.0,846720.0,1028160.0,846720.0,0.0,0,0,1880928,840672,0,0,1880928,0,0,846720,0
7855,0.0,840672.0,1028160.0,840672.0,0.0,0,0,1862784,840672,0,0,1868832,0,0,840672,0
7856,0.0,840672.0,1028160.0,846720.0,280.0,0,0,1874880,846720,0,0,1874880,0,0,846720,0
7857,0.0,846720.0,1028160.0,840672.0,0.0,0,0,1874880,840672,0,0,1868832,0,0,840672,0
7858,0.0,876960.0,1070496.0,876960.0,0.0,0,0,1947456,876960,0,0,1947456,0,0,876960,0
7859,0.0,816480.0,829784.0,810432.0,0.0,0,0,1628120,816480,0,0,1634168,0,0,810432,6048
7860,0.0,840672.0,0.0,840672.0,0.0,0,0,846720,846720,0,0,840672,0,0,840672,0
7861,0.0,846720.0,0.0,846720.0,0.0,0,0,840672,840672,0,0,846720,0,0,846720,0
7862,0.0,840672.0,0.0,840672.0,0.0,0,0,846720,840672,0,0,840672,0,0,840672,0
7863,0.0,840672.0,0.0,846720.0,0.0,0,0,840672,846720,0,0,846720,0,0,846720,0
7864,0.0,846720.0,0.0,840672.0,0.0,0,0,846720,840672,0,0,840672,0,0,840672,0
7865,0.0,840672.0,0.0,840672.0,0.0,0,0,840672,846720,0,0,840672,0,0,840672,0
7866,0.0,846720.0,0.0,846720.0,0.0,0,0,840672,840672,0,0,846720,0,0,846720,0
7867,0.0,840672.0,0.0,840672.0,0.0,0,0,846720,840672,0,0,840672,0,0,840672,0
7868,0.0,840672.0,0.0,846720.0,0.0,0,0,840672,846720,0,0,846720,0,0,846720,0
7869,0.0,846720.0,0.0,840672.0,0.0,0,0,846720,840672,0,0,840672,0,0,840672,0
7870,0.0,17584.0,0.0,846720.0,6048.0,0,0,846720,23632,0,0,846720,0,0,23632,0
7871,0.0,0.0,0.0,840672.0,0.0,0,0,840672,0,0,0,846720,0,0,0,0
7872,0.0,0.0,0.0,840672.0,0.0,0,0,846720,0,0,0,840672,0,0,0,0
7873,0.0,0.0,0.0,846720.0,0.0,0,0,840672,0,0,0,846720,0,0,0,0
7874,0.0,0.0,0.0,840672.0,0.0,0,0,846720,0,0,0,840672,0,0,0,0
7875,0.0,0.0,0.0,846720.0,0.0,0,0,840672,0,0,0,846720,0,0,0,0
7876,0.0,0.0,0.0,840672.0,0.0,0,0,846720,0,0,0,840672,0,0,0,0
7877,0.0,0.0,0.0,846720.0,0.0,0,0,840672,0,0,0,840672,0,0,0,0
7878,0.0,0.0,0.0,840672.0,0.0,0,0,846720,0,0,0,846720,0,0,0,0
7879,0.0,0.0,0.0,840672.0,0.0,0,0,840672,0,0,0,840672,0,0,0,0
7880,0.0,0.0,0.0,846720.0,0.0,0,0,840672,0,0,0,846720,0,0,0,0
7881,0.0,0.0,0.0,840672.0,0.0,0,0,846720,0,0,0,840672,0,0,0,0
7882,0.0,0.0,0.0,846720.0,0.0,0,0,840672,0,0,0,840672,0,0,0,0
7883,0.0,6048.0,0.0,769824.0,0.0,0,0,769824,6048,0,0,769824,0,6048,0,0
7884,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7888,0.0,2715552.0,0.0,0.0,0.0,0,0,0,2697408,0,0,0,0,2122848,562464,0
7889,0.0,6168960.0,0.0,0.0,0.0,0,0,0,6168960,0,0,0,0,3084480,3084480,0
7890,0.0,6187104.0,0.0,0.0,0.0,0,0,0,6193152,0,0,0,0,3096576,3090528,0
7891,0.0,6918912.0,0.0,0.0,0.0,0,0,0,6906816,0,0,0,0,3078432,3810240,0
7892,0.0,11225088.0,0.0,0.0,0.0,0,0,0,11212992,0,0,0,0,3096576,8116416,0
7893,0.0,15416352.0,0.0,0.0,0.0,0,0,0,15416352,0,0,0,0,3084480,12337920,0
7894,5056128.0,10390464.0,0.0,0.0,0.0,0,5037984,0,10408608,0,5013792,0,0,3090528,12331872,0
7895,7209216.0,8769600.0,0.0,0.0,0.0,0,7215264,0,8763552,0,7221312,0,0,3622752,12343968,0
7896,7209216.0,11315808.0,0.0,0.0,0.0,0,7197120,0,11309760,0,7197120,0,0,6168960,12350016,0
7897,7215264.0,11340000.0,0.0,0.0,0.0,0,7221312,0,11340000,0,7215264,0,0,6181056,12362112,0
7898,7197120.0,11309760.0,0.0,0.0,0.0,0,7197120,0,11309760,0,7197120,0,0,6175008,12343968,0
7899,7197120.0,11309760.0,0.0,0.0,0.0,0,7197120,0,11315808,0,7197120,0,0,6175008,12337920,0
7900,7209216.0,11333952.0,0.0,0.0,0.0,0,7215264,0,11333952,0,7221312,0,0,6181056,12362112,0
7901,7203168.0,11315808.0,0.0,0.0,0.0,0,7197120,0,11309760,0,7197120,0,0,6168960,12350016,0
7902,7505568.0,8601984.0,0.0,12096.0,0.0,0,7505568,12096,8614080,0,7511616,12096,0,6429024,9702720,0
7903,6894720.0,5908896.0,0.0,0.0,0.0,0,6894720,0,5914944,0,6882624,0,0,5908896,6882624,0
7904,7215264.0,6187104.0,0.0,0.0,0.0,0,7215264,0,6181056,0,7221312,0,0,6187104,7221312,0
7905,7197120.0,6168960.0,0.0,0.0,0.0,0,7197120,0,6168960,0,7197120,0,0,6168960,7203168,0
7906,7203168.0,6175008.0,0.0,0.0,0.0,0,7203168,0,6181056,0,7209216,0,0,6175008,7197120,0
7907,5563040.0,6181056.0,0.0,0.0,6048.0,6048,5569088,0,6175008,6048,5575136,0,6048,6175008,5587232,0
7908,4112640.0,6162912.0,0.0,0.0,0.0,0,4112640,0,6168960,0,4106592,0,0,6168960,4112640,0
7909,3331848.0,6181056.0,0.0,0.0,6048.0,6048,3343944,0,6175008,6048,3356040,0,6048,6181056,3362088,0
7910,0.0,6168960.0,0.0,0.0,0.0,0,0,0,6175008,0,0,0,0,6162912,0,0
7911,0.0,6156864.0,0.0,0.0,0.0,0,0,0,6156864,0,0,0,0,6168960,0,0
7912,0.0,6181056.0,0.0,0.0,0.0,0,0,0,6181056,0,0,0,0,6181056,0,0
7913,0.0,6168960.0,0.0,0.0,0.0,0,0,0,6156864,0,0,0,0,6156864,0,0
7914,0.0,6081008.0,0.0,6048.0,0.0,0,0,6048,6099152,0,0,6048,0,6099152,0,0
7915,0.0,3072384.0,0.0,0.0,0.0,0,0,0,3066336,0,0,0,0,3072384,0,0
7916,0.0,3084480.0,0.0,0.0,0.0,0,0,0,3090528,0,0,0,0,3084480,0,0
7917,0.0,461896.0,0.0,6048.0,0.0,0,0,6048,467944,0,0,6048,0,480040,0,0
7918,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7919,0.0,0.0,0.0,2195424.0,0.0,0,0,2201472,0,0,0,2207520,0,0,0,0
7920,0.0,0.0,0.0,3084480.0,0.0,0,0,3090528,0,0,0,3090528,0,0,0,0
7921,0.0,0.0,0.0,3090528.0,0.0,0,0,3090528,0,0,0,3090528,0,0,0,0
7922,0.0,0.0,0.0,3810240.0,0.0,0,0,3810240,0,0,0,3816288,0,0,0,0
7923,0.0,1862784.0,0.0,4118688.0,0.0,0,0,4112640,1856736,0,0,4112640,0,0,0,1844640
7924,0.0,3090528.0,0.0,4118688.0,501984.0,0,0,4632768,3090528,0,0,4632768,0,0,0,3096576
7925,0.0,3084480.0,0.0,4112640.0,846720.0,0,0,4953312,3084480,0,0,4953312,0,0,0,3084480
7926,0.0,3096576.0,0.0,4124736.0,840672.0,0,0,4971456,3090528,0,0,4971456,0,0,0,3090528
7927,0.0,3084480.0,0.0,4112640.0,846720.0,0,0,4953312,3084480,0,0,4947264,0,0,0,3084480
7928,0.0,3084480.0,0.0,4118688.0,840672.0,0,0,4953312,3090528,0,0,4965408,0,0,0,3090528
7929,0.0,3090528.0,0.0,4118688.0,846720.0,0,0,4971456,3090528,0,0,4965408,0,0,0,3090528
7930,0.0,3084480.0,0.0,4112640.0,840672.0,0,0,4953312,3084480,0,0,4959360,0,0,0,3084480
