,1_port_1,1_port_2,1_port_3,1_port_4,1_port_5,2_port_1,2_port_2,2_port_3,2_port_4,2_port_5,3_port_1,3_port_2,3_port_3,3_port_4,3_port_5,4_port_1,4_port_2,4_port_3,4_port_4,4_port_5,5_port_1,5_port_2,5_port_3,5_port_4,5_port_5
13081,480.0,480.0,90720.0,480.0,480.0,480.0,480.0,90720.0,480.0,480.0,96768.0,480.0,90720.0,480.0,480.0,480.0,480.0,90720.0,480.0,480.0,96768.0,480.0,480.0,480.0,480.0
13082,480.0,480.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,480.0,480.0,480.0
13083,480.0,480.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,480.0,480.0,480.0
13084,480.0,480.0,1100736.0,480.0,480.0,480.0,480.0,1100736.0,480.0,480.0,1094688.0,480.0,1100736.0,480.0,480.0,480.0,480.0,1100736.0,480.0,480.0,1100736.0,480.0,480.0,480.0,480.0
13085,480.0,480.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,943488.0,480.0,480.0,480.0,480.0
13086,480.0,592704.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,592704.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,586656.0,480.0,480.0
13087,480.0,949536.0,943488.0,480.0,480.0,480.0,480.0,943488.0,480.0,480.0,949536.0,949536.0,943488.0,480.0,480.0,480.0,480.0,943488.0,480.0,480.0,949536.0,480.0,949536.0,480.0,480.0
13088,480.0,949536.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,949536.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,949536.0,480.0,480.0
13089,480.0,949536.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,943488.0,943488.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,949536.0,480.0,480.0
13090,480.0,949536.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,949536.0,949536.0,480.0,480.0,480.0,480.0,949536.0,480.0,480.0,949536.0,480.0,949536.0,480.0,480.0
