,1_port_1,1_port_2,1_port_3,1_port_4,1_port_5,2_port_1,2_port_2,2_port_3,2_port_4,2_port_5,3_port_1,3_port_2,3_port_3,3_port_4,3_port_5,4_port_1,4_port_2,4_port_3,4_port_4,4_port_5,5_port_1,5_port_2,5_port_3,5_port_4,5_port_5
1782,480.0,3085200.0,720.0,3097296.0,720.0,480.0,480.0,720.0,3097296.0,720.0,3091008.0,3091008.0,720.0,3097296.0,720.0,480.0,480.0,720.0,3097296.0,720.0,3084960.0,480.0,480.0,480.0,3091008.0
1783,480.0,3091008.0,480.0,3084960.0,480.0,720.0,720.0,480.0,3084960.0,480.0,3084960.0,3084960.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,480.0,3091008.0,480.0,720.0,480.0,3084960.0
1784,480.0,3084960.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,480.0,3084960.0,3084960.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,480.0,3085200.0,720.0,480.0,720.0,3085200.0
1785,720.0,3345024.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,480.0,3084960.0,3345024.0,480.0,3084960.0,480.0,720.0,720.0,480.0,3084960.0,480.0,3091008.0,480.0,254496.0,480.0,3091008.0
1786,480.0,3931680.0,720.0,3091008.0,720.0,480.0,480.0,720.0,3091008.0,720.0,3097296.0,3937968.0,720.0,3091008.0,720.0,480.0,480.0,720.0,3091008.0,720.0,3091008.0,480.0,847200.0,480.0,3091008.0
1787,480.0,3937968.0,480.0,3091248.0,480.0,480.0,720.0,480.0,3091248.0,480.0,3084960.0,3931680.0,480.0,3091248.0,480.0,480.0,480.0,480.0,3091248.0,480.0,3084960.0,480.0,841152.0,480.0,3084960.0
1788,480.0,3925632.0,480.0,3078912.0,480.0,720.0,480.0,480.0,3078912.0,480.0,3084960.0,3925632.0,480.0,3078912.0,480.0,480.0,480.0,480.0,3078912.0,480.0,3084960.0,720.0,841392.0,480.0,3085200.0
1789,720.0,3937728.0,480.0,3097056.0,480.0,480.0,480.0,480.0,3097056.0,480.0,3091008.0,3937728.0,480.0,3097056.0,480.0,480.0,480.0,480.0,3097056.0,480.0,3097296.0,480.0,847200.0,720.0,3091008.0
1790,480.0,901072.0,480.0,3091008.0,480.0,480.0,480.0,480.0,3091008.0,480.0,3091248.0,907360.0,480.0,3091008.0,480.0,720.0,720.0,480.0,3091008.0,480.0,3084960.0,480.0,841152.0,480.0,78544.0
1791,480.0,841392.0,720.0,3091008.0,720.0,480.0,480.0,720.0,3091008.0,720.0,3084960.0,847200.0,720.0,3091008.0,720.0,480.0,480.0,720.0,3091008.0,720.0,3091008.0,480.0,847200.0,480.0,480.0
1792,480.0,841152.0,480.0,3079152.0,480.0,720.0,720.0,480.0,3079152.0,480.0,3084960.0,841152.0,480.0,3079152.0,480.0,480.0,480.0,480.0,3079152.0,480.0,3084960.0,480.0,841392.0,480.0,480.0
1793,480.0,847200.0,480.0,3091008.0,480.0,480.0,480.0,480.0,3091008.0,480.0,3084960.0,841152.0,480.0,3091008.0,480.0,480.0,480.0,480.0,3091008.0,480.0,3085200.0,720.0,841152.0,720.0,720.0
1794,720.0,1512480.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,480.0,3097056.0,1518528.0,480.0,3084960.0,480.0,720.0,720.0,480.0,3084960.0,480.0,3091008.0,480.0,847200.0,480.0,671808.0
1795,480.0,1693920.0,720.0,3084960.0,480.0,480.0,480.0,720.0,3084960.0,480.0,3085200.0,1682344.0,720.0,3084960.0,480.0,480.0,480.0,720.0,3084960.0,480.0,3084960.0,480.0,841152.0,480.0,841152.0
1796,480.0,1682064.0,480.0,3097296.0,720.0,480.0,720.0,480.0,3097296.0,720.0,3091008.0,1693920.0,480.0,3097296.0,720.0,480.0,480.0,480.0,3097296.0,720.0,3084960.0,480.0,841152.0,480.0,841152.0
1797,480.0,1687872.0,480.0,2424088.0,480.0,720.0,480.0,480.0,2424088.0,480.0,2424088.0,1687872.0,480.0,2424088.0,480.0,480.0,480.0,480.0,2424088.0,480.0,2424088.0,720.0,847440.0,480.0,853488.0
1798,720.0,1693920.0,480.0,1034688.0,480.0,480.0,480.0,480.0,1034688.0,480.0,1028640.0,1687872.0,480.0,1034688.0,480.0,480.0,480.0,480.0,1034688.0,480.0,1034928.0,480.0,841152.0,720.0,841152.0
1799,480.0,1681824.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,1028880.0,1687872.0,480.0,1028640.0,480.0,720.0,720.0,480.0,1028640.0,480.0,1028640.0,480.0,841152.0,480.0,841152.0
1800,480.0,1694160.0,720.0,1028640.0,720.0,480.0,480.0,720.0,1028640.0,720.0,1034688.0,1682064.0,720.0,1028640.0,720.0,480.0,480.0,720.0,1028640.0,720.0,1028640.0,480.0,847200.0,480.0,847200.0
1801,480.0,1953984.0,480.0,1028880.0,480.0,720.0,720.0,480.0,1028880.0,480.0,1028640.0,1966080.0,480.0,1028880.0,480.0,480.0,480.0,480.0,1028880.0,480.0,1028640.0,480.0,841392.0,480.0,1113312.0
1802,480.0,2631360.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,1028640.0,2631360.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,1028880.0,720.0,847200.0,480.0,1790928.0
1803,720.0,2643456.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,1028640.0,2631360.0,480.0,1028640.0,480.0,720.0,480.0,480.0,1028640.0,480.0,1028640.0,480.0,841152.0,720.0,1790688.0
1804,480.0,2631360.0,720.0,1034688.0,480.0,480.0,480.0,720.0,1034688.0,480.0,1028880.0,2643696.0,720.0,1034688.0,480.0,480.0,720.0,720.0,1034688.0,480.0,1028640.0,480.0,841152.0,480.0,1796736.0
1805,480.0,2643696.0,480.0,1028880.0,720.0,480.0,720.0,480.0,1028880.0,720.0,1028640.0,2631360.0,480.0,1028880.0,720.0,480.0,480.0,480.0,1028880.0,720.0,1034688.0,480.0,847200.0,480.0,1790688.0
1806,480.0,2631360.0,480.0,701488.0,480.0,720.0,480.0,480.0,701488.0,480.0,701488.0,2631360.0,480.0,701488.0,480.0,480.0,480.0,480.0,701488.0,480.0,695440.0,720.0,841392.0,480.0,1796736.0
1807,720.0,2631360.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2643456.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,847200.0,720.0,1796976.0
1808,480.0,2637408.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,2631360.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,841152.0,480.0,1784640.0
1809,480.0,2637648.0,799056.0,480.0,720.0,480.0,480.0,799056.0,480.0,720.0,804864.0,2643696.0,799056.0,480.0,720.0,480.0,480.0,799056.0,480.0,720.0,804864.0,480.0,841152.0,480.0,1790688.0
1810,480.0,2631360.0,1028640.0,720.0,480.0,720.0,720.0,1028640.0,720.0,480.0,1028640.0,2625312.0,1028640.0,720.0,480.0,480.0,480.0,1028640.0,720.0,480.0,1028640.0,480.0,847200.0,480.0,1796736.0
1811,480.0,2637408.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,1028640.0,2631360.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,1028880.0,720.0,841392.0,480.0,1790928.0
1812,720.0,2631360.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,1028640.0,2643456.0,1028640.0,480.0,480.0,720.0,480.0,1028640.0,480.0,480.0,1028640.0,480.0,841152.0,720.0,1790688.0
1813,480.0,2408272.0,1034928.0,6528.0,480.0,480.0,480.0,1034928.0,6528.0,480.0,1034928.0,2408512.0,1034928.0,6528.0,480.0,480.0,720.0,1034928.0,6528.0,480.0,1040736.0,480.0,847200.0,480.0,1567600.0
1814,480.0,1796976.0,1028640.0,720.0,720.0,480.0,480.0,1028640.0,720.0,720.0,1028640.0,1796736.0,1028640.0,720.0,720.0,480.0,480.0,1028640.0,720.0,720.0,1028640.0,480.0,841152.0,480.0,950016.0
1815,480.0,1790688.0,1028640.0,480.0,480.0,720.0,720.0,1028640.0,480.0,480.0,1034688.0,1790688.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,1028640.0,720.0,847440.0,480.0,950016.0
1816,720.0,1796736.0,1028640.0,1585056.0,480.0,480.0,480.0,1028640.0,1585056.0,480.0,2619264.0,1784640.0,1028640.0,1585056.0,480.0,480.0,480.0,1028640.0,1585056.0,480.0,2625552.0,480.0,841152.0,720.0,950256.0
1817,480.0,1784640.0,1028640.0,2056800.0,480.0,480.0,480.0,1028640.0,2056800.0,480.0,3085200.0,1796736.0,1028640.0,2056800.0,480.0,720.0,720.0,1028640.0,2056800.0,480.0,3078912.0,480.0,841152.0,480.0,950016.0
1818,480.0,1796736.0,1034928.0,2056800.0,720.0,480.0,480.0,1034928.0,2056800.0,720.0,3084960.0,1790928.0,1034928.0,2056800.0,720.0,480.0,480.0,1034928.0,2056800.0,720.0,3091008.0,480.0,847200.0,480.0,950016.0
1819,480.0,1675456.0,1028640.0,2057040.0,6528.0,720.0,720.0,1028640.0,2057040.0,6528.0,3091008.0,1681264.0,1028640.0,2057040.0,6528.0,480.0,480.0,1028640.0,2057040.0,6528.0,3091008.0,480.0,731728.0,480.0,943968.0
1820,480.0,950016.0,1028640.0,2062848.0,480.0,480.0,480.0,1028640.0,2062848.0,480.0,3084960.0,943968.0,1028640.0,2062848.0,480.0,480.0,480.0,1028640.0,2062848.0,480.0,3091008.0,720.0,720.0,480.0,950256.0
1821,720.0,950016.0,1028640.0,2056800.0,480.0,480.0,480.0,1028640.0,2056800.0,480.0,3091008.0,950016.0,1028640.0,2056800.0,480.0,720.0,480.0,1028640.0,2056800.0,480.0,3085200.0,480.0,480.0,720.0,950016.0
1822,480.0,1760448.0,1028640.0,2056800.0,480.0,480.0,480.0,1028640.0,2056800.0,480.0,3085200.0,1760688.0,1028640.0,2056800.0,480.0,480.0,720.0,1028640.0,2056800.0,480.0,3091008.0,480.0,804864.0,480.0,950016.0
1823,480.0,4040784.0,1028880.0,2063088.0,720.0,480.0,480.0,1028880.0,2063088.0,720.0,3097056.0,4040544.0,1028880.0,2063088.0,720.0,480.0,480.0,1028880.0,2063088.0,720.0,3091008.0,480.0,3091008.0,480.0,950016.0
1824,480.0,4034496.0,1028640.0,2056800.0,480.0,720.0,720.0,1028640.0,2056800.0,480.0,3084960.0,4034496.0,1028640.0,2056800.0,480.0,480.0,480.0,1028640.0,2056800.0,480.0,3078912.0,480.0,3085200.0,480.0,943968.0
1825,480.0,4040544.0,1034688.0,2056800.0,480.0,480.0,480.0,1034688.0,2056800.0,480.0,3084960.0,4040544.0,1034688.0,2056800.0,480.0,480.0,480.0,1034688.0,2056800.0,480.0,3091248.0,720.0,3091008.0,720.0,950256.0
1826,720.0,4040544.0,1028640.0,474512.0,242400.0,480.0,480.0,1028640.0,474512.0,242400.0,1744592.0,4034496.0,1028640.0,474512.0,242400.0,720.0,720.0,1028640.0,474512.0,242400.0,1738544.0,480.0,3078912.0,480.0,956064.0
1827,480.0,4040544.0,1028880.0,480.0,950256.0,480.0,480.0,1028880.0,480.0,950256.0,1978416.0,4034736.0,1028880.0,480.0,950256.0,480.0,480.0,1028880.0,480.0,950256.0,1984224.0,480.0,3091008.0,480.0,950016.0
1828,480.0,4028688.0,1028640.0,720.0,950016.0,720.0,720.0,1028640.0,720.0,950016.0,1972128.0,4040544.0,1028640.0,720.0,950016.0,480.0,480.0,1028640.0,720.0,950016.0,1978176.0,480.0,3084960.0,480.0,943968.0
1829,480.0,4034496.0,1028640.0,480.0,1161696.0,480.0,480.0,1028640.0,480.0,1161696.0,2189856.0,4034496.0,1028640.0,480.0,1161696.0,480.0,480.0,1028640.0,480.0,1161696.0,2189856.0,720.0,3091248.0,480.0,950256.0
1830,720.0,4040544.0,1028640.0,480.0,1796736.0,480.0,480.0,1028640.0,480.0,1796736.0,2830944.0,4040544.0,1028640.0,480.0,1796736.0,720.0,480.0,1028640.0,480.0,1796736.0,2819088.0,480.0,3091008.0,720.0,950016.0
1831,480.0,4034496.0,1028640.0,480.0,1784640.0,480.0,480.0,1028640.0,480.0,1784640.0,2819088.0,4028688.0,1028640.0,480.0,1784640.0,480.0,720.0,1028640.0,480.0,1784640.0,2824896.0,480.0,3084960.0,480.0,950016.0
1832,480.0,283856.0,1077264.0,12816.0,1875600.0,480.0,720.0,1077264.0,12816.0,1875600.0,2964000.0,295712.0,1077264.0,12816.0,1875600.0,480.0,480.0,1077264.0,12816.0,1875600.0,2957952.0,480.0,217648.0,480.0,84592.0
1833,480.0,480.0,986304.0,480.0,1712064.0,720.0,480.0,986304.0,480.0,1712064.0,2685792.0,480.0,986304.0,480.0,1712064.0,480.0,480.0,986304.0,480.0,1712064.0,2691840.0,480.0,480.0,480.0,480.0
1834,480.0,480.0,1028640.0,480.0,1790688.0,480.0,480.0,1028640.0,480.0,1790688.0,2824896.0,480.0,1028640.0,480.0,1790688.0,480.0,480.0,1028640.0,480.0,1790688.0,2831184.0,720.0,720.0,480.0,720.0
1835,720.0,480.0,1028640.0,768576.0,1796736.0,480.0,480.0,1028640.0,768576.0,1796736.0,3592992.0,480.0,1028640.0,768576.0,1796736.0,720.0,720.0,1028640.0,768576.0,1796736.0,3592992.0,480.0,480.0,720.0,480.0
1836,480.0,480.0,1028880.0,1028640.0,1784880.0,480.0,480.0,1028880.0,1028640.0,1784880.0,3847248.0,720.0,1028880.0,1028640.0,1784880.0,480.0,480.0,1028880.0,1028640.0,1784880.0,3847008.0,480.0,480.0,480.0,480.0
1837,480.0,720.0,1028640.0,1028880.0,1790688.0,480.0,720.0,1028640.0,1028880.0,1790688.0,3859104.0,480.0,1028640.0,1028880.0,1790688.0,480.0,480.0,1028640.0,1028880.0,1790688.0,3847008.0,480.0,480.0,480.0,480.0
1838,480.0,480.0,1028640.0,1028640.0,1796736.0,720.0,480.0,1028640.0,1028640.0,1796736.0,3840960.0,480.0,1028640.0,1028640.0,1796736.0,480.0,480.0,1028640.0,1028640.0,1796736.0,3847008.0,720.0,720.0,480.0,480.0
1839,720.0,480.0,1028640.0,1028640.0,1790688.0,480.0,480.0,1028640.0,1028640.0,1790688.0,3847008.0,480.0,1028640.0,1028640.0,1790688.0,480.0,480.0,1028640.0,1028640.0,1790688.0,3847248.0,480.0,480.0,720.0,720.0
1840,480.0,480.0,1034688.0,1034688.0,1796736.0,480.0,480.0,1034688.0,1034688.0,1796736.0,3853296.0,480.0,1034688.0,1034688.0,1796736.0,720.0,720.0,1034688.0,1034688.0,1796736.0,3865152.0,480.0,480.0,480.0,480.0
1841,480.0,720.0,1028880.0,1028640.0,1784880.0,480.0,480.0,1028880.0,1028640.0,1784880.0,3847008.0,720.0,1028880.0,1028640.0,1784880.0,480.0,480.0,1028880.0,1028640.0,1784880.0,3840960.0,480.0,480.0,480.0,480.0
1842,480.0,480.0,1028640.0,1028880.0,1790688.0,720.0,720.0,1028640.0,1028880.0,1790688.0,3853056.0,480.0,1028640.0,1028880.0,1790688.0,480.0,480.0,1028640.0,1028880.0,1790688.0,3853056.0,480.0,480.0,480.0,480.0
1843,480.0,480.0,1028640.0,1028640.0,2020512.0,480.0,480.0,1028640.0,1028640.0,2020512.0,4076832.0,480.0,1028640.0,1028640.0,2020512.0,480.0,480.0,1028640.0,1028640.0,2020512.0,4077072.0,720.0,720.0,480.0,720.0
1844,720.0,480.0,1028640.0,1028640.0,2740224.0,480.0,480.0,1028640.0,1028640.0,2740224.0,4796544.0,480.0,1028640.0,1028640.0,2740224.0,720.0,480.0,1028640.0,1028640.0,2740224.0,4802592.0,480.0,480.0,720.0,480.0
1845,480.0,480.0,1034928.0,1028640.0,2740224.0,480.0,480.0,1034928.0,1028640.0,2740224.0,4802832.0,720.0,1034928.0,1028640.0,2740224.0,480.0,720.0,1034928.0,1028640.0,2740224.0,4796544.0,480.0,480.0,480.0,480.0
1846,480.0,720.0,1028640.0,1034928.0,2746512.0,480.0,720.0,1028640.0,1034928.0,2746512.0,4796544.0,480.0,1028640.0,1034928.0,2746512.0,480.0,480.0,1028640.0,1034928.0,2746512.0,4790496.0,480.0,480.0,480.0,480.0
1847,480.0,480.0,3284544.0,1028640.0,2734176.0,720.0,480.0,3284544.0,1028640.0,2734176.0,7064544.0,480.0,3284544.0,1028640.0,2734176.0,480.0,480.0,3284544.0,1028640.0,2734176.0,7082688.0,720.0,720.0,480.0,480.0
1848,720.0,480.0,4113120.0,1028640.0,2740224.0,480.0,480.0,4113120.0,1028640.0,2740224.0,7874976.0,480.0,4113120.0,1028640.0,2740224.0,480.0,480.0,4113120.0,1028640.0,2740224.0,7881264.0,480.0,480.0,720.0,720.0
1849,480.0,6528.0,3307096.0,1028640.0,2740224.0,480.0,480.0,3307096.0,1028640.0,2740224.0,7075240.0,6528.0,3307096.0,1028640.0,2740224.0,720.0,720.0,3307096.0,1028640.0,2740224.0,7068952.0,480.0,6528.0,480.0,480.0
1850,480.0,720.0,3085200.0,1028640.0,2740464.0,480.0,480.0,3085200.0,1028640.0,2740464.0,6858912.0,720.0,3085200.0,1028640.0,2740464.0,480.0,480.0,3085200.0,1028640.0,2740464.0,6846816.0,480.0,480.0,480.0,480.0
1851,480.0,480.0,3084960.0,1028880.0,2740224.0,720.0,720.0,3084960.0,1028880.0,2740224.0,6852864.0,480.0,3084960.0,1028880.0,2740224.0,480.0,480.0,3084960.0,1028880.0,2740224.0,6858912.0,480.0,480.0,480.0,480.0
1852,480.0,480.0,3091008.0,1028640.0,2740224.0,480.0,480.0,3091008.0,1028640.0,2740224.0,6858912.0,480.0,3091008.0,1028640.0,2740224.0,480.0,480.0,3091008.0,1028640.0,2740224.0,6853104.0,720.0,720.0,480.0,720.0
1853,720.0,480.0,3084960.0,1028640.0,2734176.0,480.0,480.0,3084960.0,1028640.0,2734176.0,6852864.0,480.0,3084960.0,1028640.0,2734176.0,720.0,480.0,3084960.0,1028640.0,2734176.0,6858912.0,480.0,480.0,720.0,480.0
1854,480.0,480.0,3091248.0,1034688.0,2746272.0,480.0,480.0,3091248.0,1034688.0,2746272.0,6859152.0,720.0,3091248.0,1034688.0,2746272.0,480.0,720.0,3091248.0,1034688.0,2746272.0,6871008.0,480.0,480.0,480.0,480.0
1855,480.0,6768.0,3084960.0,257024.0,2740464.0,480.0,480.0,3084960.0,257024.0,2740464.0,6081008.0,6528.0,3084960.0,257024.0,2740464.0,480.0,480.0,3084960.0,257024.0,2740464.0,6068912.0,480.0,6528.0,480.0,480.0
1856,480.0,480.0,3091008.0,480.0,2746272.0,720.0,720.0,3091008.0,480.0,2746272.0,5830752.0,480.0,3091008.0,480.0,2746272.0,480.0,480.0,3091008.0,480.0,2746272.0,5824704.0,720.0,720.0,480.0,480.0
1857,480.0,6528.0,3072864.0,480.0,1898992.0,480.0,480.0,3072864.0,480.0,1898992.0,4971376.0,6528.0,3072864.0,480.0,1898992.0,480.0,480.0,3072864.0,480.0,1898992.0,4977664.0,480.0,480.0,720.0,6768.0
1858,720.0,480.0,3091008.0,480.0,1790688.0,480.0,480.0,3091008.0,480.0,1790688.0,4887504.0,480.0,3091008.0,480.0,1790688.0,720.0,720.0,3091008.0,480.0,1790688.0,4881216.0,480.0,480.0,480.0,480.0
1859,480.0,480.0,3085200.0,480.0,1790928.0,480.0,480.0,3085200.0,480.0,1790928.0,4881216.0,720.0,3085200.0,480.0,1790928.0,480.0,480.0,3085200.0,480.0,1790928.0,4875168.0,480.0,480.0,480.0,480.0
1860,480.0,6768.0,1861624.0,720.0,1790688.0,720.0,720.0,1861624.0,720.0,1790688.0,3633688.0,6528.0,1861624.0,720.0,1790688.0,480.0,480.0,1861624.0,720.0,1790688.0,3639736.0,480.0,480.0,480.0,6528.0
1861,480.0,480.0,480.0,480.0,1790688.0,480.0,480.0,480.0,480.0,1790688.0,1796736.0,480.0,480.0,480.0,1790688.0,480.0,480.0,480.0,480.0,1790688.0,1784640.0,720.0,720.0,480.0,720.0
1862,720.0,480.0,480.0,480.0,1796736.0,480.0,480.0,480.0,480.0,1796736.0,1790688.0,480.0,480.0,480.0,1796736.0,720.0,480.0,480.0,480.0,1796736.0,1790928.0,480.0,480.0,720.0,480.0
1863,480.0,480.0,480.0,480.0,1784640.0,480.0,480.0,480.0,480.0,1784640.0,1796976.0,720.0,480.0,480.0,1784640.0,480.0,720.0,480.0,480.0,1784640.0,1796736.0,480.0,480.0,480.0,480.0
1864,480.0,720.0,720.0,720.0,1790928.0,480.0,480.0,720.0,720.0,1790928.0,1784640.0,480.0,720.0,720.0,1790928.0,480.0,480.0,720.0,720.0,1790928.0,1790688.0,480.0,480.0,480.0,480.0
1865,480.0,480.0,480.0,480.0,1796736.0,720.0,720.0,480.0,480.0,1796736.0,1790688.0,480.0,480.0,480.0,1796736.0,480.0,480.0,480.0,480.0,1796736.0,1796736.0,480.0,720.0,480.0,480.0
1866,480.0,480.0,480.0,480.0,1790688.0,480.0,480.0,480.0,480.0,1790688.0,1796736.0,480.0,480.0,480.0,1790688.0,480.0,480.0,480.0,480.0,1790688.0,1790928.0,720.0,480.0,720.0,720.0
1867,720.0,480.0,480.0,480.0,1796736.0,480.0,480.0,480.0,480.0,1796736.0,1790688.0,480.0,480.0,480.0,1796736.0,720.0,720.0,480.0,480.0,1796736.0,1790688.0,480.0,480.0,480.0,480.0
1868,480.0,480.0,720.0,480.0,1784880.0,480.0,480.0,720.0,480.0,1784880.0,1790928.0,720.0,720.0,480.0,1784880.0,480.0,480.0,720.0,480.0,1784880.0,1790688.0,480.0,480.0,480.0,480.0
1869,480.0,720.0,480.0,720.0,1796736.0,720.0,720.0,480.0,720.0,1796736.0,1796736.0,480.0,480.0,720.0,1796736.0,480.0,480.0,480.0,720.0,1796736.0,1790688.0,480.0,480.0,480.0,480.0
1870,480.0,480.0,480.0,480.0,1790688.0,480.0,480.0,480.0,480.0,1790688.0,1784640.0,480.0,480.0,480.0,1790688.0,480.0,480.0,480.0,480.0,1790688.0,1796736.0,720.0,720.0,480.0,720.0
1871,720.0,480.0,480.0,480.0,1808832.0,480.0,480.0,480.0,480.0,1808832.0,1814880.0,480.0,480.0,480.0,1808832.0,720.0,480.0,480.0,480.0,1808832.0,1803024.0,480.0,480.0,720.0,480.0
1872,480.0,480.0,480.0,480.0,1778592.0,480.0,480.0,480.0,480.0,1778592.0,1772784.0,720.0,480.0,480.0,1778592.0,480.0,720.0,480.0,480.0,1778592.0,1784640.0,480.0,480.0,480.0,480.0
1873,480.0,720.0,720.0,480.0,1784880.0,480.0,480.0,720.0,480.0,1784880.0,1790688.0,480.0,720.0,480.0,1784880.0,480.0,480.0,720.0,480.0,1784880.0,1784640.0,480.0,480.0,480.0,480.0
1874,480.0,6528.0,480.0,720.0,979696.0,720.0,720.0,480.0,720.0,979696.0,973648.0,6528.0,480.0,720.0,979696.0,480.0,480.0,480.0,720.0,979696.0,967600.0,480.0,720.0,480.0,6528.0
1875,480.0,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,841152.0,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,847440.0,720.0,480.0,720.0,720.0
1876,720.0,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,847200.0,480.0,480.0,480.0,841152.0,720.0,720.0,480.0,480.0,841152.0,841152.0,480.0,480.0,480.0,480.0
1877,480.0,480.0,720.0,480.0,847200.0,480.0,480.0,720.0,480.0,847200.0,841392.0,720.0,720.0,480.0,847200.0,480.0,480.0,720.0,480.0,847200.0,841152.0,480.0,480.0,480.0,480.0
1878,480.0,6768.0,480.0,720.0,470824.0,480.0,720.0,480.0,720.0,470824.0,470584.0,6528.0,480.0,720.0,470824.0,480.0,480.0,480.0,720.0,470824.0,470584.0,480.0,480.0,480.0,6528.0
1879,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,720.0
1880,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,720.0,480.0
1881,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
1882,480.0,720.0,720.0,480.0,720.0,480.0,480.0,720.0,480.0,720.0,480.0,720.0,720.0,480.0,720.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0
1883,480.0,54912.0,480.0,720.0,480.0,720.0,720.0,480.0,720.0,480.0,480.0,48864.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,42816.0,480.0
1884,480.0,3139392.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3127296.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,720.0,3115200.0,720.0
1885,720.0,6181536.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,6181536.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,6181776.0,480.0
1886,480.0,6163392.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,720.0,6163632.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,6169440.0,480.0
1887,480.0,6242256.0,480.0,720.0,720.0,480.0,480.0,480.0,720.0,720.0,480.0,6229920.0,480.0,720.0,720.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,24672.0,6193632.0,480.0
1888,480.0,9290208.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,9296256.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,3085200.0,6193632.0,480.0
1889,720.0,13445184.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,13427040.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,3109152.0,10312560.0,720.0
1890,480.0,18525504.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,18513408.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,8231808.0,10282080.0,480.0
1891,480.0,18477360.0,720.0,480.0,720.0,480.0,480.0,720.0,480.0,720.0,480.0,18483408.0,720.0,480.0,720.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,8213664.0,10263936.0,480.0
1892,480.0,18537600.0,480.0,720.0,480.0,720.0,720.0,480.0,720.0,480.0,480.0,18531552.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,8237856.0,10300224.0,480.0
1893,480.0,18495264.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,18507360.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,8226000.0,10282080.0,720.0
1894,720.0,18555744.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,18555744.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,8243904.0,10312560.0,480.0
1895,480.0,18525504.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,720.0,18519696.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,8237856.0,10294176.0,480.0
